step,sim_t,x,y,yaw,s,ey,epsi,raw_steer,safe_steer,rules_fired
519,25.9500,-0.3822,-0.7469,-3.1010,4.9545,-0.0031,0.0406,-0.0417,-0.0417,
520,26.0000,-0.3921,-0.7473,-3.1018,4.9545,-0.0027,0.0398,-0.0444,-0.0444,
521,26.0500,-0.4021,-0.7477,-3.1027,4.9545,-0.0023,0.0389,-0.0469,-0.0469,
522,26.1000,-0.4121,-0.7480,-3.1036,4.9545,-0.0020,0.0380,-0.0492,-0.0492,
523,26.1500,-0.4221,-0.7484,-3.1046,4.9545,-0.0016,0.0370,-0.0513,-0.0513,
524,26.2000,-0.4321,-0.7488,-3.1056,4.9545,-0.0012,0.0360,-0.0533,-0.0533,
525,26.2500,-0.4421,-0.7491,-3.1066,4.9545,-0.0009,0.0350,-0.0551,-0.0551,
526,26.3000,-0.4521,-0.7495,-3.1077,5.0545,-0.0005,0.0339,-0.0567,-0.0567,
527,26.3500,-0.4621,-0.7498,-3.1088,5.0545,-0.0002,0.0328,-0.0582,-0.0582,
528,26.4000,-0.4721,-0.7501,-3.1099,5.0545,0.0001,0.0317,-0.0594,-0.0594,
529,26.4500,-0.4821,-0.7504,-3.1111,5.0545,0.0004,0.0305,-0.0605,-0.0605,
530,26.5000,-0.4921,-0.7507,-3.1122,5.0545,0.0007,0.0293,-0.0615,-0.0615,
531,26.5500,-0.5021,-0.7510,-3.1134,5.0545,0.0010,0.0282,-0.0623,-0.0623,
532,26.6000,-0.5121,-0.7513,-3.1147,5.0545,0.0013,0.0269,-0.0629,-0.0629,
533,26.6500,-0.5221,-0.7516,-3.1159,5.0545,0.0016,0.0257,-0.0634,-0.0634,
534,26.7000,-0.5321,-0.7518,-3.1171,5.0545,0.0018,0.0245,-0.0638,-0.0638,
535,26.7500,-0.5421,-0.7521,-3.1183,5.0545,0.0021,0.0232,-0.0640,-0.0640,
536,26.8000,-0.5521,-0.7523,-3.1196,5.1545,0.0023,0.0220,-0.0641,-0.0641,
537,26.8500,-0.5621,-0.7525,-3.1208,5.1545,0.0025,0.0208,-0.0640,-0.0640,
538,26.9000,-0.5721,-0.7527,-3.1221,5.1545,0.0027,0.0195,-0.0638,-0.0638,
539,26.9500,-0.5821,-0.7529,-3.1233,5.1545,0.0029,0.0183,-0.0635,-0.0635,
540,27.0000,-0.5921,-0.7531,-3.1246,5.1545,0.0031,0.0170,-0.0631,-0.0631,
541,27.0500,-0.6021,-0.7532,-3.1258,5.1545,0.0032,0.0158,-0.0625,-0.0625,
542,27.1000,-0.6121,-0.7534,-3.1270,5.1545,0.0034,0.0146,-0.0619,-0.0619,
543,27.1500,-0.6221,-0.7535,-3.1282,5.1545,0.0035,0.0134,-0.0611,-0.0611,
544,27.2000,-0.6321,-0.7537,-3.1294,5.1545,0.0037,0.0122,-0.0603,-0.0603,
545,27.2500,-0.6420,-0.7538,-3.1306,5.1545,0.0038,0.0110,-0.0593,-0.0593,
546,27.3000,-0.6520,-0.7539,-3.1317,5.2545,0.0039,0.0099,-0.0583,-0.0583,
547,27.3500,-0.6620,-0.7540,-3.1329,5.2545,0.0040,0.0087,-0.0572,-0.0572,
548,27.4000,-0.6720,-0.7540,-3.1340,5.2545,0.0040,0.0076,-0.0560,-0.0560,
549,27.4500,-0.6820,-0.7541,-3.1351,5.2545,0.0041,0.0065,-0.0547,-0.0547,
550,27.5000,-0.6920,-0.7542,-3.1361,5.2545,0.0042,0.0055,-0.0534,-0.0534,
551,27.5500,-0.7020,-0.7542,-3.1372,5.2545,0.0042,0.0044,-0.0520,-0.0520,
552,27.6000,-0.7120,-0.7543,-3.1382,5.2545,0.0043,0.0034,-0.0506,-0.0506,
553,27.6500,-0.7220,-0.7543,-3.1392,5.2545,0.0043,0.0024,-0.0491,-0.0491,
554,27.7000,-0.7320,-0.7543,-3.1401,5.2545,0.0043,0.0015,-0.0475,-0.0475,
555,27.7500,-0.7420,-0.7543,-3.1410,5.2545,0.0043,0.0006,-0.0460,-0.0460,
556,27.8000,-0.7520,-0.7543,3.1413,5.3545,0.0045,0.0649,-0.6734,-0.1960,C-06
557,27.8500,-0.7620,-0.7543,3.1374,5.3545,0.0051,0.0611,-0.1599,-0.1599,
558,27.9000,-0.7720,-0.7542,3.1343,5.3545,0.0057,0.0580,-0.1660,-0.1660,
559,27.9500,-0.7820,-0.7542,3.1311,5.3545,0.0062,0.0548,-0.1650,-0.1650,
560,28.0000,-0.7920,-0.7540,3.1279,5.3545,0.0068,0.0516,-0.1648,-0.1648,
561,28.0500,-0.8020,-0.7539,3.1247,5.3545,0.0073,0.0484,-0.1641,-0.1641,
562,28.1000,-0.8120,-0.7537,3.1215,5.3545,0.0077,0.0452,-0.1631,-0.1631,
563,28.1500,-0.8220,-0.7535,3.1183,5.3545,0.0082,0.0420,-0.1618,-0.1618,
564,28.2000,-0.8320,-0.7532,3.1152,5.3545,0.0086,0.0388,-0.1603,-0.1603,
565,28.2500,-0.8420,-0.7530,3.1120,5.3545,0.0090,0.0357,-0.1584,-0.1584,
566,28.3000,-0.8520,-0.7526,3.1090,5.4526,0.0097,0.1644,-1.0000,-0.3084,C-06
567,28.3500,-0.8620,-0.7523,3.1029,5.4526,0.0113,0.1583,-0.4211,-0.4211,
568,28.4000,-0.8720,-0.7519,3.0947,5.4526,0.0128,0.1501,-0.4051,-0.4051,
569,28.4500,-0.8820,-0.7513,3.0868,5.4526,0.0143,0.1422,-0.4084,-0.4084,
570,28.5000,-0.8920,-0.7508,3.0788,5.4526,0.0157,0.1342,-0.4077,-0.4077,
571,28.5500,-0.9020,-0.7501,3.0708,5.4526,0.0169,0.1262,-0.4067,-0.4067,
572,28.6000,-0.9119,-0.7493,3.0628,5.4526,0.0182,0.1182,-0.4048,-0.4048,
573,28.6500,-0.9219,-0.7485,3.0549,5.4526,0.0193,0.1103,-0.4022,-0.4022,
574,28.7000,-0.9319,-0.7476,3.0470,5.4526,0.0204,0.1024,-0.3988,-0.3988,
575,28.7500,-0.9418,-0.7466,3.0392,5.4526,0.0214,0.0946,-0.3947,-0.3947,
576,28.8000,-0.9518,-0.7456,3.0315,5.5507,0.0225,0.2168,-1.0000,-0.5447,C-06
577,28.8500,-0.9617,-0.7444,3.0208,5.5507,0.0246,0.2061,-0.6445,-0.6445,
578,28.9000,-0.9716,-0.7432,3.0080,5.5507,0.0266,0.1933,-0.6261,-0.6261,
579,28.9500,-0.9815,-0.7418,2.9956,5.5507,0.0285,0.1810,-0.6255,-0.6255,
580,29.0000,-0.9914,-0.7402,2.9833,5.5507,0.0302,0.1686,-0.6206,-0.6206,
581,29.0500,-1.0013,-0.7386,2.9710,5.5507,0.0318,0.1563,-0.6152,-0.6152,
582,29.1000,-1.0111,-0.7368,2.9589,5.5507,0.0333,0.1442,-0.6086,-0.6086,
583,29.1500,-1.0209,-0.7350,2.9469,5.5507,0.0347,0.1322,-0.6010,-0.6010,
584,29.2000,-1.0307,-0.7330,2.9350,5.5507,0.0359,0.1203,-0.5924,-0.5924,
585,29.2500,-1.0405,-0.7309,2.9233,5.5507,0.0371,0.1086,-0.5830,-0.5830,
586,29.3000,-1.0502,-0.7286,2.9118,5.5507,0.0381,0.0971,-0.5727,-0.5727,
587,29.3500,-1.0600,-0.7263,2.9005,5.6488,0.0401,0.2171,-1.0000,-0.7227,C-06
588,29.4000,-1.0697,-0.7239,2.8862,5.6488,0.0422,0.2028,-0.8209,-0.8209,
589,29.4500,-1.0793,-0.7213,2.8698,5.6488,0.0441,0.1863,-0.7940,-0.7940,
590,29.5000,-1.0889,-0.7185,2.8539,5.6488,0.0459,0.1705,-0.7865,-0.7865,
591,29.5500,-1.0985,-0.7156,2.8382,5.6488,0.0475,0.1548,-0.7743,-0.7743,
592,29.6000,-1.1080,-0.7125,2.8228,5.6488,0.0490,0.1394,-0.7616,-0.7616,
593,29.6500,-1.1175,-0.7093,2.8076,5.6488,0.0503,0.1242,-0.7476,-0.7476,
594,29.7000,-1.1269,-0.7060,2.7927,5.6488,0.0515,0.1093,-0.7327,-0.7327,
595,29.7500,-1.1363,-0.7025,2.7782,5.6488,0.0525,0.0947,-0.7168,-0.7168,
596,29.8000,-1.1456,-0.6989,2.7639,5.6488,0.0534,0.0805,-0.6999,-0.6999,
597,29.8500,-1.1549,-0.6951,2.7500,5.6488,0.0541,0.0666,-0.6823,-0.6823,
598,29.9000,-1.1641,-0.6912,2.7365,5.7469,0.0564,0.1838,-1.0000,-0.8323,C-06
599,29.9500,-1.1733,-0.6872,2.7199,5.7469,0.0582,0.1671,-0.9200,-0.9200,
600,30.0000,-1.1823,-0.6830,2.7013,5.7469,0.0597,0.1486,-0.8856,-0.8856,
601,30.0500,-1.1913,-0.6787,2.6835,5.7469,0.0611,0.1308,-0.8708,-0.8708,
602,30.1000,-1.2003,-0.6742,2.6660,5.7469,0.0623,0.1133,-0.8512,-0.8512,
603,30.1500,-1.2091,-0.6695,2.6490,5.7469,0.0634,0.0962,-0.8312,-0.8312,
604,30.2000,-1.2179,-0.6647,2.6324,5.7469,0.0643,0.0796,-0.8102,-0.8102,
605,30.2500,-1.2266,-0.6598,2.6162,5.7469,0.0650,0.0634,-0.7882,-0.7882,
606,30.3000,-1.2352,-0.6547,2.6004,5.7469,0.0655,0.0477,-0.7654,-0.7654,
607,30.3500,-1.2437,-0.6495,2.5852,5.7469,0.0659,0.0324,-0.7419,-0.7419,
608,30.4000,-1.2522,-0.6441,2.5704,5.8450,0.0670,0.1493,-1.0000,-0.8919,C-06
609,30.4500,-1.2605,-0.6387,2.5525,5.8450,0.0684,0.1314,-0.9584,-0.9584,
610,30.5000,-1.2688,-0.6330,2.5331,5.8450,0.0696,0.1120,-0.9213,-0.9213,
611,30.5500,-1.2770,-0.6272,2.5146,5.8450,0.0706,0.0934,-0.9009,-0.9009,
612,30.6000,-1.2850,-0.6213,2.4964,5.8450,0.0715,0.0753,-0.8764,-0.8764,
613,30.6500,-1.2929,-0.6152,2.4789,5.8450,0.0721,0.0577,-0.8515,-0.8515,
614,30.7000,-1.3008,-0.6090,2.4618,5.8450,0.0726,0.0407,-0.8257,-0.8257,
615,30.7500,-1.3085,-0.6026,2.4453,5.8450,0.0730,0.0241,-0.7991,-0.7991,
616,30.8000,-1.3161,-0.5962,2.4293,5.8450,0.0731,0.0082,-0.7718,-0.7718,
617,30.8500,-1.3236,-0.5896,2.4139,5.8450,0.0731,-0.0072,-0.7440,-0.7440,
618,30.9000,-1.3311,-0.5829,2.3991,5.8450,0.0730,-0.0220,-0.7156,-0.7156,
619,30.9500,-1.3384,-0.5760,2.3849,5.9431,0.0738,0.0937,-1.0000,-0.8656,C-06
620,31.0000,-1.3456,-0.5691,2.3675,5.9431,0.0747,0.0763,-0.9225,-0.9225,
621,31.0500,-1.3527,-0.5621,2.3490,5.9431,0.0753,0.0577,-0.8821,-0.8821,
622,31.1000,-1.3596,-0.5549,2.3312,5.9431,0.0758,0.0400,-0.8575,-0.8575,
623,31.1500,-1.3665,-0.5476,2.3140,5.9431,0.0761,0.0228,-0.8292,-0.8292,
624,31.2000,-1.3732,-0.5402,2.2975,5.9431,0.0763,0.0062,-0.8007,-0.8007,
625,31.2500,-1.3797,-0.5326,2.2815,5.9431,0.0763,-0.0098,-0.7716,-0.7716,
626,31.3000,-1.3862,-0.5250,2.2661,5.9431,0.0761,-0.0252,-0.7419,-0.7419,
627,31.3500,-1.3926,-0.5173,2.2513,5.9431,0.0758,-0.0399,-0.7118,-0.7118,
628,31.4000,-1.3988,-0.5095,2.2372,5.9431,0.0753,-0.0541,-0.6813,-0.6813,
629,31.4500,-1.4049,-0.5016,2.2237,5.9431,0.0747,-0.0676,-0.6505,-0.6505,
630,31.5000,-1.4109,-0.4936,2.2108,6.0412,0.0754,0.0512,-1.0000,-0.8005,C-06
631,31.5500,-1.4169,-0.4855,2.1948,6.0412,0.0758,0.0352,-0.8605,-0.8605,
632,31.6000,-1.4226,-0.4773,2.1776,6.0412,0.0761,0.0179,-0.8177,-0.8177,
633,31.6500,-1.4283,-0.4691,2.1612,6.0412,0.0762,0.0016,-0.7915,-0.7915,
634,31.7000,-1.4338,-0.4607,2.1454,6.0412,0.0761,-0.0142,-0.7618,-0.7618,
635,31.7500,-1.4391,-0.4523,2.1303,6.0412,0.0759,-0.0294,-0.7321,-0.7321,
636,31.8000,-1.4444,-0.4438,2.1157,6.0412,0.0755,-0.0439,-0.7019,-0.7019,
637,31.8500,-1.4495,-0.4352,2.1018,6.0412,0.0750,-0.0579,-0.6714,-0.6714,
638,31.9000,-1.4545,-0.4265,2.0885,6.0412,0.0744,-0.0712,-0.6406,-0.6406,
639,31.9500,-1.4594,-0.4178,2.0758,6.0412,0.0736,-0.0838,-0.6096,-0.6096,
640,32.0000,-1.4642,-0.4090,2.0638,6.0412,0.0727,-0.0959,-0.5784,-0.5784,
641,32.0500,-1.4689,-0.4002,2.0524,6.1393,0.0734,0.0234,-1.0000,-0.7284,C-06
642,32.1000,-1.4734,-0.3913,2.0379,6.1393,0.0735,0.0089,-0.7895,-0.7895,
643,32.1500,-1.4779,-0.3823,2.0221,6.1393,0.0735,-0.0068,-0.7467,-0.7467,
644,32.2000,-1.4822,-0.3733,2.0073,6.1393,0.0734,-0.0217,-0.7207,-0.7207,
645,32.2500,-1.4863,-0.3642,1.9929,6.1393,0.0731,-0.0360,-0.6914,-0.6914,
646,32.3000,-1.4904,-0.3551,1.9792,6.1393,0.0727,-0.0497,-0.6621,-0.6621,
647,32.3500,-1.4943,-0.3459,1.9661,6.1393,0.0721,-0.0628,-0.6325,-0.6325,
648,32.4000,-1.4981,-0.3366,1.9536,6.1393,0.0714,-0.0754,-0.6026,-0.6026,
649,32.4500,-1.5018,-0.3273,1.9417,6.1393,0.0706,-0.0872,-0.5726,-0.5726,
650,32.5000,-1.5053,-0.3180,1.9304,6.1393,0.0697,-0.0985,-0.5425,-0.5425,
651,32.5500,-1.5088,-0.3086,1.9198,6.2374,0.0693,0.0221,-1.0000,-0.6925,C-06
652,32.6000,-1.5121,-0.2992,1.9060,6.2374,0.0695,0.0083,-0.7456,-0.7456,
653,32.6500,-1.5154,-0.2897,1.8912,6.2374,0.0695,-0.0065,-0.7061,-0.7061,
654,32.7000,-1.5184,-0.2802,1.8772,6.2374,0.0694,-0.0205,-0.6813,-0.6813,
655,32.7500,-1.5214,-0.2706,1.8637,6.2374,0.0691,-0.0340,-0.6536,-0.6536,
656,32.8000,-1.5242,-0.2610,1.8507,6.2374,0.0687,-0.0470,-0.6260,-0.6260,
657,32.8500,-1.5269,-0.2514,1.8384,6.2374,0.0682,-0.0593,-0.5980,-0.5980,
658,32.9000,-1.5295,-0.2418,1.8266,6.2374,0.0675,-0.0711,-0.5698,-0.5698,
659,32.9500,-1.5320,-0.2321,1.8153,6.2374,0.0667,-0.0824,-0.5414,-0.5414,
660,33.0000,-1.5344,-0.2224,1.8047,6.2374,0.0659,-0.0930,-0.5130,-0.5130,
661,33.0500,-1.5366,-0.2126,1.7946,6.2374,0.0649,-0.1031,-0.4845,-0.4845,
662,33.1000,-1.5388,-0.2029,1.7851,6.3355,0.0649,0.0173,-1.0000,-0.6345,C-06
663,33.1500,-1.5409,-0.1931,1.7725,6.3355,0.0650,0.0048,-0.6932,-0.6932,
664,33.2000,-1.5428,-0.1833,1.7588,6.3355,0.0650,-0.0090,-0.6548,-0.6548,
665,33.2500,-1.5446,-0.1734,1.7458,6.3355,0.0648,-0.0220,-0.6318,-0.6318,
666,33.3000,-1.5463,-0.1636,1.7333,6.3355,0.0645,-0.0344,-0.6058,-0.6058,
667,33.3500,-1.5478,-0.1537,1.7214,6.3355,0.0641,-0.0464,-0.5799,-0.5799,
668,33.4000,-1.5493,-0.1438,1.7100,6.3355,0.0636,-0.0578,-0.5537,-0.5537,
669,33.4500,-1.5506,-0.1339,1.6991,6.3355,0.0630,-0.0687,-0.5273,-0.5273,
670,33.5000,-1.5519,-0.1240,1.6887,6.3355,0.0622,-0.0791,-0.5008,-0.5008,
671,33.5500,-1.5530,-0.1140,1.6788,6.3355,0.0614,-0.0889,-0.4742,-0.4742,
672,33.6000,-1.5540,-0.1041,1.6695,6.3355,0.0605,-0.0983,-0.4475,-0.4475,
673,33.6500,-1.5550,-0.0941,1.6608,6.4336,0.0610,0.0247,-1.0000,-0.5975,C-06
674,33.7000,-1.5558,-0.0842,1.6490,6.4336,0.0612,0.0129,-0.6703,-0.6703,
675,33.7500,-1.5565,-0.0742,1.6357,6.4336,0.0612,-0.0004,-0.6317,-0.6317,
676,33.8000,-1.5571,-0.0642,1.6232,6.4336,0.0612,-0.0129,-0.6108,-0.6108,
677,33.8500,-1.5576,-0.0542,1.6111,6.4336,0.0610,-0.0249,-0.5865,-0.5865,
678,33.9000,-1.5579,-0.0442,1.5996,6.4336,0.0607,-0.0365,-0.5623,-0.5623,
679,33.9500,-1.5581,-0.0342,1.5885,6.4336,0.0602,-0.0476,-0.5378,-0.5378,
680,34.0000,-1.5583,-0.0242,1.5779,6.4336,0.0597,-0.0582,-0.5130,-0.5130,
681,34.0500,-1.5583,-0.0142,1.5678,6.4336,0.0591,-0.0682,-0.4881,-0.4881,
682,34.1000,-1.5582,-0.0042,1.5583,6.4336,0.0584,-0.0778,-0.4631,-0.4631,
683,34.1500,-1.5580,0.0058,1.5492,6.5317,0.0583,0.0437,-1.0000,-0.6131,C-06
684,34.2000,-1.5578,0.0158,1.5371,6.5317,0.0587,0.0315,-0.6770,-0.6770,
685,34.2500,-1.5574,0.0258,1.5236,6.5317,0.0589,0.0181,-0.6417,-0.6417,
686,34.3000,-1.5568,0.0358,1.5110,6.5317,0.0590,0.0054,-0.6221,-0.6221,
687,34.3500,-1.5562,0.0457,1.4987,6.5317,0.0590,-0.0069,-0.5993,-0.5993,
688,34.4000,-1.5554,0.0557,1.4868,6.5317,0.0589,-0.0187,-0.5765,-0.5765,
689,34.4500,-1.5545,0.0657,1.4755,6.5317,0.0587,-0.0300,-0.5532,-0.5532,
690,34.5000,-1.5535,0.0756,1.4646,6.5317,0.0583,-0.0409,-0.5297,-0.5297,
691,34.5500,-1.5524,0.0856,1.4542,6.5317,0.0578,-0.0514,-0.5060,-0.5060,
692,34.6000,-1.5512,0.0955,1.4442,6.5317,0.0573,-0.0613,-0.4820,-0.4820,
693,34.6500,-1.5498,0.1054,1.4348,6.5317,0.0566,-0.0708,-0.4579,-0.4579,
694,34.7000,-1.5484,0.1153,1.4258,6.6298,0.0572,0.0520,-1.0000,-0.6079,C-06
695,34.7500,-1.5469,0.1252,1.4138,6.6298,0.0576,0.0400,-0.6833,-0.6833,
696,34.8000,-1.5453,0.1350,1.4002,6.6298,0.0580,0.0264,-0.6469,-0.6469,
697,34.8500,-1.5435,0.1449,1.3874,6.6298,0.0582,0.0136,-0.6282,-0.6282,
698,34.9000,-1.5417,0.1547,1.3750,6.6298,0.0583,0.0012,-0.6060,-0.6060,
699,34.9500,-1.5397,0.1645,1.3630,6.6298,0.0582,-0.0108,-0.5838,-0.5838,
700,35.0000,-1.5375,0.1743,1.3515,6.6298,0.0580,-0.0223,-0.5611,-0.5611,
701,35.0500,-1.5353,0.1840,1.3405,6.6298,0.0578,-0.0333,-0.5381,-0.5381,
702,35.1000,-1.5330,0.1938,1.3299,6.6298,0.0574,-0.0439,-0.5148,-0.5148,
703,35.1500,-1.5305,0.2035,1.3198,6.6298,0.0569,-0.0540,-0.4913,-0.4913,
704,35.2000,-1.5280,0.2131,1.3101,6.7279,0.0569,0.0662,-1.0000,-0.6413,C-06
705,35.2500,-1.5254,0.2228,1.2974,6.7279,0.0575,0.0536,-0.7046,-0.7046,
706,35.3000,-1.5226,0.2324,1.2835,6.7279,0.0579,0.0396,-0.6708,-0.6708,
707,35.3500,-1.5197,0.2420,1.2702,6.7279,0.0583,0.0263,-0.6522,-0.6522,
708,35.4000,-1.5167,0.2515,1.2573,6.7279,0.0585,0.0134,-0.6304,-0.6304,
709,35.4500,-1.5135,0.2610,1.2448,6.7279,0.0585,0.0009,-0.6085,-0.6085,
710,35.5000,-1.5103,0.2704,1.2328,6.7279,0.0585,-0.0111,-0.5861,-0.5861,
711,35.5500,-1.5069,0.2798,1.2212,6.7279,0.0583,-0.0227,-0.5633,-0.5633,
712,35.6000,-1.5034,0.2892,1.2101,6.7279,0.0580,-0.0338,-0.5402,-0.5402,
713,35.6500,-1.4999,0.2986,1.1995,6.7279,0.0577,-0.0444,-0.5168,-0.5168,
714,35.7000,-1.4962,0.3079,1.1893,6.7279,0.0572,-0.0545,-0.4931,-0.4931,
715,35.7500,-1.4924,0.3171,1.1797,6.8260,0.0577,0.0670,-1.0000,-0.6431,C-06
716,35.8000,-1.4885,0.3263,1.1669,6.8260,0.0583,0.0543,-0.7161,-0.7161,
717,35.8500,-1.4845,0.3355,1.1527,6.8260,0.0588,0.0401,-0.6804,-0.6804,
718,35.9000,-1.4804,0.3446,1.1392,6.8260,0.0591,0.0266,-0.6618,-0.6618,
719,35.9500,-1.4762,0.3537,1.1261,6.8260,0.0593,0.0135,-0.6396,-0.6396,
720,36.0000,-1.4718,0.3627,1.1135,6.8260,0.0594,0.0009,-0.6174,-0.6174,
721,36.0500,-1.4674,0.3716,1.1013,6.8260,0.0594,-0.0113,-0.5946,-0.5946,
722,36.1000,-1.4628,0.3805,1.0896,6.8260,0.0592,-0.0231,-0.5715,-0.5715,
723,36.1500,-1.4581,0.3894,1.0783,6.8260,0.0589,-0.0343,-0.5480,-0.5480,
724,36.2000,-1.4533,0.3981,1.0675,6.8260,0.0585,-0.0451,-0.5243,-0.5243,
725,36.2500,-1.4485,0.4069,1.0572,6.8260,0.0580,-0.0554,-0.5003,-0.5003,
726,36.3000,-1.4435,0.4156,1.0474,6.9241,0.0591,0.0654,-1.0000,-0.6503,C-06
727,36.3500,-1.4384,0.4242,1.0345,6.9241,0.0597,0.0525,-0.7277,-0.7277,
728,36.4000,-1.4333,0.4327,1.0200,6.9241,0.0602,0.0381,-0.6905,-0.6905,
729,36.4500,-1.4280,0.4412,1.0063,6.9241,0.0605,0.0244,-0.6714,-0.6714,
730,36.5000,-1.4226,0.4496,0.9930,6.9241,0.0606,0.0111,-0.6486,-0.6486,
731,36.5500,-1.4171,0.4580,0.9802,6.9241,0.0607,-0.0017,-0.6258,-0.6258,
732,36.6000,-1.4114,0.4663,0.9678,6.9241,0.0606,-0.0141,-0.6025,-0.6025,
733,36.6500,-1.4057,0.4745,0.9559,6.9241,0.0604,-0.0260,-0.5788,-0.5788,
734,36.7000,-1.3999,0.4826,0.9445,6.9241,0.0601,-0.0374,-0.5547,-0.5547,
735,36.7500,-1.3940,0.4907,0.9336,6.9241,0.0597,-0.0483,-0.5304,-0.5304,
736,36.8000,-1.3880,0.4987,0.9232,7.0223,0.0601,0.0728,-1.0000,-0.6804,C-06
737,36.8500,-1.3819,0.5066,0.9097,7.0223,0.0607,0.0594,-0.7496,-0.7496,
738,36.9000,-1.3757,0.5145,0.8948,7.0223,0.0613,0.0444,-0.7135,-0.7135,
739,36.9500,-1.3694,0.5222,0.8806,7.0223,0.0616,0.0303,-0.6940,-0.6940,
740,37.0000,-1.3630,0.5299,0.8668,7.0223,0.0619,0.0165,-0.6710,-0.6710,
741,37.0500,-1.3565,0.5375,0.8535,7.0223,0.0620,0.0032,-0.6479,-0.6479,
742,37.1000,-1.3498,0.5449,0.8407,7.0223,0.0619,-0.0096,-0.6243,-0.6243,
743,37.1500,-1.3431,0.5524,0.8284,7.0223,0.0618,-0.0220,-0.6002,-0.6002,
744,37.2000,-1.3363,0.5597,0.8165,7.0223,0.0615,-0.0338,-0.5758,-0.5758,
745,37.2500,-1.3294,0.5669,0.8052,7.0223,0.0611,-0.0451,-0.5510,-0.5510,
746,37.3000,-1.3225,0.5741,0.7943,7.0223,0.0606,-0.0560,-0.5260,-0.5260,
747,37.3500,-1.3154,0.5812,0.7840,7.1203,0.0614,0.0635,-1.0000,-0.6760,C-06
748,37.4000,-1.3083,0.5882,0.7706,7.1203,0.0620,0.0501,-0.7461,-0.7461,
749,37.4500,-1.3011,0.5951,0.7558,7.1203,0.0624,0.0353,-0.7089,-0.7089,
750,37.5000,-1.2937,0.6019,0.7417,7.1203,0.0627,0.0212,-0.6887,-0.6887,
751,37.5500,-1.2863,0.6086,0.7280,7.1203,0.0629,0.0076,-0.6649,-0.6649,
752,37.6000,-1.2788,0.6152,0.7149,7.1203,0.0629,-0.0056,-0.6412,-0.6412,
753,37.6500,-1.2712,0.6218,0.7022,7.1203,0.0627,-0.0183,-0.6169,-0.6169,
754,37.7000,-1.2636,0.6282,0.6900,7.1203,0.0625,-0.0305,-0.5922,-0.5922,
755,37.7500,-1.2558,0.6345,0.6783,7.1203,0.0621,-0.0422,-0.5672,-0.5672,
756,37.8000,-1.2480,0.6407,0.6671,7.1203,0.0617,-0.0533,-0.5419,-0.5419,
757,37.8500,-1.2401,0.6469,0.6565,7.2184,0.0617,0.0676,-1.0000,-0.6919,C-06
758,37.9000,-1.2321,0.6529,0.6427,7.2184,0.0623,0.0539,-0.7556,-0.7556,
759,37.9500,-1.2241,0.6588,0.6277,7.2184,0.0628,0.0388,-0.7194,-0.7194,
760,38.0000,-1.2159,0.6647,0.6134,7.2184,0.0631,0.0246,-0.6990,-0.6990,
761,38.0500,-1.2077,0.6704,0.5995,7.2184,0.0633,0.0107,-0.6752,-0.6752,
762,38.1000,-1.1994,0.6759,0.5862,7.2184,0.0633,-0.0027,-0.6514,-0.6514,
763,38.1500,-1.1911,0.6814,0.5733,7.2184,0.0632,-0.0156,-0.6270,-0.6270,
764,38.2000,-1.1826,0.6868,0.5609,7.2184,0.0630,-0.0280,-0.6022,-0.6022,
765,38.2500,-1.1741,0.6921,0.5490,7.2184,0.0627,-0.0399,-0.5770,-0.5770,
766,38.3000,-1.1656,0.6972,0.5376,7.2184,0.0622,-0.0512,-0.5516,-0.5516,
767,38.3500,-1.1570,0.7023,0.5268,7.2184,0.0617,-0.0621,-0.5260,-0.5260,
768,38.4000,-1.1483,0.7073,0.5164,7.3165,0.0621,0.0582,-1.0000,-0.6760,C-06
769,38.4500,-1.1396,0.7122,0.5030,7.3165,0.0626,0.0448,-0.7428,-0.7428,
770,38.5000,-1.1308,0.7169,0.4882,7.3165,0.0630,0.0301,-0.7056,-0.7056,
771,38.5500,-1.1219,0.7216,0.4742,7.3165,0.0633,0.0161,-0.6849,-0.6849,
772,38.6000,-1.1130,0.7261,0.4607,7.3165,0.0633,0.0025,-0.6608,-0.6608,
773,38.6500,-1.1040,0.7304,0.4476,7.3165,0.0633,-0.0106,-0.6367,-0.6367,
774,38.7000,-1.0949,0.7347,0.4350,7.3165,0.0631,-0.0232,-0.6120,-0.6120,
775,38.7500,-1.0858,0.7389,0.4229,7.3165,0.0628,-0.0353,-0.5870,-0.5870,
776,38.8000,-1.0767,0.7429,0.4113,7.3165,0.0624,-0.0469,-0.5617,-0.5617,
777,38.8500,-1.0675,0.7469,0.4003,7.3165,0.0619,-0.0579,-0.5361,-0.5361,
778,38.9000,-1.0583,0.7507,0.3897,7.3165,0.0613,-0.0685,-0.5104,-0.5104,
779,38.9500,-1.0490,0.7545,0.3797,7.4146,0.0622,0.0528,-1.0000,-0.6604,C-06
780,39.0000,-1.0397,0.7581,0.3666,7.4146,0.0626,0.0397,-0.7344,-0.7344,
781,39.0500,-1.0303,0.7616,0.3520,7.4146,0.0630,0.0251,-0.6958,-0.6958,
782,39.1000,-1.0209,0.7650,0.3382,7.4146,0.0631,0.0113,-0.6752,-0.6752,
783,39.1500,-1.0115,0.7683,0.3248,7.4146,0.0632,-0.0021,-0.6509,-0.6509,
784,39.2000,-1.0020,0.7714,0.3119,7.4146,0.0631,-0.0150,-0.6267,-0.6267,
