stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1787058531.669,bad_width,-0.17272,-0.19730,0.29703,4,0.250,ok
1787058556.618,bad_width,0.06313,0.00320,0.18151,2,1.000,ok
1787058557.669,bad_width,0.05377,0.00461,0.19772,2,1.000,ok
1787058562.819,bad_width,0.05212,0.00644,0.20337,3,1.000,ok
1787058563.469,bad_width,0.04937,0.00947,0.20752,3,1.000,ok
1787058563.669,bad_width,0.05317,0.00895,0.20338,3,1.000,ok
1787058563.870,bad_width,0.05140,0.01226,0.20966,3,0.979,ok
1787058564.320,bad_width,0.05506,0.01327,0.20851,3,0.917,ok
1787058564.469,bad_width,0.05759,0.01464,0.20004,3,0.875,ok
1787058564.719,bad_width,0.05451,0.01585,0.20816,3,0.917,ok
1787058565.569,bad_width,0.05843,0.01291,0.20446,4,0.792,ok
1787058566.818,bad_width,0.06485,0.01666,0.18930,4,0.833,ok
1787058567.469,bad_width,0.05352,0.01831,0.20822,3,0.917,ok
1787058567.668,bad_width,0.06100,0.01654,0.19632,4,0.750,ok
1787058568.518,bad_width,0.06063,0.01253,0.19719,3,0.938,ok
1787058568.919,bad_width,0.06056,0.01163,0.19481,3,0.938,ok
1787058569.120,bad_width,0.05344,0.01266,0.20821,3,0.958,ok
1787058570.369,bad_width,0.05135,0.00608,0.20907,3,1.000,ok
1787058570.618,bad_width,0.05896,0.00920,0.19016,3,1.000,ok
1787058570.819,bad_width,0.05653,0.00629,0.19455,3,1.000,ok
1787058571.019,bad_width,0.05086,0.00399,0.20515,3,1.000,ok
1787058571.419,bad_width,0.05160,0.00473,0.20247,3,1.000,ok
1787058571.869,bad_width,0.05240,0.00446,0.20071,3,0.917,ok
1787058572.069,bad_width,0.04924,-0.00153,0.20763,3,0.875,ok
1787058572.272,bad_width,0.05034,0.00093,0.20190,3,0.917,ok
1787058572.719,bad_width,0.05338,-0.00711,0.19898,3,0.896,ok
1787058572.918,bad_width,0.05260,-0.00051,0.19835,3,1.000,ok
1787058573.119,bad_width,0.05499,-0.01087,0.19528,3,0.938,ok
1787058573.319,bad_width,0.05246,-0.00137,0.19587,3,1.000,ok
1787058573.569,bad_width,0.05417,-0.00095,0.19313,3,1.000,ok
1787058573.719,bad_width,0.04781,-0.00219,0.20577,3,0.979,ok
1787058573.969,bad_width,0.04719,-0.00339,0.20691,3,1.000,ok
1787058575.219,bad_width,0.04983,-0.00717,0.20060,3,0.938,ok
1787058575.418,bad_width,0.05088,-0.00835,0.19817,3,0.979,ok
1787058575.618,bad_width,0.04873,-0.00281,0.19736,3,1.000,ok
1787058576.069,bad_width,0.04866,-0.00667,0.19775,3,0.979,ok
1787058577.919,bad_width,0.04125,-0.01003,0.20751,3,1.000,ok
1787058578.169,bad_width,0.04146,-0.01176,0.20642,3,1.000,ok
1787058578.370,bad_width,-0.15999,-0.12330,0.17356,4,0.562,ok
1787058578.569,bad_width,0.04064,-0.01170,0.20774,3,1.000,ok
1787058578.769,bad_width,0.04001,-0.01138,0.20786,3,1.000,ok
1787058579.169,bad_width,0.03962,-0.01311,0.20613,2,1.000,ok
1787058579.419,bad_width,0.03855,-0.01262,0.20853,3,1.000,ok
1787058582.918,bad_width,0.03683,-0.01756,0.20585,3,1.000,ok
1787058583.118,bad_width,0.03568,-0.01970,0.20893,3,1.000,ok
1787058602.769,bad_width,0.02470,-0.06549,0.16545,4,0.771,ok
1787058603.019,bad_width,0.01406,-0.06880,0.18588,4,0.792,ok
1787058603.218,bad_width,0.01851,-0.06637,0.17513,3,0.792,ok
1787058603.419,bad_width,0.01142,-0.06664,0.18847,3,0.792,ok
1787058603.619,bad_width,0.02129,-0.06785,0.16897,3,0.771,ok
1787058603.869,bad_width,0.02453,-0.06812,0.16152,3,0.792,ok
1787058605.318,bad_width,0.01084,-0.06992,0.18340,3,0.792,ok
1787058605.518,bad_width,0.01130,-0.07433,0.18223,4,0.771,ok
1787058605.720,bad_width,0.02452,-0.07036,0.15551,3,0.812,ok
1787058605.918,bad_width,0.02527,-0.07089,0.15359,4,0.750,ok
1787058606.118,bad_width,0.02489,-0.07395,0.15392,4,0.771,ok
1787058606.319,bad_width,0.02490,-0.07291,0.15437,4,0.750,ok
1787058606.519,bad_width,0.02475,-0.07485,0.15418,4,0.750,ok
1787058606.719,bad_width,0.02171,-0.07410,0.15844,5,0.750,ok
1787058606.969,bad_width,0.02280,-0.07639,0.15679,3,0.729,ok
1787058607.169,bad_width,0.00736,-0.07781,0.18639,3,0.771,ok
1787058607.369,bad_width,0.02290,-0.07761,0.15433,4,0.729,ok
1787058607.619,bad_width,0.02703,-0.08113,0.14652,3,0.771,ok
1787058607.819,bad_width,0.01030,-0.07946,0.17918,3,0.792,ok
1787058608.019,bad_width,0.02455,-0.07810,0.14924,4,0.792,ok
1787058608.219,bad_width,0.02564,-0.07883,0.14692,3,0.708,ok
1787058608.469,bad_width,0.01309,-0.08011,0.17433,3,0.750,ok
1787058608.669,bad_width,0.02681,-0.07770,0.14685,4,0.750,ok
1787058608.869,bad_width,0.02363,-0.07635,0.15210,4,0.708,ok
1787058609.069,bad_width,0.02689,-0.07593,0.14671,4,0.750,ok
1787058609.269,bad_width,0.02537,-0.07801,0.15006,5,0.792,ok
1787058610.769,bad_width,0.02531,-0.07752,0.14945,3,0.792,ok
1787058610.969,bad_width,0.02601,-0.07561,0.14817,4,0.812,ok
1787058611.170,bad_width,0.02563,-0.07714,0.15036,3,0.750,ok
1787058611.368,bad_width,0.01096,-0.07867,0.17832,5,0.771,ok
1787058611.568,bad_width,0.02468,-0.07727,0.15165,5,0.771,ok
1787058611.768,bad_width,0.02590,-0.07763,0.14907,4,0.812,ok
1787058611.969,bad_width,0.02053,-0.08004,0.15828,3,0.729,ok
1787058612.168,bad_width,0.02692,-0.07904,0.14635,3,0.771,ok
1787058612.418,bad_width,0.02606,-0.08042,0.14597,4,0.750,ok
1787058612.818,bad_width,0.02402,-0.07978,0.15078,3,0.792,ok
1787058613.019,bad_width,0.00839,-0.07856,0.18265,4,0.812,ok
1787058613.669,bad_width,0.01473,-0.08358,0.16467,3,0.812,ok
1787058614.269,bad_width,-0.00145,-0.08794,0.19612,3,0.792,ok
1787058614.518,bad_width,0.01999,-0.09181,0.15101,4,0.771,ok
1787058614.719,bad_width,0.02064,-0.09050,0.14918,3,0.729,ok
1787058614.919,bad_width,-0.06430,-0.19801,0.15830,3,0.562,ok
1787058615.119,bad_width,-0.08149,-0.19700,0.14361,3,0.625,ok
1787058615.320,bad_width,-0.07723,-0.19747,0.15017,3,0.604,ok
1787058615.519,bad_width,-0.07003,-0.19850,0.15939,3,0.625,ok
1787058615.769,unpaired,0.00809,0.01111,0.17016,3,0.500,single_line
1787058615.969,unpaired,0.00834,0.00797,0.17016,3,0.500,single_line
1787058616.169,bad_width,-0.07342,-0.20327,0.14663,3,0.646,ok
1787058616.369,unpaired,0.01042,0.00336,0.16545,3,0.500,single_line
1787058616.569,unpaired,0.01066,-0.00046,0.16545,3,0.500,single_line
1787058616.820,unpaired,0.00987,0.00052,0.16545,3,0.500,single_line
1787058617.019,bad_width,-0.08309,-0.20293,0.15636,3,0.583,ok
1787058617.218,unpaired,0.00946,0.00257,0.16364,3,0.500,single_line
1787058617.419,bad_width,-0.06239,-0.20376,0.15432,3,0.479,ok
1787058617.669,bad_width,-0.06046,-0.21068,0.16215,3,0.500,ok
1787058617.869,bad_width,-0.08237,-0.21008,0.14852,3,0.500,ok
1787058618.069,bad_width,-0.08486,-0.20805,0.15086,3,0.604,ok
1787058618.269,bad_width,-0.04757,-0.20873,0.16912,3,0.521,ok
1787058618.469,bad_width,-0.05213,-0.20813,0.16869,3,0.542,ok
1787058618.718,bad_width,-0.06905,-0.20907,0.16143,3,0.521,ok
1787058618.919,unpaired,0.00847,0.00258,0.16157,3,0.500,single_line
1787058619.118,unpaired,0.01035,-0.00576,0.16157,3,0.500,single_line
1787058619.319,bad_width,-0.07668,-0.20415,0.14326,3,0.562,ok
1787058619.518,bad_width,-0.05282,-0.20925,0.16277,3,0.500,ok
1787058619.718,bad_width,0.00930,0.00929,0.16555,3,0.688,ok
1787058619.969,bad_width,-0.07675,-0.20842,0.15227,3,0.542,ok
1787058620.569,unpaired,0.00099,0.00418,0.18034,3,0.500,single_line
1787058620.769,bad_width,-0.08803,-0.20436,0.14367,3,0.521,ok
1787058621.019,bad_width,-0.03431,-0.20782,0.19870,3,0.500,ok
1787058621.218,unpaired,0.00208,0.00293,0.17814,4,0.500,single_line
1787058621.419,bad_width,-0.06680,-0.20782,0.14387,3,0.500,ok
1787058621.619,bad_width,-0.06281,-0.20782,0.18085,3,0.604,ok
1787058621.819,bad_width,-0.05610,-0.20436,0.15576,3,0.458,ok
1787058622.018,bad_width,-0.08664,-0.20233,0.15560,3,0.583,ok
1787058622.169,bad_width,-0.05618,-0.20233,0.16261,3,0.500,ok
1787058622.669,bad_width,-0.04537,-0.20782,0.19446,3,0.562,ok
1787058622.869,unpaired,0.00003,0.00496,0.18178,3,0.500,single_line
1787058623.069,bad_width,-0.07773,-0.20496,0.16200,3,0.500,ok
1787058623.268,bad_width,-0.08937,-0.20639,0.14884,3,0.521,ok
1787058623.519,bad_width,-0.06380,-0.20293,0.17665,3,0.562,ok
1787058623.669,bad_width,-0.07598,-0.20293,0.15330,3,0.500,ok
1787058623.919,bad_width,0.01429,0.00971,0.15350,3,0.708,ok
1787058624.119,bad_width,-0.06686,-0.20639,0.16573,3,0.521,ok
1787058624.319,bad_width,-0.07719,-0.20394,0.15955,3,0.542,ok
1787058624.718,bad_width,-0.06721,-0.20394,0.17330,3,0.542,ok
1787058624.918,bad_width,0.00584,0.00452,0.17208,3,0.771,ok
1787058625.119,unpaired,0.00395,0.00038,0.17578,3,0.500,single_line
1787058625.318,unpaired,0.00519,-0.00563,0.17578,3,0.500,single_line
1787058625.568,bad_width,-0.05985,-0.20210,0.15252,3,0.417,ok
1787058625.768,bad_width,-0.08280,-0.20699,0.14412,3,0.542,ok
1787058625.968,unpaired,0.01006,-0.00627,0.16573,3,0.500,single_line
1787058626.369,unpaired,0.00354,0.00405,0.17570,3,0.500,single_line
1787058626.620,bad_width,-0.08733,-0.20293,0.15218,3,0.521,ok
1787058626.818,bad_width,-0.04412,-0.20090,0.17851,3,0.479,ok
1787058627.018,bad_width,-0.09972,-0.20985,0.14581,3,0.500,ok
1787058627.418,bad_width,-0.06947,-0.20805,0.17377,3,0.542,ok
1787058627.619,bad_width,-0.06000,-0.21294,0.17890,3,0.562,ok
1787058627.869,unpaired,0.00078,-0.00024,0.17610,3,0.500,single_line
1787058628.069,unpaired,-0.00055,0.00485,0.17610,3,0.500,single_line
1787058628.269,bad_width,-0.03095,-0.21459,0.19009,3,0.479,ok
1787058628.469,bad_width,-0.06025,-0.22028,0.16889,3,0.521,ok
1787058628.718,bad_width,-0.04216,-0.39170,0.15306,3,0.396,ok
1787058628.919,bad_width,-0.07498,-0.25329,0.20169,3,0.458,ok
1787058629.118,bad_width,-0.08698,-0.20868,0.18722,3,0.479,ok
1787058629.319,bad_width,-0.07977,-0.24367,0.17592,3,0.521,ok
1787058629.518,unpaired,0.00761,-0.49734,0.17909,3,0.208,single_line
1787058629.719,bad_width,-0.06295,-0.30477,0.18391,3,0.458,ok
1787058629.919,unpaired,-0.00844,-0.01057,0.18005,3,0.500,single_line
1787058630.169,bad_width,-0.07754,-0.24077,0.19877,3,0.479,ok
1787058630.369,bad_width,-0.08539,-0.21034,0.18493,3,0.438,ok
1787058630.568,bad_width,-0.07425,-0.25602,0.17836,3,0.458,ok
1787058630.769,unpaired,-0.00950,-0.00675,0.18289,3,0.500,single_line
1787058630.969,bad_width,-0.08755,-0.20696,0.17141,3,0.562,ok
1787058631.169,bad_width,-0.08885,-0.20426,0.17778,3,0.479,ok
1787058631.420,unpaired,-0.00784,-0.00820,0.18003,3,0.500,single_line
1787058631.619,bad_width,-0.07512,-0.24352,0.20353,3,0.500,ok
1787058631.818,bad_width,-0.12494,-0.07702,0.20744,3,0.479,ok
1787058632.069,unpaired,-0.01290,-0.00559,0.18927,3,0.500,single_line
1787058632.269,unpaired,-0.01357,-0.00070,0.18927,3,0.500,single_line
1787058632.469,bad_width,-0.08400,-0.21885,0.19192,3,0.542,ok
1787058632.670,unpaired,-0.01314,-0.00600,0.18980,3,0.500,single_line
1787058633.269,bad_width,-0.06732,-0.28062,0.19300,3,0.604,ok
1787058633.519,bad_width,-0.06994,-0.28124,0.19219,3,0.458,ok
1787058633.719,bad_width,-0.08526,-0.21297,0.17818,3,0.500,ok
1787058633.919,bad_width,-0.10287,-0.15317,0.17165,3,0.479,ok
1787058634.068,bad_width,-0.10448,-0.15389,0.16754,3,0.542,ok
1787058634.318,bad_width,-0.06744,-0.28204,0.19139,3,0.542,ok
1787058634.519,bad_width,-0.07762,-0.24460,0.17830,3,0.521,ok
1787058634.769,unpaired,-0.01038,-0.01021,0.18535,3,0.500,single_line
1787058634.968,bad_width,-0.03016,-0.42790,0.18849,3,0.396,ok
1787058635.168,bad_width,-0.03680,-0.40408,0.17405,3,0.458,ok
1787058635.368,bad_width,-0.08989,-0.20107,0.17988,3,0.479,ok
1787058635.568,unpaired,-0.00906,-0.00685,0.18285,3,0.500,single_line
1787058635.768,bad_width,-0.06817,-0.28245,0.20479,3,0.417,ok
1787058636.018,bad_width,-0.09378,-0.19885,0.17285,3,0.479,ok
1787058636.219,unpaired,0.00211,-0.46672,0.18436,3,0.229,single_line
1787058636.419,unpaired,-0.00912,-0.00972,0.18436,3,0.500,single_line
1787058636.618,bad_width,-0.07863,-0.24378,0.18653,3,0.438,ok
1787058636.819,bad_width,-0.07841,-0.23729,0.19804,3,0.458,ok
1787058637.069,bad_width,-0.08844,-0.20114,0.19056,3,0.479,ok
1787058637.269,bad_width,-0.06270,-0.28438,0.20658,3,0.458,ok
1787058637.469,bad_width,-0.06620,-0.28872,0.18766,3,0.479,ok
1787058637.669,unpaired,-0.01453,-0.00713,0.19095,3,0.500,single_line
1787058637.869,bad_width,-0.09237,-0.20126,0.17426,3,0.458,ok
1787058638.069,bad_width,-0.06715,-0.28452,0.19993,3,0.521,ok
1787058638.269,bad_width,-0.06273,-0.31104,0.15634,3,0.438,ok
1787058638.471,bad_width,-0.06000,-0.32265,0.15763,3,0.417,ok
1787058638.718,bad_width,-0.07881,-0.24240,0.20599,3,0.500,ok
1787058638.869,bad_width,-0.06400,-0.30203,0.19101,3,0.479,ok
1787058639.119,unpaired,-0.01355,-0.01407,0.18520,3,0.500,single_line
1787058639.319,bad_width,-0.05222,-0.34686,0.17589,3,0.417,ok
1787058639.519,bad_width,-0.08410,-0.22736,0.20133,3,0.438,ok
1787058639.768,bad_width,-0.08679,-0.21581,0.19404,3,0.500,ok
1787058639.969,bad_width,-0.07675,-0.25033,0.20527,3,0.479,ok
1787058640.168,bad_width,-0.07223,-0.27272,0.20578,3,0.458,ok
1787058640.369,bad_width,-0.07112,-0.28218,0.19447,3,0.521,ok
1787058640.569,bad_width,-0.07586,-0.26384,0.16506,3,0.479,ok
1787058640.819,bad_width,-0.07492,-0.26765,0.19260,3,0.458,ok
1787058641.019,bad_width,-0.07769,-0.26552,0.20129,3,0.458,ok
1787058641.219,bad_width,-0.06350,-0.31862,0.19479,3,0.479,ok
1787058641.469,unpaired,-0.02224,-0.02083,0.19240,3,0.500,single_line
1787058641.669,bad_width,-0.08411,-0.23057,0.20222,3,0.500,ok
1787058642.069,bad_width,-0.07245,-0.28352,0.19540,3,0.521,ok
1787058643.119,bad_width,-0.07688,-0.26006,0.19901,3,0.500,ok
1787058643.368,unpaired,-0.03037,-0.30245,0.21010,3,0.208,single_line
1787058643.569,bad_width,-0.07107,-0.28008,0.19961,3,0.500,ok
1787058644.620,bad_width,-0.05507,-0.34694,0.18817,3,0.375,ok
1787058644.818,unpaired,-0.01083,-0.39041,0.21120,3,0.229,single_line
1787058645.018,unpaired,-0.01190,-0.38487,0.21120,3,0.208,single_line
1787058645.218,bad_width,-0.06067,-0.32650,0.20820,3,0.500,ok
1787058645.618,bad_width,-0.06907,-0.30175,0.19969,3,0.396,ok
1787058645.869,bad_width,-0.07923,-0.26787,0.14125,3,0.375,ok
1787058646.270,unpaired,-0.03517,-0.02103,0.20234,3,0.500,single_line
1787058646.518,unpaired,-0.00782,-0.41352,0.20234,3,0.188,single_line
1787058646.718,bad_width,-0.06564,-0.31570,0.19976,3,0.417,ok
1787058646.919,unpaired,-0.03508,-0.02019,0.20183,3,0.500,single_line
1787058647.568,bad_width,-0.06175,-0.32419,0.20812,3,0.458,ok
1787058647.918,unpaired,0.00770,-0.45155,0.21250,3,0.167,single_line
1787058648.168,bad_width,-0.08610,-0.25565,0.20692,3,0.375,ok
1787058648.368,bad_width,-0.08438,-0.26111,0.19911,3,0.333,ok
1787058648.618,bad_width,-0.06310,-0.31995,0.20824,3,0.396,ok
1787058649.220,bad_width,-0.06659,-0.31499,0.20032,3,0.417,ok
1787058649.418,unpaired,-0.03834,-0.02253,0.21018,3,0.500,single_line
1787058650.269,bad_width,-0.05519,-0.35775,0.19854,3,0.375,ok
1787058650.669,bad_width,-0.07122,-0.29935,0.18256,3,0.375,ok
1787058650.919,bad_width,-0.06286,-0.31672,0.20661,3,0.396,ok
1787058651.120,bad_width,-0.05844,-0.34303,0.19891,3,0.396,ok
1787058651.319,unpaired,0.00070,-0.43689,0.20792,3,0.188,single_line
1787058651.920,bad_width,-0.07842,-0.28133,0.18806,3,0.438,ok
1787058652.119,unpaired,-0.01760,-0.37866,0.21045,3,0.229,single_line
1787058652.369,unpaired,-0.01062,-0.40682,0.21045,3,0.208,single_line
1787058653.169,bad_width,-0.05874,-0.36789,0.14889,3,0.354,ok
1787058653.418,bad_width,-0.07396,-0.30189,0.17548,3,0.521,ok
1787058653.569,bad_width,-0.06244,-0.33904,0.19569,3,0.438,ok
1787058653.819,bad_width,-0.07465,-0.29308,0.15937,3,0.354,ok
1787058654.019,bad_width,-0.07315,-0.31232,0.20348,3,0.458,ok
1787058654.469,bad_width,-0.07669,-0.28665,0.19180,3,0.458,ok
1787058654.669,bad_width,-0.05272,-0.36295,0.20443,3,0.396,ok
1787058654.868,bad_width,-0.05490,-0.36139,0.20780,3,0.375,ok
1787058655.268,bad_width,-0.09119,-0.24974,0.20638,3,0.354,ok
1787058656.118,unpaired,-0.00398,-0.42036,0.21540,3,0.167,single_line
1787058656.269,unpaired,-0.00912,-0.40643,0.21540,3,0.208,single_line
1787058656.519,unpaired,-0.00583,-0.42104,0.21540,3,0.208,single_line
1787058656.719,bad_width,-0.06897,-0.30758,0.20612,3,0.479,ok
1787058656.969,unpaired,-0.01168,-0.40726,0.21355,3,0.229,single_line
1787058657.169,unpaired,0.00205,-0.43947,0.21355,3,0.167,single_line
1787058657.568,bad_width,-0.05434,-0.36578,0.20675,3,0.396,ok
1787058657.768,bad_width,-0.07564,-0.29428,0.18876,3,0.438,ok
1787058658.218,bad_width,-0.07195,-0.31222,0.18375,3,0.375,ok
1787058658.419,bad_width,-0.07111,-0.31852,0.18277,3,0.417,ok
1787058658.818,bad_width,-0.05242,-0.37850,0.19845,3,0.438,ok
1787058659.019,bad_width,-0.05604,-0.36291,0.20947,3,0.354,ok
1787058659.468,bad_width,-0.06132,-0.34835,0.20167,3,0.396,ok
1787058659.869,bad_width,-0.07029,-0.31360,0.18681,3,0.417,ok
1787058660.070,bad_width,-0.06962,-0.32527,0.17017,3,0.396,ok
1787058660.319,bad_width,-0.05472,-0.37082,0.20439,3,0.417,ok
1787058660.519,bad_width,-0.07992,-0.29046,0.15340,3,0.375,ok
1787058660.719,bad_width,-0.08285,-0.28602,0.19201,3,0.458,ok
1787058661.118,bad_width,-0.06221,-0.35336,0.19325,3,0.396,ok
1787058661.319,bad_width,-0.05920,-0.35948,0.19869,3,0.375,ok
1787058661.518,bad_width,-0.06172,-0.34801,0.19077,3,0.354,ok
1787058662.369,bad_width,-0.06594,-0.33718,0.20021,3,0.396,ok
1787058662.569,bad_width,-0.08475,-0.28008,0.16923,3,0.354,ok
1787058663.018,bad_width,-0.06538,-0.34217,0.18225,3,0.292,ok
1787058663.219,bad_width,-0.06627,-0.34078,0.17981,3,0.396,ok
1787058663.418,bad_width,-0.06445,-0.34446,0.18410,3,0.396,ok
1787058663.869,bad_width,-0.07592,-0.31049,0.17368,3,0.417,ok
1787058664.069,bad_width,-0.06246,-0.34988,0.20233,3,0.417,ok
1787058664.269,bad_width,-0.07395,-0.32018,0.19003,3,0.312,ok
1787058664.469,bad_width,-0.06179,-0.35559,0.19759,3,0.333,ok
1787058664.669,bad_width,-0.06634,-0.33268,0.20152,3,0.396,ok
1787058664.868,bad_width,-0.07456,-0.31071,0.18528,3,0.375,ok
1787058665.319,unpaired,-0.04657,-0.03332,0.19731,3,0.500,single_line
1787058665.519,bad_width,-0.06956,-0.32507,0.19016,3,0.375,ok
1787058665.719,unpaired,-0.01987,-0.41910,0.19588,3,0.188,single_line
1787058665.919,bad_width,-0.05119,-0.04215,0.20726,3,0.688,ok
1787058666.319,bad_width,-0.05933,-0.36293,0.19923,3,0.354,ok
1787058666.969,bad_width,-0.06906,-0.32652,0.19836,3,0.271,ok
1787058667.818,unpaired,0.00406,-0.48225,0.21619,3,0.167,single_line
1787058668.469,bad_width,-0.06379,-0.34895,0.19716,3,0.271,ok
1787058668.669,unpaired,-0.05425,-0.03716,0.21393,2,0.458,single_line
1787058668.869,bad_width,-0.08173,-0.29157,0.15159,3,0.333,ok
1787058669.319,bad_width,-0.07990,-0.29677,0.17068,3,0.375,ok
1787058669.518,bad_width,-0.08811,-0.27507,0.15533,3,0.250,ok
1787058669.718,bad_width,-0.05996,-0.36481,0.19861,3,0.312,ok
1787058669.919,bad_width,-0.08543,-0.27499,0.16623,3,0.312,ok
1787058670.321,unpaired,-0.04383,-0.04138,0.19453,3,0.458,single_line
1787058670.768,unpaired,0.00169,-0.48762,0.20344,3,0.167,single_line
1787058671.168,bad_width,-0.08154,-0.28902,0.16321,3,0.292,ok
1787058671.321,bad_width,-0.05090,-0.04163,0.20566,3,0.583,ok
1787058671.569,bad_width,-0.08449,-0.27793,0.18388,3,0.271,ok
1787058672.019,bad_width,-0.09287,-0.25750,0.14843,3,0.229,ok
1787058672.219,bad_width,-0.06064,-0.36391,0.19437,3,0.333,ok
1787058672.619,bad_width,-0.06055,-0.35993,0.20088,3,0.396,ok
1787058673.019,unpaired,-0.01932,-0.41799,0.20250,3,0.188,single_line
1787058673.269,bad_width,-0.06413,-0.34676,0.20517,3,0.312,ok
1787058673.620,bad_width,-0.06538,-0.35562,0.18470,3,0.292,ok
1787058673.870,bad_width,-0.08218,-0.29170,0.15327,3,0.333,ok
1787058674.119,bad_width,-0.07769,-0.30730,0.16651,3,0.354,ok
1787058674.519,bad_width,-0.06217,-0.36007,0.18016,3,0.417,ok
1787058674.719,bad_width,-0.05877,-0.36049,0.19970,3,0.333,ok
1787058675.172,bad_width,-0.08342,-0.28608,0.15869,3,0.229,ok
1787058675.369,bad_width,-0.06327,-0.35151,0.20282,3,0.333,ok
1787058675.769,bad_width,-0.07744,-0.30524,0.17257,3,0.271,ok
1787058675.969,bad_width,-0.06256,-0.34402,0.20372,3,0.417,ok
1787058676.169,bad_width,-0.06763,-0.34038,0.16526,3,0.312,ok
1787058676.369,bad_width,-0.07215,-0.31885,0.19585,3,0.375,ok
1787058676.619,bad_width,-0.06537,-0.34482,0.19972,3,0.250,ok
1787058677.019,bad_width,-0.07186,-0.32197,0.18549,3,0.417,ok
1787058677.219,bad_width,-0.07736,-0.30445,0.16455,3,0.354,ok
1787058677.418,bad_width,-0.06138,-0.36218,0.18940,3,0.354,ok
1787058677.619,bad_width,-0.06083,-0.36260,0.19066,3,0.354,ok
1787058677.869,bad_width,-0.06600,-0.34651,0.18889,3,0.354,ok
1787058678.069,bad_width,-0.06167,-0.36416,0.19140,3,0.312,ok
1787058678.268,bad_width,-0.08976,-0.26109,0.18960,3,0.292,ok
1787058678.468,bad_width,-0.05670,-0.04149,0.20671,3,0.625,ok
1787058678.669,unpaired,-0.05185,-0.02950,0.19306,3,0.458,single_line
1787058678.869,bad_width,-0.09955,-0.22714,0.16842,3,0.396,ok
1787058679.119,bad_width,-0.09010,-0.26398,0.16941,3,0.375,ok
1787058679.269,bad_width,-0.09363,-0.25184,0.17320,3,0.333,ok
1787058679.518,bad_width,-0.08578,-0.28506,0.16458,3,0.396,ok
1787058679.719,bad_width,-0.08287,-0.29000,0.19105,3,0.292,ok
1787058680.118,bad_width,-0.05617,-0.38175,0.18228,3,0.312,ok
1787058680.319,bad_width,-0.07954,-0.30146,0.18729,3,0.312,ok
1787058680.569,bad_width,-0.08279,-0.28356,0.18320,3,0.312,ok
1787058680.769,bad_width,-0.07959,-0.29792,0.17511,3,0.333,ok
1787058680.969,bad_width,-0.08752,-0.26980,0.16606,3,0.333,ok
1787058681.170,bad_width,-0.09245,-0.25510,0.15384,3,0.312,ok
1787058681.369,bad_width,-0.05670,-0.03795,0.20053,3,0.604,ok
1787058681.569,bad_width,-0.08176,-0.28696,0.18453,3,0.312,ok
1787058681.770,bad_width,-0.07266,-0.32880,0.16903,3,0.292,ok
1787058682.019,bad_width,-0.05945,-0.03911,0.20904,3,0.583,ok
1787058682.219,bad_width,-0.05300,-0.39685,0.17087,3,0.292,ok
1787058682.419,bad_width,-0.05675,-0.03936,0.20395,3,0.583,ok
1787058682.620,bad_width,-0.05125,-0.03911,0.19437,3,0.625,ok
1787058682.819,bad_width,-0.10873,-0.19799,0.15190,3,0.208,ok
1787058683.019,bad_width,-0.07090,-0.33767,0.17587,3,0.292,ok
1787058683.269,bad_width,-0.06294,-0.35981,0.17796,3,0.333,ok
1787058683.469,bad_width,-0.08921,-0.26767,0.18704,3,0.229,ok
1787058683.669,bad_width,-0.06953,-0.33577,0.16137,3,0.333,ok
1787058683.872,bad_width,-0.08774,-0.27328,0.18435,3,0.333,ok
1787058684.068,bad_width,-0.08718,-0.27223,0.15532,3,0.271,ok
1787058684.318,bad_width,-0.06585,-0.34746,0.17743,3,0.333,ok
1787058684.518,bad_width,-0.05909,-0.03888,0.20619,3,0.604,ok
1787058684.719,bad_width,-0.08383,-0.28432,0.16255,3,0.292,ok
1787058684.970,bad_width,-0.08056,-0.29189,0.18666,3,0.375,ok
1787058685.169,bad_width,-0.08044,-0.29150,0.18454,3,0.375,ok
1787058685.369,bad_width,-0.08386,-0.28795,0.14708,3,0.396,ok
1787058685.568,bad_width,-0.08637,-0.27693,0.17254,3,0.354,ok
1787058685.769,bad_width,-0.08938,-0.27356,0.14564,3,0.271,ok
1787058686.019,bad_width,-0.08576,-0.27744,0.18023,3,0.292,ok
1787058686.219,bad_width,-0.08424,-0.28017,0.19112,3,0.396,ok
1787058686.419,unpaired,-0.04298,-0.03543,0.17447,3,0.479,single_line
1787058686.619,bad_width,-0.08664,-0.27942,0.16679,3,0.229,ok
1787058686.868,bad_width,-0.07493,-0.30661,0.20014,3,0.417,ok
1787058687.069,bad_width,-0.06319,-0.36580,0.19468,3,0.312,ok
1787058687.269,bad_width,-0.05772,-0.04488,0.19749,3,0.646,ok
1787058687.468,bad_width,-0.04864,-0.04802,0.17877,3,0.604,ok
1787058687.669,bad_width,-0.05418,-0.41017,0.16625,3,0.312,ok
1787058688.119,bad_width,-0.10630,-0.22998,0.16892,3,0.312,ok
1787058688.319,bad_width,-0.10294,-0.25004,0.17568,3,0.292,ok
1787058688.520,unpaired,-0.05727,-0.05510,0.18197,2,0.500,single_line
1787058688.719,bad_width,-0.04620,-0.42662,0.14057,3,0.333,ok
1787058688.920,unpaired,0.03440,-0.14449,0.17369,2,0.125,single_line
