timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
227329,506.797083,565.580,nan,0.003902,0.005000,nan,nan,nan,0.850586,0.001953,0.000000,0.016602,0.008789,0.000000,0.001953,0.848633
228353,500.224957,558.360,nan,0.009029,0.005000,nan,nan,nan,0.849609,0.001953,0.000000,0.004883,0.000000,0.000000,0.001953,0.847656
229377,498.656765,556.390,nan,0.002434,0.005000,nan,nan,nan,0.847656,0.000977,0.000000,0.010742,0.000977,0.000000,0.000977,0.845703
230401,505.581415,564.010,nan,0.001333,0.005000,nan,nan,nan,0.855469,0.000000,0.000000,0.023438,0.000000,0.000000,0.000000,0.853516
231425,490.300505,546.800,nan,0.001472,0.005000,nan,nan,nan,0.856445,0.002930,0.000000,0.002930,0.000977,0.000000,0.000977,0.853516
232449,499.570737,557.030,nan,0.000594,0.005000,nan,nan,nan,0.862305,0.000000,0.000000,0.000000,0.003906,0.000000,0.000000,0.861328
233473,492.761109,549.740,nan,0.001116,0.005000,nan,nan,nan,0.865234,0.002930,0.000000,0.003906,0.000000,0.000000,0.002930,0.863281
234497,496.913616,554.370,nan,0.005448,0.005000,nan,nan,nan,0.855469,0.000977,0.000000,0.007812,0.000000,0.000000,0.000977,0.854492
235521,483.386475,539.620,nan,0.001330,0.005000,nan,nan,nan,0.862305,0.002930,0.000977,0.001953,0.007812,0.000000,0.001953,0.859375
236545,460.306821,514.500,nan,0.001416,0.005000,nan,nan,nan,0.836914,0.002930,0.005859,0.009766,0.016602,0.000000,0.001953,0.832031
237569,464.035503,518.670,nan,0.000690,0.005000,nan,nan,nan,0.849609,0.000977,0.000000,0.012695,0.000000,0.000000,0.000977,0.848633
238593,463.791472,518.670,nan,0.002092,0.005000,nan,nan,nan,0.872070,0.000000,0.000000,0.003906,0.000000,0.000000,0.000000,0.871094
239617,449.795964,503.720,nan,0.002517,0.005000,nan,nan,nan,0.865234,0.001953,0.004883,0.001953,0.001953,0.000000,0.000977,0.864258
240641,446.484131,500.730,nan,0.025260,0.005000,nan,nan,nan,0.865234,0.000000,0.004883,0.000000,0.000000,0.000000,0.000000,0.865234
241665,445.482262,500.180,nan,0.001729,0.005000,nan,nan,nan,0.858398,0.000977,0.000000,0.007812,0.014648,0.000000,0.000977,0.855469
242689,436.659391,491.020,nan,0.001376,0.005000,nan,nan,nan,0.867188,0.000000,0.003906,0.001953,0.011719,0.000000,0.000000,0.867188
243713,436.891218,491.240,nan,0.016454,0.005000,nan,nan,nan,0.850586,0.000977,0.000000,0.035156,0.000000,0.000000,0.000977,0.847656
244737,450.489530,506.380,nan,0.004911,0.005000,nan,nan,nan,0.851562,0.000977,0.004883,0.000000,0.006836,0.000000,0.000977,0.849609
245761,445.286709,501.370,nan,0.002476,0.005000,nan,nan,nan,0.852539,0.002930,0.000000,0.022461,0.013672,0.000000,0.001953,0.848633
246785,453.254778,510.470,nan,0.001599,0.005000,nan,nan,nan,0.855469,0.000000,0.000000,0.013672,0.000000,0.000000,0.000000,0.853516
247809,444.600384,500.830,nan,0.002874,0.005000,nan,nan,nan,0.876953,0.001953,0.000000,0.018555,0.000000,0.000000,0.001953,0.875000
248833,434.359884,489.540,nan,0.001916,0.005000,nan,nan,nan,0.833984,0.004883,0.000000,0.010742,0.000000,0.000000,0.003906,0.829102
249857,441.725830,497.900,nan,0.003319,0.005000,nan,nan,nan,0.892578,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.890625
250881,441.864167,498.210,nan,0.001864,0.005000,nan,nan,nan,0.855469,0.000977,0.000000,0.004883,0.000000,0.000000,0.000977,0.855469
251905,441.459838,497.470,nan,0.001976,0.005000,nan,nan,nan,0.861328,0.001953,0.000000,0.011719,0.000000,0.000000,0.000977,0.854492
252929,442.195855,498.730,nan,0.006280,0.005000,nan,nan,nan,0.860352,0.001953,0.003906,0.000000,0.000000,0.000000,0.001953,0.860352
253953,440.578669,497.220,nan,0.004844,0.005000,nan,nan,nan,0.869141,0.000977,0.000000,0.016602,0.000000,0.000000,0.000977,0.867188
254977,444.940024,502.560,nan,0.001907,0.005000,nan,nan,nan,0.861328,0.000977,0.000000,0.008789,0.000000,0.000000,0.000977,0.859375
256001,449.638133,508.080,nan,0.004017,0.005000,nan,nan,nan,0.861328,0.000977,0.000000,0.013672,0.000000,0.000000,0.000977,0.861328
257025,449.289153,508.080,nan,0.015661,0.005000,nan,nan,nan,0.853516,0.000000,0.000000,0.003906,0.000000,0.000000,0.000000,0.853516
258049,449.010627,508.080,nan,0.006566,0.005000,nan,nan,nan,0.849609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.849609
259073,447.161370,506.290,nan,0.002983,0.005000,nan,nan,nan,0.865234,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.865234
260097,442.628827,501.070,nan,0.002339,0.005000,nan,nan,nan,0.870117,0.001953,0.006836,0.005859,0.009766,0.000000,0.001953,0.868164
