stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1788183383.720,bad_width,-0.02632,-0.00024,0.18580,2,0.333,ok
1788183383.770,unpaired,-0.04539,-0.02503,0.22590,2,0.250,single_line
1788183383.870,bad_width,-0.10661,0.00551,0.33262,2,0.333,ok
1788183383.920,bad_width,-0.01931,0.00116,0.16864,3,0.375,ok
1788183383.970,bad_width,-0.10475,0.00095,0.33385,2,0.375,ok
1788183384.120,unpaired,-0.06383,0.00616,0.24649,2,0.229,single_line
1788183384.170,unpaired,-0.06120,-0.00482,0.24649,2,0.229,single_line
1788183384.370,unpaired,-0.06681,0.00374,0.25276,2,0.250,single_line
1788183384.420,bad_width,-0.10033,-0.00635,0.32054,2,0.354,ok
1788183384.470,bad_width,-0.03202,-0.01221,0.18432,2,0.292,ok
1788183384.720,unpaired,-0.06802,-0.01215,0.25500,2,0.208,single_line
1788183384.820,bad_width,-0.48555,0.44652,0.18968,3,0.208,ok
1788183384.920,unpaired,-0.05954,-0.04360,0.24586,2,0.229,single_line
1788183385.020,unpaired,-0.05898,-0.03303,0.24165,2,0.208,single_line
1788183385.070,bad_width,-0.02080,-0.04018,0.16686,3,0.312,ok
1788183385.220,bad_width,-0.07989,-0.06463,0.29493,3,0.375,ok
1788183385.270,unpaired,-0.05846,-0.06607,0.25028,2,0.208,single_line
1788183385.320,unpaired,-0.05985,-0.06037,0.25028,2,0.208,single_line
1788183385.370,unpaired,-0.05951,-0.06542,0.25028,2,0.188,single_line
1788183385.520,unpaired,-0.06263,-0.07182,0.25301,2,0.250,single_line
1788183385.571,unpaired,-0.06163,-0.08220,0.25301,2,0.250,single_line
1788183385.620,unpaired,0.05990,-0.39958,0.25301,2,0.167,single_line
1788183385.670,unpaired,-0.06494,-0.05970,0.25301,2,0.188,single_line
1788183385.820,unpaired,-0.06380,-0.07375,0.25330,2,0.229,single_line
1788183385.872,bad_width,-0.04263,-0.05370,0.20812,2,0.354,ok
1788183385.920,unpaired,-0.06045,-0.06581,0.24427,2,0.229,single_line
1788183385.970,unpaired,-0.06452,-0.03882,0.24427,2,0.229,single_line
1788183386.020,unpaired,0.05131,-0.40941,0.24427,2,0.104,single_line
1788183386.120,bad_width,-0.10648,-0.05264,0.33683,2,0.396,ok
1788183386.170,bad_width,-0.03056,-0.05164,0.18132,2,0.292,ok
1788183386.220,bad_width,-0.03823,-0.04621,0.19453,2,0.354,ok
1788183386.270,unpaired,0.03704,-0.34570,0.23610,2,0.188,single_line
1788183386.421,bad_width,-0.02177,-0.04447,0.16140,2,0.438,ok
1788183386.470,bad_width,-0.04125,-0.05449,0.20542,2,0.333,ok
1788183386.521,bad_width,-0.03711,-0.04302,0.19727,2,0.354,ok
1788183386.571,unpaired,-0.04657,-0.05347,0.21754,2,0.229,single_line
1788183386.620,unpaired,-0.04731,-0.04716,0.21754,2,0.208,single_line
1788183386.820,unpaired,-0.05715,-0.04576,0.23546,2,0.188,single_line
1788183386.871,unpaired,-0.05923,-0.03484,0.23546,2,0.188,single_line
1788183386.920,unpaired,-0.05508,-0.06366,0.23546,2,0.250,single_line
