stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1788183041.220,unpaired,0.00835,-0.07630,0.18980,1,0.312,single_line
1788183041.270,unpaired,0.00575,-0.06244,0.18980,1,0.312,single_line
1788183041.370,unpaired,-0.00449,0.00390,0.18980,1,0.333,single_line
1788183041.420,unpaired,0.00484,-0.05112,0.18980,1,0.312,single_line
1788183041.470,unpaired,-0.00063,-0.02526,0.18980,1,0.312,single_line
1788183041.570,unpaired,-0.02096,0.09678,0.18980,1,0.271,single_line
1788183041.620,unpaired,0.02122,-0.21923,0.18980,1,0.208,single_line
1788183041.670,unpaired,-0.00492,-0.00242,0.18980,1,0.312,single_line
1788183041.720,unpaired,-0.00467,-0.01049,0.18980,1,0.312,single_line
1788183041.770,unpaired,-0.00024,-0.03627,0.18980,1,0.271,single_line
1788183041.870,unpaired,-0.00811,0.01118,0.18980,1,0.271,single_line
1788183041.920,unpaired,-0.00722,0.00363,0.18980,1,0.271,single_line
1788183041.970,unpaired,0.01591,-0.19566,0.18980,1,0.188,single_line
1788183042.020,unpaired,0.01663,-0.19600,0.18980,1,0.167,single_line
1788183042.070,unpaired,-0.01268,0.05318,0.18980,1,0.292,single_line
1788183042.170,unpaired,-0.00940,0.03415,0.18980,1,0.229,single_line
1788183042.220,unpaired,0.01550,-0.17195,0.18980,1,0.146,single_line
1788183042.270,unpaired,-0.00845,0.03221,0.18980,1,0.250,single_line
1788183042.270,unpaired,-0.00845,0.03221,0.18980,1,0.250,single_line
1788183042.370,unpaired,-0.04602,0.26456,0.18980,1,0.229,single_line
1788183042.470,unpaired,-0.03812,0.21139,0.18980,1,0.229,single_line
1788183042.520,unpaired,0.00076,-0.02311,0.18980,1,0.250,single_line
1788183042.570,unpaired,0.00307,-0.03586,0.18980,1,0.250,single_line
1788183042.620,unpaired,-0.00078,-0.01425,0.18980,1,0.250,single_line
1788183042.670,unpaired,-0.00539,0.00572,0.18980,1,0.271,single_line
1788183042.770,unpaired,0.01962,-0.19254,0.18980,1,0.188,single_line
1788183042.820,unpaired,-0.04312,0.21310,0.18980,1,0.292,single_line
1788183042.870,unpaired,-0.00836,0.01519,0.18980,1,0.250,single_line
1788183042.920,unpaired,-0.03914,0.19880,0.18980,1,0.333,single_line
1788183042.970,unpaired,-0.04572,0.23777,0.18980,1,0.271,single_line
1788183043.070,unpaired,-0.03936,0.20040,0.18980,1,0.312,single_line
1788183043.120,unpaired,-0.00731,0.02411,0.18980,1,0.250,single_line
1788183043.170,unpaired,-0.00440,0.00630,0.18980,1,0.250,single_line
1788183043.220,unpaired,-0.04694,0.25581,0.18980,1,0.250,single_line
1788183043.270,unpaired,-0.03789,0.19799,0.18980,1,0.312,single_line
1788183043.369,unpaired,-0.05190,0.28122,0.18980,1,0.271,single_line
1788183043.420,unpaired,-0.04762,0.25945,0.18980,1,0.271,single_line
1788183043.470,unpaired,-0.04964,0.27806,0.18980,1,0.271,single_line
1788183043.520,unpaired,-0.05469,0.31104,0.18980,1,0.250,single_line
1788183043.570,unpaired,-0.05350,0.29368,0.18980,1,0.271,single_line
1788183043.670,unpaired,-0.01079,0.07102,0.18980,1,0.250,single_line
1788183043.721,unpaired,-0.00865,0.05678,0.18980,1,0.229,single_line
1788183043.770,unpaired,-0.06291,0.36334,0.18980,1,0.271,single_line
1788183043.821,unpaired,-0.00841,0.05370,0.18980,1,0.271,single_line
1788183043.871,unpaired,-0.05667,0.32875,0.18980,1,0.271,single_line
1788183043.970,unpaired,-0.02694,0.18034,0.18980,1,0.271,single_line
1788183044.020,unpaired,-0.02489,0.17542,0.18980,1,0.229,single_line
1788183044.070,unpaired,-0.03221,0.22426,0.18980,2,0.250,single_line
1788183044.120,unpaired,0.02450,-0.16339,0.18980,1,0.167,single_line
1788183044.170,unpaired,-0.03420,0.24784,0.18980,1,0.250,single_line
1788183044.270,unpaired,-0.04007,0.29149,0.18980,1,0.229,single_line
1788183044.320,unpaired,0.02839,-0.15948,0.18980,1,0.188,single_line
1788183044.370,unpaired,-0.03146,0.25347,0.18980,1,0.250,single_line
1788183044.420,unpaired,-0.03857,0.29173,0.18980,1,0.229,single_line
1788183044.470,unpaired,-0.00897,0.13263,0.18980,1,0.208,single_line
1788183044.570,unpaired,-0.00641,0.11629,0.18980,1,0.250,single_line
1788183044.620,unpaired,-0.04069,0.30215,0.18980,1,0.229,single_line
1788183044.670,unpaired,-0.01296,0.15619,0.18980,1,0.208,single_line
1788183044.720,unpaired,-0.00876,0.12882,0.18980,1,0.271,single_line
1788183044.770,unpaired,-0.03645,0.27495,0.18980,1,0.250,single_line
1788183044.870,unpaired,-0.04051,0.31186,0.18980,1,0.229,single_line
1788183044.920,unpaired,0.03182,-0.16918,0.18980,1,0.167,single_line
1788183044.920,unpaired,0.03182,-0.16918,0.18980,1,0.167,single_line
1788183045.021,unpaired,-0.04481,0.34627,0.18980,1,0.250,single_line
1788183045.070,unpaired,-0.04250,0.33475,0.18980,1,0.229,single_line
1788183045.170,unpaired,-0.02751,0.27207,0.18980,2,0.229,single_line
1788183045.220,unpaired,-0.03103,0.28509,0.18980,2,0.250,single_line
1788183045.270,unpaired,-0.00566,0.15576,0.18980,1,0.188,single_line
1788183045.320,unpaired,-0.00568,0.14723,0.18980,1,0.208,single_line
1788183045.370,unpaired,-0.03264,0.30134,0.18980,1,0.250,single_line
1788183045.470,unpaired,-0.03290,0.30714,0.18980,1,0.229,single_line
1788183045.520,unpaired,-0.04027,0.33892,0.18980,1,0.229,single_line
1788183045.570,unpaired,-0.03377,0.31783,0.18980,1,0.250,single_line
1788183045.620,unpaired,-0.01206,0.18757,0.18980,1,0.271,single_line
1788183045.670,unpaired,-0.00747,0.17704,0.18980,1,0.229,single_line
1788183045.770,unpaired,-0.03135,0.31770,0.18980,1,0.292,single_line
1788183045.820,unpaired,-0.03487,0.32947,0.18980,1,0.229,single_line
1788183045.870,unpaired,-0.03453,0.33286,0.18980,1,0.250,single_line
1788183045.920,unpaired,-0.04351,0.37359,0.18980,1,0.229,single_line
1788183045.970,unpaired,-0.02749,0.30044,0.18980,1,0.271,single_line
1788183046.071,unpaired,-0.03176,0.32088,0.18980,1,0.271,single_line
1788183046.120,unpaired,-0.03797,0.35388,0.18980,1,0.208,single_line
1788183046.170,unpaired,-0.03307,0.32522,0.18980,1,0.229,single_line
1788183046.221,unpaired,-0.02650,0.29653,0.18980,1,0.292,single_line
1788183046.270,unpaired,-0.02972,0.31215,0.18980,1,0.271,single_line
1788183046.370,unpaired,-0.02371,0.28062,0.18980,1,0.292,single_line
1788183046.421,unpaired,-0.02861,0.30407,0.18980,1,0.250,single_line
1788183046.470,unpaired,-0.01928,0.25432,0.18980,1,0.250,single_line
1788183046.520,unpaired,-0.02672,0.29787,0.18980,1,0.250,single_line
1788183046.570,unpaired,-0.02078,0.26113,0.18980,1,0.250,single_line
1788183046.670,unpaired,-0.02202,0.27167,0.18980,1,0.250,single_line
1788183046.720,unpaired,-0.02236,0.27782,0.18980,1,0.271,single_line
1788183046.770,unpaired,0.04628,-0.21313,0.18980,1,0.167,single_line
1788183046.820,unpaired,-0.01735,0.25569,0.18980,1,0.312,single_line
1788183046.970,unpaired,-0.03187,0.27980,0.20925,1,0.271,single_line
1788183047.020,unpaired,-0.03463,0.29652,0.20925,1,0.271,single_line
1788183047.070,unpaired,-0.03512,0.29825,0.20925,1,0.271,single_line
1788183047.120,unpaired,-0.03575,0.29547,0.20925,1,0.292,single_line
1788183047.170,unpaired,-0.02427,0.22507,0.20925,1,0.250,single_line
1788183047.270,unpaired,-0.02116,0.20131,0.20925,1,0.292,single_line
1788183047.320,unpaired,-0.01731,0.17881,0.20925,1,0.271,single_line
1788183047.370,unpaired,-0.03722,0.29078,0.20925,1,0.312,single_line
1788183047.420,unpaired,-0.02418,0.21424,0.20925,1,0.250,single_line
1788183047.470,unpaired,-0.03717,0.28655,0.20925,1,0.312,single_line
1788183047.570,unpaired,-0.01992,0.19296,0.20925,1,0.312,single_line
1788183047.620,unpaired,-0.02602,0.23535,0.20925,1,0.250,single_line
1788183047.670,unpaired,-0.02568,0.23224,0.20925,1,0.354,single_line
1788183047.720,unpaired,-0.02373,0.22348,0.20925,1,0.333,single_line
1788183047.770,unpaired,-0.02347,0.21906,0.20925,1,0.333,single_line
1788183047.820,unpaired,-0.01649,0.17630,0.20925,1,0.292,single_line
1788183047.920,unpaired,-0.01728,0.17389,0.20925,1,0.333,single_line
1788183047.970,unpaired,-0.01367,0.15740,0.20925,1,0.354,single_line
1788183048.020,unpaired,-0.01354,0.15390,0.20925,1,0.333,single_line
1788183048.070,unpaired,-0.01202,0.13621,0.20925,1,0.333,single_line
1788183048.170,unpaired,-0.01651,0.15932,0.20925,1,0.292,single_line
1788183048.220,unpaired,-0.01665,0.16251,0.20925,1,0.292,single_line
1788183048.270,unpaired,-0.01415,0.13829,0.20925,1,0.333,single_line
1788183048.320,unpaired,-0.01499,0.14448,0.20925,1,0.292,single_line
1788183048.370,bad_width,0.19429,-0.33229,0.20267,2,0.417,ok
1788183048.470,unpaired,-0.01362,0.11463,0.20794,1,0.292,single_line
1788183048.520,unpaired,-0.01883,0.14019,0.20794,1,0.292,single_line
1788183048.569,unpaired,-0.01877,0.13301,0.20794,1,0.250,single_line
1788183048.620,unpaired,-0.01489,0.10465,0.20794,1,0.292,single_line
1788183048.720,unpaired,-0.01049,0.06574,0.20794,1,0.333,single_line
1788183048.770,unpaired,-0.01059,0.06019,0.20794,1,0.292,single_line
1788183048.820,unpaired,-0.00674,0.03393,0.20794,1,0.312,single_line
1788183048.870,unpaired,-0.00622,0.03831,0.20794,1,0.292,single_line
1788183048.970,unpaired,-0.00354,0.01467,0.20794,1,0.312,single_line
1788183049.020,unpaired,-0.00510,0.02229,0.20794,1,0.271,single_line
1788183049.070,unpaired,-0.00680,0.03179,0.20794,1,0.271,single_line
1788183049.120,unpaired,-0.00477,0.01559,0.20794,1,0.271,single_line
1788183049.170,unpaired,-0.00267,-0.00259,0.20794,1,0.312,single_line
1788183049.270,unpaired,-0.00415,0.00514,0.20794,1,0.312,single_line
1788183049.320,unpaired,0.00010,-0.02260,0.20794,1,0.312,single_line
1788183049.370,unpaired,-0.01499,0.07507,0.20794,1,0.333,single_line
1788183049.470,unpaired,-0.00486,-0.01798,0.20794,2,0.333,single_line
1788183049.520,unpaired,-0.01571,0.04676,0.20794,1,0.312,single_line
1788183049.570,unpaired,-0.01740,0.04236,0.20794,1,0.312,single_line
1788183049.620,unpaired,-0.01405,0.02184,0.20794,1,0.333,single_line
1788183049.670,unpaired,-0.01355,0.00719,0.20794,1,0.271,single_line
1788183049.720,unpaired,-0.01625,0.02419,0.20794,1,0.292,single_line
1788183049.770,unpaired,-0.03133,0.11801,0.20794,1,0.292,single_line
1788183049.820,unpaired,-0.01188,-0.03602,0.20794,1,0.333,single_line
1788183049.920,unpaired,-0.02129,0.00296,0.20794,1,0.292,single_line
1788183049.970,unpaired,-0.02141,-0.00983,0.20794,1,0.312,single_line
1788183050.020,unpaired,-0.02252,-0.00774,0.20794,1,0.292,single_line
1788183050.070,unpaired,-0.01776,-0.05429,0.20794,1,0.354,single_line
1788183050.170,unpaired,-0.02158,-0.04418,0.20794,1,0.312,single_line
1788183050.220,unpaired,-0.01950,-0.06407,0.20794,1,0.333,single_line
1788183050.270,unpaired,-0.02996,0.00505,0.20794,1,0.354,single_line
1788183050.320,unpaired,-0.03386,0.02990,0.20794,1,0.312,single_line
1788183050.420,unpaired,-0.01817,-0.09828,0.20794,1,0.292,single_line
1788183050.470,unpaired,-0.03223,-0.00473,0.20794,1,0.312,single_line
1788183050.520,unpaired,-0.03149,-0.01412,0.20794,1,0.312,single_line
1788183050.520,unpaired,-0.03149,-0.01412,0.20794,1,0.312,single_line
1788183050.670,unpaired,-0.03154,-0.03305,0.20794,1,0.333,single_line
1788183050.720,unpaired,-0.03204,-0.03370,0.20794,1,0.312,single_line
1788183050.770,unpaired,-0.03796,-0.01592,0.20794,1,0.354,single_line
1788183050.820,unpaired,-0.03033,-0.07984,0.20794,1,0.292,single_line
1788183050.920,unpaired,-0.04084,-0.02975,0.20794,1,0.333,single_line
1788183050.970,unpaired,-0.03253,-0.09075,0.20794,1,0.312,single_line
1788183051.020,unpaired,-0.03052,-0.10869,0.20794,1,0.292,single_line
1788183051.070,unpaired,-0.03223,-0.09248,0.20794,1,0.271,single_line
1788183051.170,unpaired,-0.03602,-0.06318,0.20794,1,0.312,single_line
1788183051.220,unpaired,-0.03806,-0.04437,0.20794,1,0.292,single_line
1788183051.271,unpaired,-0.03858,-0.04418,0.20794,1,0.271,single_line
1788183051.320,unpaired,-0.03811,-0.04850,0.20794,1,0.271,single_line
1788183051.370,unpaired,-0.03333,-0.08609,0.20794,1,0.229,single_line
1788183051.420,unpaired,-0.03432,-0.08520,0.20794,1,0.229,single_line
1788183051.520,unpaired,-0.03463,-0.09394,0.20794,1,0.250,single_line
1788183051.570,unpaired,-0.03679,-0.07938,0.20794,1,0.292,single_line
1788183051.620,unpaired,-0.03802,-0.07755,0.20794,1,0.312,single_line
1788183051.670,unpaired,-0.04309,-0.03395,0.20794,1,0.333,single_line
1788183051.770,unpaired,-0.04326,-0.03131,0.20794,1,0.333,single_line
1788183051.820,unpaired,-0.04260,-0.04191,0.20794,1,0.354,single_line
1788183051.870,unpaired,-0.04538,-0.01279,0.20794,1,0.312,single_line
1788183051.920,unpaired,-0.04210,-0.04386,0.20794,1,0.354,single_line
1788183051.970,unpaired,-0.04049,-0.03664,0.20794,1,0.333,single_line
1788183052.070,unpaired,-0.03860,-0.03456,0.20794,1,0.292,single_line
1788183052.120,unpaired,-0.03862,-0.03899,0.20794,1,0.312,single_line
1788183052.170,unpaired,-0.04017,-0.03107,0.20794,1,0.292,single_line
1788183052.220,unpaired,-0.04034,-0.03533,0.20794,1,0.312,single_line
1788183052.320,unpaired,-0.03777,-0.04864,0.20794,1,0.292,single_line
1788183052.370,unpaired,-0.03795,-0.05134,0.20794,1,0.312,single_line
1788183052.470,unpaired,-0.03699,-0.06509,0.20794,1,0.312,single_line
1788183052.520,unpaired,-0.05518,0.05198,0.20794,1,0.354,single_line
1788183052.570,unpaired,-0.03956,-0.05425,0.20794,1,0.333,single_line
1788183052.620,unpaired,-0.03913,-0.05477,0.20794,1,0.354,single_line
1788183052.671,unpaired,-0.05332,0.05054,0.20794,1,0.312,single_line
1788183052.720,unpaired,-0.03574,-0.06518,0.20794,1,0.312,single_line
1788183052.820,unpaired,-0.04820,0.03707,0.20794,1,0.333,single_line
1788183052.820,unpaired,-0.04820,0.03707,0.20794,1,0.333,single_line
1788183052.920,unpaired,-0.03038,-0.07538,0.20794,1,0.312,single_line
1788183052.972,unpaired,-0.05092,0.06902,0.20794,1,0.292,single_line
1788183053.020,unpaired,-0.05108,0.06436,0.20794,1,0.333,single_line
1788183053.120,unpaired,-0.05114,0.06211,0.20794,1,0.333,single_line
1788183053.170,unpaired,-0.02974,-0.07956,0.20794,1,0.312,single_line
1788183053.220,unpaired,-0.02842,-0.08305,0.20794,1,0.271,single_line
1788183053.270,unpaired,-0.04878,0.06344,0.20794,1,0.312,single_line
1788183053.320,unpaired,-0.04735,0.05392,0.20794,1,0.312,single_line
1788183053.420,unpaired,-0.04966,0.07163,0.20794,1,0.271,single_line
1788183053.470,unpaired,-0.02954,-0.07587,0.20794,1,0.271,single_line
1788183053.520,unpaired,-0.03323,-0.05424,0.20794,1,0.271,single_line
1788183053.570,unpaired,-0.03102,-0.06951,0.20794,1,0.271,single_line
1788183053.670,unpaired,-0.03847,-0.01287,0.20794,1,0.229,single_line
1788183053.720,unpaired,-0.03891,-0.01224,0.20794,1,0.250,single_line
1788183053.769,unpaired,-0.02170,-0.19496,0.20794,1,0.167,single_line
1788183053.820,unpaired,-0.03733,-0.02019,0.20794,1,0.271,single_line
1788183053.870,unpaired,-0.03573,-0.03010,0.20794,1,0.271,single_line
1788183053.970,unpaired,-0.03728,-0.01250,0.20794,1,0.250,single_line
1788183054.020,unpaired,-0.03273,-0.03701,0.20794,1,0.292,single_line
1788183054.070,unpaired,-0.02608,-0.06496,0.20794,1,0.250,single_line
1788183054.120,unpaired,-0.03066,-0.02267,0.20794,1,0.250,single_line
1788183054.170,unpaired,-0.03131,-0.01595,0.20794,1,0.229,single_line
1788183054.269,unpaired,-0.03384,0.00591,0.20794,1,0.271,single_line
1788183054.320,unpaired,-0.03148,-0.00446,0.20794,1,0.250,single_line
1788183054.370,unpaired,-0.03378,0.01545,0.20794,1,0.250,single_line
1788183054.420,unpaired,-0.02950,-0.01044,0.20794,1,0.250,single_line
1788183054.470,unpaired,-0.02783,-0.01653,0.20794,1,0.312,single_line
1788183054.570,unpaired,-0.05348,0.16277,0.20794,1,0.271,single_line
1788183054.620,unpaired,-0.02757,-0.01361,0.20794,1,0.271,single_line
1788183054.670,unpaired,-0.02725,-0.01313,0.20794,1,0.312,single_line
1788183054.720,unpaired,-0.02684,-0.01621,0.20794,1,0.271,single_line
1788183054.770,unpaired,-0.02805,-0.01121,0.20794,1,0.271,single_line
1788183054.820,unpaired,-0.05573,0.16946,0.20794,1,0.271,single_line
1788183054.870,unpaired,-0.03096,0.00729,0.20794,1,0.250,single_line
1788183054.920,unpaired,-0.05517,0.15457,0.20794,1,0.354,single_line
1788183055.020,unpaired,-0.02725,-0.01321,0.20794,1,0.312,single_line
1788183055.070,unpaired,-0.02788,-0.00357,0.20794,1,0.312,single_line
1788183055.120,unpaired,-0.02662,-0.00879,0.20794,1,0.292,single_line
1788183055.170,unpaired,-0.02758,-0.00155,0.20794,1,0.312,single_line
1788183055.270,unpaired,-0.02843,0.00952,0.20794,1,0.333,single_line
1788183055.320,unpaired,-0.02750,0.00482,0.20794,1,0.312,single_line
1788183055.370,unpaired,-0.02516,0.00493,0.20794,1,0.354,single_line
1788183055.420,unpaired,-0.02645,0.01088,0.20794,1,0.333,single_line
1788183055.470,unpaired,-0.02803,0.02793,0.20794,1,0.292,single_line
1788183055.569,unpaired,-0.02848,0.03355,0.20794,1,0.312,single_line
1788183055.620,unpaired,-0.02757,0.03244,0.20794,2,0.250,single_line
1788183055.670,unpaired,-0.02751,0.02894,0.20794,1,0.354,single_line
1788183055.770,unpaired,-0.02751,0.04092,0.20794,1,0.292,single_line
1788183055.820,unpaired,-0.02469,0.02699,0.20794,1,0.292,single_line
1788183055.870,unpaired,-0.01892,-0.00960,0.20794,1,0.250,single_line
1788183055.920,unpaired,-0.02186,0.00975,0.20794,1,0.292,single_line
1788183055.970,unpaired,-0.01964,-0.00666,0.20794,1,0.229,single_line
1788183056.070,unpaired,-0.02618,0.05366,0.20794,1,0.333,single_line
1788183056.120,unpaired,-0.05479,0.24140,0.20794,1,0.292,single_line
1788183056.170,unpaired,-0.02411,0.06732,0.20794,1,0.271,single_line
1788183056.220,unpaired,-0.02378,0.07938,0.20794,1,0.271,single_line
1788183056.270,unpaired,-0.02644,0.09570,0.20794,1,0.292,single_line
1788183056.420,bad_width,-0.04138,-0.13058,0.30313,2,0.375,ok
1788183056.520,bad_width,-0.04756,-0.15256,0.32042,2,0.312,ok
1788183056.621,bad_width,-0.05412,-0.15512,0.32943,2,0.292,ok
1788183057.020,bad_width,-0.04876,-0.17033,0.31958,2,0.417,ok
1788183057.070,bad_width,-0.04757,-0.16103,0.32296,2,0.354,ok
1788183057.120,bad_width,-0.04333,-0.17885,0.32411,2,0.354,ok
1788183057.270,bad_width,-0.03337,-0.13019,0.30602,2,0.604,ok
1788183057.320,bad_width,-0.03956,-0.12800,0.31421,2,0.562,ok
1788183057.370,bad_width,-0.03677,-0.13734,0.31620,2,0.583,ok
1788183057.420,bad_width,-0.03768,-0.13570,0.31981,2,0.604,ok
1788183057.570,bad_width,-0.01360,-0.16143,0.20435,3,0.438,ok
1788183057.620,bad_width,-0.03300,-0.13967,0.31860,2,0.604,ok
1788183057.920,bad_width,-0.02928,-0.14524,0.31830,2,0.708,ok
1788183058.020,bad_width,-0.02820,-0.14129,0.31542,2,0.688,ok
1788183058.270,bad_width,-0.02378,-0.16163,0.31042,2,0.667,ok
1788183058.370,bad_width,-0.01833,-0.17036,0.30362,2,0.667,ok
1788183058.670,bad_width,-0.02005,-0.18355,0.30888,2,0.604,ok
1788183059.570,bad_width,-0.00831,-0.24498,0.30026,2,0.688,ok
1788183059.570,bad_width,-0.00831,-0.24498,0.30026,2,0.688,ok
1788183060.770,bad_width,-0.06072,-0.27488,0.29453,2,0.667,ok
1788183061.570,bad_width,-0.07223,-0.27402,0.29138,2,0.583,ok
1788183062.820,bad_width,-0.08648,-0.26498,0.29271,2,0.521,ok
1788183062.920,bad_width,-0.04557,-0.25743,0.18907,2,0.479,ok
1788183063.420,bad_width,-0.13222,-0.26767,0.20529,3,0.354,ok
1788183063.520,unpaired,-0.05709,0.00527,0.24895,2,0.229,single_line
1788183063.570,unpaired,-0.03973,-0.88744,0.24895,2,0.333,single_line
1788183063.620,unpaired,-0.06453,0.04958,0.24895,2,0.208,single_line
1788183063.769,unpaired,-0.07619,0.11562,0.24985,2,0.250,single_line
1788183063.820,unpaired,-0.07461,0.10173,0.24985,2,0.229,single_line
1788183063.870,unpaired,-0.02859,-0.72933,0.24985,3,0.083,single_line
1788183063.920,unpaired,-0.07357,0.08101,0.24985,3,0.271,single_line
1788183063.970,bad_width,0.12559,-0.23831,0.14956,3,0.396,ok
1788183064.070,bad_width,-0.01406,-0.27082,0.14883,3,0.583,ok
1788183064.120,unpaired,-0.00046,-0.22121,0.21360,3,0.146,single_line
1788183064.170,bad_width,-0.01454,-0.29033,0.15371,3,0.562,ok
1788183064.220,bad_width,-0.01622,-0.28699,0.15855,3,0.542,ok
1788183064.270,bad_width,-0.02268,-0.32772,0.15934,3,0.354,ok
1788183064.320,bad_width,-0.02642,-0.30015,0.15559,2,0.542,ok
1788183064.421,bad_width,-0.03405,-0.35465,0.19808,2,0.479,ok
1788183064.471,bad_width,-0.01782,-0.23646,0.17680,2,0.562,ok
1788183064.572,unpaired,-0.00011,-0.01568,0.19030,5,0.104,single_line
1788183064.670,bad_width,-0.01304,-0.23050,0.15111,5,0.458,ok
1788183064.720,unpaired,0.02173,-0.08182,0.18247,4,0.167,single_line
1788183064.772,unpaired,0.01119,-0.03372,0.18247,4,0.188,single_line
1788183064.821,unpaired,0.00455,-0.01209,0.18247,4,0.188,single_line
1788183064.870,unpaired,-0.01815,-0.36411,0.18247,4,0.458,single_line
1788183064.970,unpaired,-0.01432,-0.10089,0.18247,4,0.250,single_line
1788183065.020,unpaired,0.00413,-0.00165,0.18247,4,0.229,single_line
1788183065.070,unpaired,0.00756,-0.47144,0.18247,4,0.458,single_line
1788183065.120,unpaired,-0.00878,-0.13785,0.18247,4,0.271,single_line
1788183065.170,unpaired,-0.00440,-0.41688,0.18247,4,0.396,single_line
1788183065.270,bad_width,0.01498,-0.24435,0.14139,4,0.438,ok
1788183065.320,bad_width,0.02792,-0.21070,0.19593,3,0.562,ok
1788183065.420,unpaired,0.01113,-0.29088,0.18744,3,0.458,single_line
1788183065.570,unpaired,-0.00842,-0.20948,0.20295,3,0.333,single_line
1788183065.620,bad_width,0.01479,-0.25851,0.14423,3,0.646,ok
1788183065.670,bad_width,-0.00202,-0.23985,0.17853,3,0.688,ok
1788183065.770,bad_width,-0.02996,-0.47122,0.15698,3,0.375,ok
1788183065.820,unpaired,0.01641,-0.31104,0.18233,3,0.312,single_line
1788183065.870,unpaired,0.01054,-0.27914,0.18233,3,0.333,single_line
1788183065.970,unpaired,-0.00166,-0.26712,0.20024,3,0.375,single_line
1788183066.020,unpaired,-0.00242,-0.26731,0.20024,3,0.333,single_line
1788183066.070,bad_width,-0.08799,-0.30211,0.16720,3,0.292,ok
1788183066.170,bad_width,-0.10026,-0.25239,0.18865,3,0.333,ok
1788183066.220,bad_width,-0.11624,-0.14857,0.30390,3,0.333,ok
1788183066.320,bad_width,-0.05783,-0.33508,0.16808,3,0.271,ok
1788183066.370,unpaired,-0.01274,-0.29458,0.21080,3,0.271,single_line
1788183066.470,unpaired,-0.01424,-0.28627,0.21080,3,0.188,single_line
1788183066.520,unpaired,-0.02245,-0.23470,0.21080,2,0.271,single_line
1788183066.570,unpaired,-0.01359,-0.29690,0.21080,3,0.250,single_line
1788183066.620,unpaired,-0.01253,-0.30068,0.21080,3,0.250,single_line
1788183066.720,bad_width,-0.00904,-0.27601,0.19564,2,0.375,ok
1788183066.770,bad_width,-0.05509,-0.25305,0.15443,3,0.208,ok
1788183066.820,bad_width,0.00292,-0.27250,0.15658,2,0.417,ok
1788183066.870,unpaired,0.00014,-0.28416,0.18900,2,0.292,single_line
1788183066.920,bad_width,0.03008,-0.24302,0.15858,2,0.292,ok
1788183066.970,unpaired,-0.00381,-0.24538,0.18291,2,0.250,single_line
1788183067.020,bad_width,-0.24780,0.26850,0.17074,3,0.188,ok
1788183067.120,unpaired,0.02449,0.78225,0.18048,2,0.250,single_line
1788183067.170,bad_width,-0.05208,-0.23126,0.33109,2,0.396,ok
1788183067.220,unpaired,-0.02753,-0.16207,0.21060,2,0.292,single_line
1788183067.270,unpaired,-0.02599,-0.17534,0.21060,1,0.250,single_line
1788183067.320,unpaired,-0.02487,-0.16605,0.21060,1,0.312,single_line
1788183067.420,unpaired,-0.04443,-0.02613,0.21060,2,0.312,single_line
1788183067.470,unpaired,-0.01002,-0.27297,0.21060,1,0.250,single_line
1788183067.520,bad_width,-0.08388,-0.22150,0.20660,2,0.312,ok
1788183067.620,bad_width,-0.02762,-0.20098,0.18908,3,0.333,ok
1788183067.720,bad_width,-0.03259,-0.22697,0.19761,2,0.354,ok
1788183067.870,unpaired,-0.02987,-0.09731,0.20887,1,0.271,single_line
1788183067.970,bad_width,-0.06656,-0.17461,0.33082,2,0.396,ok
1788183068.020,unpaired,0.02784,-0.21370,0.23692,3,0.083,single_line
1788183068.070,unpaired,-0.01681,-0.26392,0.23692,2,0.208,single_line
1788183068.120,unpaired,-0.01598,-0.26397,0.23692,2,0.229,single_line
1788183068.220,unpaired,0.00363,-0.36027,0.23692,2,0.292,single_line
1788183068.320,bad_width,0.01493,-0.15468,0.17141,2,0.417,ok
1788183068.470,unpaired,-0.01097,-0.24424,0.22328,1,0.271,single_line
1788183068.620,bad_width,-0.05614,-0.13995,0.29682,3,0.333,ok
1788183068.670,unpaired,-0.02726,-0.23579,0.24873,2,0.271,single_line
1788183068.770,unpaired,-0.03382,-0.18799,0.24873,2,0.250,single_line
1788183068.820,unpaired,-0.02842,-0.21503,0.24873,2,0.250,single_line
1788183068.871,unpaired,-0.02883,-0.21480,0.24873,2,0.250,single_line
1788183069.019,unpaired,-0.02985,-0.17893,0.24555,2,0.250,single_line
1788183069.070,unpaired,-0.04120,-0.09253,0.24555,2,0.229,single_line
1788183069.120,bad_width,-0.01382,-0.12655,0.20606,3,0.333,ok
1788183069.170,unpaired,-0.02594,-0.17833,0.23765,2,0.229,single_line
1788183069.220,bad_width,-0.04606,-0.10749,0.20388,2,0.521,ok
1788183069.370,unpaired,-0.04047,-0.07434,0.24205,2,0.229,single_line
1788183069.420,unpaired,-0.09360,0.25001,0.24205,2,0.250,single_line
1788183069.470,unpaired,-0.03454,-0.11754,0.24205,2,0.229,single_line
1788183069.520,unpaired,-0.03441,-0.11355,0.24205,2,0.250,single_line
1788183069.620,unpaired,-0.03335,-0.09531,0.24205,2,0.250,single_line
1788183069.670,unpaired,-0.03388,-0.08292,0.24205,2,0.250,single_line
1788183069.720,unpaired,-0.02863,-0.10315,0.24205,2,0.208,single_line
1788183069.770,unpaired,-0.03251,-0.07121,0.24205,2,0.229,single_line
1788183069.820,unpaired,-0.03134,-0.06829,0.24205,2,0.271,single_line
