step,sim_t,x,y,yaw,s,ey,epsi,raw_steer,safe_steer,rules_fired
550,27.5000,0.3429,1.5840,-3.1333,13.1348,0.0160,0.0083,-0.0940,-0.0940,
551,27.5500,0.3329,1.5840,-3.1352,13.1348,0.0160,0.0064,-0.0912,-0.0912,
552,27.6000,0.3229,1.5839,-3.1369,13.1348,0.0161,0.0047,-0.0885,-0.0885,
553,27.6500,0.3129,1.5839,-3.1387,13.1348,0.0161,0.0029,-0.0858,-0.0858,
554,27.7000,0.3029,1.5839,-3.1403,13.1348,0.0161,0.0013,-0.0830,-0.0830,
555,27.7500,0.2929,1.5839,3.1412,13.2348,0.0161,-0.0003,-0.0803,-0.0803,
556,27.8000,0.2829,1.5839,3.1397,13.2348,0.0161,-0.0019,-0.0776,-0.0776,
557,27.8500,0.2729,1.5839,3.1382,13.2348,0.0161,-0.0034,-0.0749,-0.0749,
558,27.9000,0.2629,1.5839,3.1367,13.2348,0.0161,-0.0049,-0.0722,-0.0722,
559,27.9500,0.2529,1.5840,3.1353,13.2348,0.0160,-0.0063,-0.0695,-0.0695,
560,28.0000,0.2429,1.5841,3.1340,13.2348,0.0159,-0.0076,-0.0669,-0.0669,
561,28.0500,0.2329,1.5841,3.1327,13.2348,0.0159,-0.0089,-0.0642,-0.0642,
562,28.1000,0.2229,1.5842,3.1314,13.2348,0.0158,-0.0102,-0.0616,-0.0616,
563,28.1500,0.2129,1.5843,3.1302,13.2348,0.0157,-0.0114,-0.0590,-0.0590,
564,28.2000,0.2029,1.5845,3.1291,13.2348,0.0155,-0.0125,-0.0565,-0.0565,
565,28.2500,0.1929,1.5846,3.1280,13.3348,0.0154,-0.0262,-0.0352,-0.0352,
566,28.3000,0.1829,1.5847,3.1273,13.3348,0.0153,-0.0268,-0.0333,-0.0333,
567,28.3500,0.1729,1.5849,3.1266,13.3348,0.0151,-0.0275,-0.0314,-0.0314,
568,28.4000,0.1629,1.5850,3.1260,13.3348,0.0150,-0.0281,-0.0296,-0.0296,
569,28.4500,0.1529,1.5852,3.1255,13.3348,0.0148,-0.0287,-0.0278,-0.0278,
570,28.5000,0.1429,1.5854,3.1249,13.3348,0.0146,-0.0292,-0.0261,-0.0261,
571,28.5500,0.1329,1.5855,3.1244,13.3348,0.0145,-0.0297,-0.0244,-0.0244,
572,28.6000,0.1229,1.5857,3.1239,13.3348,0.0143,-0.0302,-0.0227,-0.0227,
573,28.6500,0.1129,1.5859,3.1235,13.3348,0.0141,-0.0306,-0.0211,-0.0211,
574,28.7000,0.1029,1.5861,3.1231,13.3348,0.0139,-0.0311,-0.0194,-0.0194,
575,28.7500,0.0929,1.5863,3.1227,13.4348,0.0137,-0.0690,0.0385,0.0385,
576,28.8000,0.0829,1.5864,3.1234,13.4348,0.0136,-0.0683,0.0383,0.0383,
577,28.8500,0.0729,1.5866,3.1242,13.4348,0.0134,-0.0675,0.0379,0.0379,
578,28.9000,0.0629,1.5868,3.1249,13.4348,0.0132,-0.0668,0.0375,0.0375,
579,28.9500,0.0529,1.5869,3.1257,13.4348,0.0131,-0.0660,0.0371,0.0371,
580,29.0000,0.0429,1.5871,3.1264,13.4348,0.0129,-0.0653,0.0366,0.0366,
581,29.0500,0.0329,1.5873,3.1271,13.4348,0.0127,-0.0646,0.0361,0.0361,
582,29.1000,0.0229,1.5874,3.1278,13.4348,0.0126,-0.0639,0.0357,0.0357,
583,29.1500,0.0129,1.5875,3.1285,13.4348,0.0125,-0.0632,0.0352,0.0352,
584,29.2000,0.0029,1.5877,3.1292,13.4348,0.0123,-0.0625,0.0346,0.0346,
585,29.2500,-0.0071,1.5878,3.1298,13.5348,0.0118,-0.1247,0.1400,0.1400,
586,29.3000,-0.0171,1.5879,3.1326,13.5348,0.0110,-0.1220,0.1425,0.1425,
587,29.3500,-0.0271,1.5880,3.1353,13.5348,0.0103,-0.1192,0.1413,0.1413,
588,29.4000,-0.0371,1.5880,3.1381,13.5348,0.0096,-0.1165,0.1400,0.1400,
589,29.4500,-0.0471,1.5880,3.1408,13.5348,0.0090,-0.1137,0.1386,0.1386,
590,29.5000,-0.0571,1.5880,-3.1397,13.5348,0.0084,-0.1110,0.1371,0.1371,
591,29.5500,-0.0671,1.5880,-3.1370,13.5348,0.0078,-0.1084,0.1355,0.1355,
592,29.6000,-0.0771,1.5879,-3.1344,13.5348,0.0072,-0.1057,0.1339,0.1339,
593,29.6500,-0.0871,1.5878,-3.1318,13.5348,0.0067,-0.1031,0.1322,0.1322,
594,29.7000,-0.0971,1.5877,-3.1292,13.5348,0.0062,-0.1006,0.1304,0.1304,
595,29.7500,-0.1071,1.5876,-3.1267,13.6353,0.0047,-0.1861,0.2840,0.2804,C-06
596,29.8000,-0.1171,1.5874,-3.1212,13.6353,0.0030,-0.1806,0.2897,0.2897,
597,29.8500,-0.1271,1.5872,-3.1155,13.6353,0.0014,-0.1750,0.2883,0.2883,
598,29.9000,-0.1370,1.5869,-3.1099,13.6353,-0.0002,-0.1693,0.2867,0.2867,
599,29.9500,-0.1470,1.5866,-3.1043,13.6353,-0.0017,-0.1637,0.2849,0.2849,
600,30.0000,-0.1570,1.5862,-3.0988,13.6353,-0.0032,-0.1582,0.2828,0.2828,
601,30.0500,-0.1670,1.5857,-3.0932,13.6353,-0.0046,-0.1527,0.2805,0.2805,
602,30.1000,-0.1770,1.5852,-3.0878,13.6353,-0.0060,-0.1472,0.2781,0.2781,
603,30.1500,-0.1870,1.5846,-3.0823,13.6353,-0.0073,-0.1418,0.2754,0.2754,
604,30.2000,-0.1970,1.5840,-3.0770,13.6353,-0.0086,-0.1364,0.2726,0.2726,
605,30.2500,-0.2070,1.5833,-3.0717,13.7358,-0.0105,-0.2443,0.4571,0.4226,C-06
606,30.3000,-0.2169,1.5826,-3.0634,13.7358,-0.0129,-0.2360,0.4660,0.4660,
607,30.3500,-0.2269,1.5818,-3.0542,13.7358,-0.0152,-0.2269,0.4621,0.4621,
608,30.4000,-0.2368,1.5808,-3.0452,13.7358,-0.0174,-0.2178,0.4578,0.4578,
609,30.4500,-0.2468,1.5798,-3.0362,13.7358,-0.0195,-0.2088,0.4532,0.4532,
610,30.5000,-0.2567,1.5787,-3.0273,13.7358,-0.0215,-0.1999,0.4483,0.4483,
611,30.5500,-0.2667,1.5776,-3.0185,13.7358,-0.0235,-0.1912,0.4431,0.4431,
612,30.6000,-0.2766,1.5763,-3.0098,13.7358,-0.0253,-0.1825,0.4377,0.4377,
613,30.6500,-0.2865,1.5749,-3.0013,13.7358,-0.0271,-0.1739,0.4320,0.4320,
614,30.7000,-0.2964,1.5735,-2.9928,13.7358,-0.0288,-0.1654,0.4261,0.4261,
615,30.7500,-0.3063,1.5720,-2.9844,13.7358,-0.0304,-0.1571,0.4200,0.4200,
616,30.8000,-0.3161,1.5704,-2.9762,13.8362,-0.0332,-0.2745,0.6344,0.5700,C-06
617,30.8500,-0.3260,1.5687,-2.9650,13.8362,-0.0359,-0.2633,0.6276,0.6276,
618,30.9000,-0.3358,1.5668,-2.9526,13.8362,-0.0385,-0.2509,0.6194,0.6194,
619,30.9500,-0.3456,1.5649,-2.9403,13.8362,-0.0409,-0.2386,0.6108,0.6108,
620,31.0000,-0.3554,1.5628,-2.9283,13.8362,-0.0432,-0.2266,0.6019,0.6019,
621,31.0500,-0.3652,1.5607,-2.9164,13.8362,-0.0454,-0.2147,0.5927,0.5927,
622,31.1000,-0.3749,1.5584,-2.9047,13.8362,-0.0474,-0.2030,0.5832,0.5832,
623,31.1500,-0.3846,1.5560,-2.8932,13.8362,-0.0494,-0.1915,0.5735,0.5735,
624,31.2000,-0.3943,1.5535,-2.8819,13.8362,-0.0513,-0.1802,0.5636,0.5636,
625,31.2500,-0.4040,1.5508,-2.8708,13.8362,-0.0530,-0.1691,0.5534,0.5534,
626,31.3000,-0.4136,1.5481,-2.8599,13.8362,-0.0546,-0.1582,0.5430,0.5430,
627,31.3500,-0.4232,1.5453,-2.8492,13.9367,-0.0576,-0.2733,0.7580,0.6930,C-06
628,31.4000,-0.4327,1.5423,-2.8355,13.9367,-0.0603,-0.2595,0.7431,0.7431,
629,31.4500,-0.4422,1.5393,-2.8207,13.9367,-0.0627,-0.2447,0.7307,0.7307,
630,31.5000,-0.4517,1.5360,-2.8062,13.9367,-0.0651,-0.2302,0.7178,0.7178,
631,31.5500,-0.4611,1.5327,-2.7919,13.9367,-0.0673,-0.2159,0.7046,0.7046,
632,31.6000,-0.4705,1.5292,-2.7779,13.9367,-0.0694,-0.2020,0.6913,0.6913,
633,31.6500,-0.4798,1.5256,-2.7642,13.9367,-0.0713,-0.1882,0.6777,0.6777,
634,31.7000,-0.4891,1.5218,-2.7508,13.9367,-0.0731,-0.1748,0.6639,0.6639,
635,31.7500,-0.4983,1.5179,-2.7376,13.9367,-0.0748,-0.1617,0.6499,0.6499,
636,31.8000,-0.5075,1.5139,-2.7248,13.9367,-0.0763,-0.1488,0.6357,0.6357,
637,31.8500,-0.5166,1.5098,-2.7122,13.9367,-0.0777,-0.1362,0.6215,0.6215,
638,31.9000,-0.5257,1.5056,-2.6999,14.0371,-0.0804,-0.2493,0.8282,0.7715,C-06
639,31.9500,-0.5347,1.5013,-2.6845,14.0371,-0.0828,-0.2340,0.8126,0.8126,
640,32.0000,-0.5436,1.4968,-2.6683,14.0371,-0.0850,-0.2177,0.7963,0.7963,
641,32.0500,-0.5525,1.4922,-2.6524,14.0371,-0.0871,-0.2018,0.7797,0.7797,
642,32.1000,-0.5613,1.4874,-2.6369,14.0371,-0.0890,-0.1863,0.7630,0.7630,
643,32.1500,-0.5700,1.4825,-2.6217,14.0371,-0.0908,-0.1711,0.7460,0.7460,
644,32.2000,-0.5786,1.4775,-2.6068,14.0371,-0.0924,-0.1562,0.7290,0.7290,
645,32.2500,-0.5872,1.4723,-2.5923,14.0371,-0.0939,-0.1417,0.7117,0.7117,
646,32.3000,-0.5957,1.4670,-2.5782,14.0371,-0.0952,-0.1276,0.6944,0.6944,
647,32.3500,-0.6041,1.4616,-2.5644,14.0371,-0.0964,-0.1138,0.6770,0.6770,
648,32.4000,-0.6124,1.4561,-2.5510,14.0371,-0.0975,-0.1004,0.6595,0.6595,
649,32.4500,-0.6207,1.4505,-2.5379,14.1375,-0.0994,-0.2130,0.8533,0.8095,C-06
650,32.5000,-0.6289,1.4447,-2.5218,14.1375,-0.1014,-0.1969,0.8430,0.8430,
651,32.5500,-0.6370,1.4389,-2.5049,14.1375,-0.1033,-0.1800,0.8238,0.8238,
652,32.6000,-0.6450,1.4329,-2.4884,14.1375,-0.1050,-0.1635,0.8044,0.8044,
653,32.6500,-0.6529,1.4267,-2.4723,14.1375,-0.1065,-0.1474,0.7848,0.7848,
654,32.7000,-0.6607,1.4205,-2.4567,14.1375,-0.1079,-0.1318,0.7652,0.7652,
655,32.7500,-0.6684,1.4141,-2.4414,14.1375,-0.1092,-0.1165,0.7455,0.7455,
656,32.8000,-0.6760,1.4076,-2.4266,14.1375,-0.1103,-0.1017,0.7257,0.7257,
657,32.8500,-0.6835,1.4010,-2.4122,14.1375,-0.1112,-0.0873,0.7059,0.7059,
658,32.9000,-0.6909,1.3942,-2.3982,14.1375,-0.1120,-0.0732,0.6861,0.6861,
659,32.9500,-0.6982,1.3874,-2.3846,14.1375,-0.1127,-0.0596,0.6663,0.6663,
660,33.0000,-0.7054,1.3805,-2.3714,14.1375,-0.1132,-0.0465,0.6465,0.6465,
661,33.0500,-0.7125,1.3735,-2.3586,14.2381,-0.1152,-0.1595,0.8538,0.7965,C-06
662,33.1000,-0.7196,1.3664,-2.3427,14.2381,-0.1167,-0.1436,0.8287,0.8287,
663,33.1500,-0.7265,1.3592,-2.3261,14.2381,-0.1180,-0.1270,0.8073,0.8073,
664,33.2000,-0.7333,1.3518,-2.3100,14.2381,-0.1192,-0.1109,0.7858,0.7858,
665,33.2500,-0.7400,1.3444,-2.2943,14.2381,-0.1202,-0.0952,0.7642,0.7642,
666,33.3000,-0.7465,1.3368,-2.2791,14.2381,-0.1211,-0.0800,0.7426,0.7426,
667,33.3500,-0.7530,1.3292,-2.2643,14.2381,-0.1218,-0.0652,0.7210,0.7210,
668,33.4000,-0.7593,1.3215,-2.2500,14.2381,-0.1224,-0.0509,0.6995,0.6995,
669,33.4500,-0.7655,1.3136,-2.2361,14.2381,-0.1228,-0.0370,0.6780,0.6780,
670,33.5000,-0.7717,1.3057,-2.2227,14.2381,-0.1231,-0.0236,0.6566,0.6566,
671,33.5500,-0.7777,1.2977,-2.2097,14.2381,-0.1232,-0.0106,0.6353,0.6353,
672,33.6000,-0.7836,1.2897,-2.1971,14.2381,-0.1233,0.0020,0.6141,0.6141,
673,33.6500,-0.7894,1.2815,-2.1850,14.3385,-0.1253,-0.1116,0.8336,0.7641,C-06
674,33.7000,-0.7951,1.2733,-2.1697,14.3385,-0.1263,-0.0963,0.7969,0.7969,
675,33.7500,-0.8007,1.2650,-2.1538,14.3385,-0.1272,-0.0804,0.7743,0.7743,
676,33.8000,-0.8061,1.2566,-2.1384,14.3385,-0.1279,-0.0650,0.7517,0.7517,
677,33.8500,-0.8114,1.2482,-2.1234,14.3385,-0.1285,-0.0500,0.7291,0.7291,
678,33.9000,-0.8166,1.2396,-2.1089,14.3385,-0.1289,-0.0355,0.7066,0.7066,
679,33.9500,-0.8217,1.2310,-2.0949,14.3385,-0.1292,-0.0215,0.6841,0.6841,
680,34.0000,-0.8266,1.2223,-2.0814,14.3385,-0.1294,-0.0080,0.6618,0.6618,
681,34.0500,-0.8315,1.2135,-2.0683,14.3385,-0.1294,0.0051,0.6395,0.6395,
682,34.1000,-0.8362,1.2047,-2.0556,14.3385,-0.1293,0.0178,0.6174,0.6174,
683,34.1500,-0.8408,1.1958,-2.0434,14.3385,-0.1290,0.0300,0.5955,0.5955,
684,34.2000,-0.8453,1.1869,-2.0317,14.4390,-0.1299,-0.0839,0.7927,0.7455,C-06
685,34.2500,-0.8497,1.1779,-2.0168,14.4390,-0.1307,-0.0690,0.7723,0.7723,
686,34.3000,-0.8539,1.1689,-2.0014,14.4390,-0.1313,-0.0536,0.7493,0.7493,
687,34.3500,-0.8580,1.1597,-1.9865,14.4390,-0.1318,-0.0387,0.7263,0.7263,
688,34.4000,-0.8620,1.1506,-1.9721,14.4390,-0.1321,-0.0243,0.7033,0.7033,
689,34.4500,-0.8658,1.1413,-1.9581,14.4390,-0.1323,-0.0103,0.6804,0.6804,
690,34.5000,-0.8695,1.1321,-1.9446,14.4390,-0.1323,0.0031,0.6577,0.6577,
691,34.5500,-0.8731,1.1227,-1.9316,14.4390,-0.1322,0.0162,0.6351,0.6351,
692,34.6000,-0.8766,1.1133,-1.9191,14.4390,-0.1320,0.0287,0.6126,0.6126,
693,34.6500,-0.8800,1.1039,-1.9070,14.4390,-0.1317,0.0408,0.5903,0.5903,
694,34.7000,-0.8832,1.0945,-1.8953,14.4390,-0.1312,0.0525,0.5681,0.5681,
695,34.7500,-0.8863,1.0850,-1.8841,14.4390,-0.1306,0.0637,0.5462,0.5462,
696,34.8000,-0.8894,1.0754,-1.8734,14.5394,-0.1315,-0.0514,0.7532,0.6962,C-06
697,34.8500,-0.8923,1.0659,-1.8596,14.5394,-0.1320,-0.0376,0.7252,0.7252,
698,34.9000,-0.8951,1.0563,-1.8452,14.5394,-0.1323,-0.0232,0.7022,0.7022,
699,34.9500,-0.8977,1.0466,-1.8312,14.5394,-0.1324,-0.0093,0.6793,0.6793,
700,35.0000,-0.9002,1.0369,-1.8178,14.5394,-0.1325,0.0042,0.6565,0.6565,
701,35.0500,-0.9026,1.0272,-1.8048,14.5394,-0.1324,0.0172,0.6338,0.6338,
702,35.1000,-0.9048,1.0175,-1.7922,14.5394,-0.1321,0.0297,0.6113,0.6113,
703,35.1500,-0.9070,1.0077,-1.7802,14.5394,-0.1318,0.0418,0.5889,0.5889,
704,35.2000,-0.9090,0.9979,-1.7685,14.5394,-0.1313,0.0534,0.5667,0.5667,
705,35.2500,-0.9109,0.9881,-1.7574,14.5394,-0.1307,0.0646,0.5447,0.5447,
706,35.3000,-0.9127,0.9783,-1.7467,14.5394,-0.1300,0.0753,0.5229,0.5229,
707,35.3500,-0.9144,0.9684,-1.7364,14.5394,-0.1292,0.0856,0.5014,0.5014,
708,35.4000,-0.9160,0.9585,-1.7265,14.6399,-0.1303,-0.0302,0.7185,0.6514,C-06
709,35.4500,-0.9175,0.9487,-1.7136,14.6399,-0.1305,-0.0173,0.6832,0.6832,
710,35.5000,-0.9189,0.9388,-1.7001,14.6399,-0.1306,-0.0037,0.6607,0.6607,
711,35.5500,-0.9201,0.9288,-1.6870,14.6399,-0.1306,0.0093,0.6383,0.6383,
712,35.6000,-0.9212,0.9189,-1.6744,14.6399,-0.1304,0.0220,0.6160,0.6160,
713,35.6500,-0.9222,0.9089,-1.6622,14.6399,-0.1301,0.0341,0.5939,0.5939,
714,35.7000,-0.9230,0.8990,-1.6505,14.6399,-0.1297,0.0458,0.5719,0.5719,
715,35.7500,-0.9237,0.8890,-1.6392,14.6399,-0.1292,0.0571,0.5501,0.5501,
716,35.8000,-0.9244,0.8790,-1.6284,14.6399,-0.1286,0.0679,0.5285,0.5285,
717,35.8500,-0.9249,0.8690,-1.6180,14.6399,-0.1279,0.0783,0.5072,0.5072,
718,35.9000,-0.9253,0.8590,-1.6080,14.6399,-0.1270,0.0883,0.4860,0.4860,
719,35.9500,-0.9257,0.8490,-1.5985,14.7404,-0.1273,-0.0277,0.6822,0.6360,C-06
720,36.0000,-0.9259,0.8390,-1.5859,14.7404,-0.1275,-0.0151,0.6643,0.6643,
721,36.0500,-0.9259,0.8290,-1.5728,14.7404,-0.1275,-0.0020,0.6424,0.6424,
722,36.1000,-0.9259,0.8190,-1.5601,14.7404,-0.1275,0.0107,0.6205,0.6205,
723,36.1500,-0.9257,0.8091,-1.5478,14.7404,-0.1273,0.0230,0.5988,0.5988,
724,36.2000,-0.9254,0.7991,-1.5360,14.7404,-0.1270,0.0348,0.5772,0.5772,
725,36.2500,-0.9250,0.7891,-1.5246,14.7404,-0.1266,0.0462,0.5558,0.5558,
726,36.3000,-0.9245,0.7791,-1.5137,14.7404,-0.1261,0.0571,0.5346,0.5346,
727,36.3500,-0.9239,0.7691,-1.5031,14.7404,-0.1255,0.0677,0.5136,0.5136,
728,36.4000,-0.9232,0.7591,-1.4930,14.7404,-0.1248,0.0778,0.4927,0.4927,
729,36.4500,-0.9224,0.7492,-1.4834,14.7404,-0.1240,0.0874,0.4721,0.4721,
730,36.5000,-0.9214,0.7392,-1.4741,14.7404,-0.1230,0.0967,0.4517,0.4517,
731,36.5500,-0.9204,0.7292,-1.4652,14.8408,-0.1236,-0.0200,0.6603,0.6017,C-06
732,36.6000,-0.9193,0.7193,-1.4534,14.8408,-0.1238,-0.0081,0.6339,0.6339,
733,36.6500,-0.9181,0.7094,-1.4408,14.8408,-0.1238,0.0044,0.6128,0.6128,
734,36.7000,-0.9167,0.6995,-1.4287,14.8408,-0.1237,0.0165,0.5917,0.5917,
735,36.7500,-0.9152,0.6896,-1.4171,14.8408,-0.1235,0.0282,0.5707,0.5707,
736,36.8000,-0.9137,0.6797,-1.4058,14.8408,-0.1231,0.0394,0.5498,0.5498,
737,36.8500,-0.9120,0.6699,-1.3950,14.8408,-0.1227,0.0503,0.5291,0.5291,
738,36.9000,-0.9102,0.6600,-1.3846,14.8408,-0.1221,0.0607,0.5086,0.5086,
739,36.9500,-0.9083,0.6502,-1.3746,14.8408,-0.1215,0.0707,0.4883,0.4883,
740,37.0000,-0.9063,0.6404,-1.3650,14.8408,-0.1207,0.0802,0.4682,0.4682,
741,37.0500,-0.9042,0.6306,-1.3558,14.8408,-0.1199,0.0894,0.4484,0.4484,
742,37.1000,-0.9020,0.6209,-1.3470,14.8408,-0.1190,0.0982,0.4287,0.4287,
743,37.1500,-0.8997,0.6111,-1.3386,14.9413,-0.1201,-0.0190,0.6509,0.5787,C-06
744,37.2000,-0.8974,0.6014,-1.3272,14.9413,-0.1202,-0.0076,0.6151,0.6151,
745,37.2500,-0.8949,0.5917,-1.3151,14.9413,-0.1202,0.0046,0.5946,0.5946,
746,37.3000,-0.8923,0.5821,-1.3033,14.9413,-0.1201,0.0163,0.5741,0.5741,
747,37.3500,-0.8896,0.5724,-1.2920,14.9413,-0.1199,0.0276,0.5537,0.5537,
748,37.4000,-0.8868,0.5628,-1.2811,14.9413,-0.1196,0.0385,0.5335,0.5335,
749,37.4500,-0.8839,0.5533,-1.2706,14.9413,-0.1191,0.0490,0.5135,0.5135,
750,37.5000,-0.8809,0.5437,-1.2605,14.9413,-0.1186,0.0591,0.4936,0.4936,
751,37.5500,-0.8778,0.5342,-1.2508,14.9413,-0.1180,0.0688,0.4739,0.4739,
752,37.6000,-0.8746,0.5247,-1.2415,14.9413,-0.1172,0.0781,0.4544,0.4544,
753,37.6500,-0.8714,0.5153,-1.2326,14.9413,-0.1164,0.0870,0.4351,0.4351,
754,37.7000,-0.8680,0.5059,-1.2241,15.0417,-0.1169,-0.0303,0.6407,0.5851,C-06
755,37.7500,-0.8645,0.4965,-1.2126,15.0417,-0.1172,-0.0188,0.6188,0.6188,
756,37.8000,-0.8610,0.4871,-1.2003,15.0417,-0.1173,-0.0065,0.5986,0.5986,
757,37.8500,-0.8573,0.4778,-1.1885,15.0417,-0.1173,0.0053,0.5785,0.5785,
758,37.9000,-0.8535,0.4686,-1.1771,15.0417,-0.1172,0.0167,0.5585,0.5585,
759,37.9500,-0.8496,0.4594,-1.1661,15.0417,-0.1169,0.0277,0.5386,0.5386,
760,38.0000,-0.8456,0.4502,-1.1555,15.0417,-0.1166,0.0383,0.5189,0.5189,
761,38.0500,-0.8416,0.4411,-1.1453,15.0417,-0.1162,0.0485,0.4993,0.4993,
762,38.1000,-0.8374,0.4320,-1.1355,15.0417,-0.1156,0.0583,0.4799,0.4799,
763,38.1500,-0.8331,0.4229,-1.1261,15.0417,-0.1150,0.0677,0.4606,0.4606,
764,38.2000,-0.8288,0.4139,-1.1170,15.0417,-0.1143,0.0768,0.4416,0.4416,
765,38.2500,-0.8244,0.4050,-1.1084,15.0417,-0.1134,0.0854,0.4228,0.4228,
766,38.3000,-0.8199,0.3960,-1.1001,15.1422,-0.1146,-0.0319,0.6447,0.5728,C-06
767,38.3500,-0.8153,0.3871,-1.0888,15.1422,-0.1149,-0.0206,0.6106,0.6106,
768,38.4000,-0.8106,0.3783,-1.0768,15.1422,-0.1150,-0.0086,0.5909,0.5909,
769,38.4500,-0.8058,0.3695,-1.0651,15.1422,-0.1151,0.0031,0.5712,0.5712,
770,38.5000,-0.8009,0.3608,-1.0539,15.1422,-0.1150,0.0143,0.5515,0.5515,
771,38.5500,-0.7959,0.3521,-1.0430,15.1422,-0.1148,0.0252,0.5320,0.5320,
772,38.6000,-0.7908,0.3435,-1.0325,15.1422,-0.1145,0.0357,0.5127,0.5127,
773,38.6500,-0.7857,0.3350,-1.0225,15.1422,-0.1141,0.0457,0.4935,0.4935,
774,38.7000,-0.7804,0.3265,-1.0128,15.1422,-0.1135,0.0554,0.4744,0.4744,
775,38.7500,-0.7751,0.3180,-1.0035,15.1422,-0.1129,0.0647,0.4555,0.4555,
776,38.8000,-0.7697,0.3096,-0.9945,15.1422,-0.1122,0.0737,0.4368,0.4368,
777,38.8500,-0.7642,0.3012,-0.9860,15.2427,-0.1129,-0.0434,0.6436,0.5868,C-06
778,38.9000,-0.7586,0.2929,-0.9744,15.2427,-0.1133,-0.0319,0.6221,0.6221,
779,38.9500,-0.7529,0.2847,-0.9621,15.2427,-0.1136,-0.0196,0.6026,0.6026,
780,39.0000,-0.7472,0.2765,-0.9502,15.2427,-0.1137,-0.0077,0.5831,0.5831,
781,39.0500,-0.7413,0.2684,-0.9387,15.2427,-0.1138,0.0038,0.5636,0.5636,
782,39.1000,-0.7354,0.2604,-0.9276,15.2427,-0.1137,0.0149,0.5443,0.5443,
783,39.1500,-0.7293,0.2524,-0.9169,15.2427,-0.1135,0.0256,0.5251,0.5251,
784,39.2000,-0.7232,0.2445,-0.9066,15.2427,-0.1132,0.0360,0.5060,0.5060,
785,39.2500,-0.7170,0.2367,-0.8966,15.2427,-0.1128,0.0459,0.4870,0.4870,
786,39.3000,-0.7107,0.2289,-0.8870,15.2427,-0.1123,0.0555,0.4683,0.4683,
787,39.3500,-0.7044,0.2212,-0.8779,15.2427,-0.1117,0.0647,0.4497,0.4497,
788,39.4000,-0.6979,0.2135,-0.8690,15.3431,-0.1119,-0.0524,0.6418,0.5997,C-06
789,39.4500,-0.6914,0.2059,-0.8572,15.3431,-0.1123,-0.0405,0.6317,0.6317,
790,39.5000,-0.6849,0.1984,-0.8447,15.3431,-0.1127,-0.0280,0.6123,0.6123,
791,39.5500,-0.6782,0.1909,-0.8326,15.3431,-0.1129,-0.0160,0.5928,0.5928,
792,39.6000,-0.6714,0.1836,-0.8209,15.3431,-0.1130,-0.0043,0.5733,0.5733,
793,39.6500,-0.6645,0.1763,-0.8096,15.3431,-0.1130,0.0070,0.5540,0.5540,
794,39.7000,-0.6576,0.1691,-0.7987,15.3431,-0.1129,0.0179,0.5348,0.5348,
795,39.7500,-0.6506,0.1620,-0.7882,15.3431,-0.1126,0.0285,0.5157,0.5157,
796,39.8000,-0.6435,0.1549,-0.7781,15.3431,-0.1123,0.0386,0.4967,0.4967,
797,39.8500,-0.6363,0.1479,-0.7683,15.3431,-0.1118,0.0484,0.4779,0.4779,
798,39.9000,-0.6291,0.1410,-0.7589,15.3431,-0.1113,0.0577,0.4592,0.4592,
799,39.9500,-0.6218,0.1342,-0.7499,15.3431,-0.1107,0.0667,0.4407,0.4407,
800,40.0000,-0.6145,0.1274,-0.7413,15.4437,-0.1115,-0.0503,0.6502,0.5907,C-06
801,40.0500,-0.6071,0.1207,-0.7296,15.4437,-0.1120,-0.0386,0.6267,0.6267,
802,40.1000,-0.5996,0.1141,-0.7172,15.4437,-0.1123,-0.0262,0.6074,0.6074,
803,40.1500,-0.5920,0.1075,-0.7053,15.4437,-0.1125,-0.0143,0.5880,0.5880,
804,40.2000,-0.5843,0.1011,-0.6937,15.4437,-0.1126,-0.0027,0.5687,0.5687,
805,40.2500,-0.5766,0.0947,-0.6825,15.4437,-0.1126,0.0085,0.5494,0.5494,
806,40.3000,-0.5688,0.0885,-0.6716,15.4437,-0.1124,0.0194,0.5303,0.5303,
807,40.3500,-0.5610,0.0823,-0.6612,15.4437,-0.1122,0.0298,0.5113,0.5113,
808,40.4000,-0.5530,0.0762,-0.6512,15.4437,-0.1118,0.0398,0.4925,0.4925,
809,40.4500,-0.5451,0.0702,-0.6415,15.4437,-0.1114,0.0495,0.4737,0.4737,
810,40.5000,-0.5370,0.0642,-0.6322,15.4437,-0.1108,0.0588,0.4552,0.4552,
811,40.5500,-0.5289,0.0583,-0.6233,15.5441,-0.1112,-0.0576,0.6499,0.6052,C-06
812,40.6000,-0.5208,0.0526,-0.6113,15.5441,-0.1117,-0.0457,0.6376,0.6376,
813,40.6500,-0.5126,0.0469,-0.5987,15.5441,-0.1121,-0.0331,0.6182,0.6182,
814,40.7000,-0.5043,0.0413,-0.5865,15.5441,-0.1124,-0.0209,0.5988,0.5988,
815,40.7500,-0.4959,0.0358,-0.5747,15.5441,-0.1126,-0.0090,0.5794,0.5794,
816,40.8000,-0.4875,0.0304,-0.5633,15.5441,-0.1126,0.0024,0.5601,0.5601,
817,40.8500,-0.4790,0.0251,-0.5522,15.5441,-0.1125,0.0134,0.5409,0.5409,
818,40.9000,-0.4704,0.0199,-0.5416,15.5441,-0.1123,0.0241,0.5219,0.5219,
819,40.9500,-0.4618,0.0148,-0.5313,15.5441,-0.1120,0.0343,0.5030,0.5030,
