timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06,mirror_rate
1607616,357.275521,399.800,0.473098,0.071222,-5.294924,0.349198,0.543750,0.017423,0.040039,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.039062,0.000000
1608640,357.275521,399.800,0.696553,0.055898,-5.289027,0.801223,0.586250,0.017481,0.023438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023438,0.000000
1609664,376.567462,421.910,0.830445,0.007077,-5.282693,0.491893,0.620464,0.017501,0.017578,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.016602,0.161133
1610688,381.528339,427.750,0.951287,0.020465,-5.283978,0.332945,0.424592,0.017496,0.027344,0.001953,0.000000,0.000977,0.000000,0.000000,0.000977,0.025391,0.581055
1611712,381.528339,427.750,0.834035,0.048634,-5.283390,0.406926,0.474609,0.017506,0.023438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023438,1.000000
1612736,372.407779,417.620,0.791272,0.009476,-5.283144,0.287990,0.600586,0.017481,0.025391,0.001953,0.000000,0.000977,0.000000,0.000000,0.000977,0.023438,0.419922
1613760,372.407779,417.620,0.673213,0.016736,-5.286047,0.337141,0.611719,0.017419,0.020508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020508,0.000000
1614784,390.887926,438.090,0.925222,0.003412,-5.290710,0.251600,0.587891,0.017391,0.012695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012695,0.579102
1615808,390.887926,438.090,0.885163,0.006272,-5.291437,0.202109,0.551562,0.017434,0.024414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024414,1.000000
1616832,409.734247,458.290,0.841160,0.005801,-5.292213,0.268996,0.582520,0.017349,0.054688,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.053711,0.742188
1617856,409.734247,458.290,0.913871,0.027766,-5.301279,0.926042,0.521365,0.017346,0.139648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139648,1.000000
1618880,428.756983,478.760,0.703385,0.009016,-5.300135,0.597998,0.491815,0.017356,0.135742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.135742,1.000000
1619904,434.797545,485.220,0.543833,0.008889,-5.298964,0.553403,0.476151,0.017364,0.027344,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.026367,1.000000
1620928,434.797545,485.220,0.377557,0.072111,-5.298155,0.237333,0.565430,0.017285,0.034180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034180,1.000000
1621952,453.723977,505.430,0.849880,0.003705,-5.310639,0.303594,0.611719,0.017144,0.174805,0.000977,0.000000,0.001953,0.000000,0.000000,0.000000,0.171875,1.000000
1622976,453.723977,505.430,0.504755,0.012896,-5.323701,0.474413,0.545797,0.017142,0.145508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145508,1.000000
1624000,440.324653,491.370,-0.951746,0.008193,-5.322266,14.613027,0.552390,0.017157,0.083008,0.002930,0.000000,0.006836,0.003906,0.000000,0.001953,0.081055,0.371094
1625024,440.324653,491.370,0.889062,0.062263,-5.319849,0.279006,0.476042,0.017173,0.198242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198242,1.000000
1626048,433.638416,481.860,0.584606,0.010529,-5.319178,0.796832,0.482537,0.017176,0.217773,0.002930,0.000000,0.000977,0.000000,0.000000,0.000977,0.214844,0.997070
1627072,420.938566,468.110,0.806968,0.014144,-5.317550,0.640710,0.503551,0.017197,0.064453,0.004883,0.009766,0.002930,0.013672,0.000000,0.003906,0.049805,0.987305
1628096,425.562841,472.680,0.697999,0.229597,-5.320746,0.355568,0.574219,0.017018,0.021484,0.002930,0.000000,0.001953,0.000000,0.000000,0.001953,0.018555,0.754883
1629120,416.707417,461.110,0.335991,0.141616,-5.341575,0.230415,0.525195,0.016898,0.149414,0.009766,0.002930,0.002930,0.003906,0.000000,0.004883,0.136719,0.852539
1630144,416.707417,461.110,0.685646,0.246544,-5.352225,0.335295,0.387500,0.016895,0.220703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220703,1.000000
1631168,420.881466,464.990,0.814771,0.010798,-5.350506,0.457489,0.577762,0.016918,0.140625,0.000977,0.000000,0.001953,0.000000,0.000000,0.000000,0.138672,0.999023
1632192,415.999552,459.480,0.864072,0.012967,-5.348614,0.413511,0.540465,0.016920,0.041016,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.040039,1.000000
1633216,422.462431,466.160,0.108438,0.076696,-5.346057,0.250184,0.575000,0.016887,0.030273,0.002930,0.000000,0.002930,0.000000,0.000000,0.002930,0.027344,0.828125
1634240,421.424425,465.110,0.488049,0.150787,-5.350983,0.218731,0.509863,0.016825,0.120117,0.001953,0.007812,0.000000,0.011719,0.000000,0.000977,0.115234,0.535156
1635264,421.424425,465.110,0.898905,0.037078,-5.358969,0.399543,0.538810,0.016839,0.205078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205078,1.000000
1636288,440.522301,485.370,0.028586,0.009753,-5.356155,1.273578,0.490385,0.016856,0.128906,0.004883,0.005859,0.003906,0.012695,0.000000,0.001953,0.123047,0.530273
1637312,440.522301,485.370,0.860998,0.090046,-5.353646,0.262230,0.481875,0.016880,0.236328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.236328,1.000000
1638336,459.483145,505.820,0.701102,0.012485,-5.351312,0.894503,0.561553,0.016898,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,1.000000
1639360,459.483145,505.820,0.716710,0.012569,-5.348170,0.398170,0.512097,0.016927,0.126953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126953,1.000000
1640384,478.704068,526.290,0.793684,0.010073,-5.344661,0.814404,0.543561,0.016952,0.160156,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.159180,1.000000
1641408,480.484170,528.920,0.764388,0.015170,-5.341904,0.297872,0.512835,0.016978,0.085938,0.002930,0.025391,0.002930,0.012695,0.000000,0.001953,0.056641,0.984375
1642432,480.484170,528.920,0.829237,0.137050,-5.340189,0.318328,0.561426,0.016903,0.029297,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.028320,1.000000
1643456,487.022049,535.240,0.812842,0.010933,-5.350071,0.253856,0.591309,0.016841,0.043945,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.042969,1.000000
1644480,482.133853,528.190,0.425693,0.063336,-5.356975,0.196180,0.541016,0.016769,0.027344,0.002930,0.000000,0.001953,0.000000,0.000000,0.001953,0.025391,0.287109
1645504,482.108885,527.940,0.654415,0.099282,-5.363183,0.518621,0.545918,0.016788,0.050781,0.004883,0.000000,0.007812,0.001953,0.000000,0.002930,0.043945,0.128906
1646528,482.108885,527.940,0.925085,0.057028,-5.361217,0.424408,0.522928,0.016755,0.023438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023438,0.000000
1647552,469.833834,515.580,0.776252,0.019028,-5.367342,0.288992,0.600391,0.016729,0.038086,0.004883,0.005859,0.002930,0.008789,0.000000,0.004883,0.027344,0.236328
1648576,477.502552,524.540,0.628605,0.190538,-5.369292,0.358913,0.534647,0.016740,0.057617,0.002930,0.000000,0.003906,0.000000,0.000000,0.002930,0.054688,0.193359
1649600,477.502552,524.540,0.907280,0.073465,-5.367496,0.599134,0.492055,0.016748,0.196289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.196289,1.000000
1650624,493.211401,542.070,0.684143,0.014202,-5.366776,0.563436,0.564189,0.016761,0.150391,0.000977,0.003906,0.000000,0.010742,0.000000,0.000977,0.147461,1.000000
1651648,479.441864,527.380,0.954693,0.029493,-5.364104,0.524345,0.550347,0.016791,0.043945,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.042969,0.460938
1652672,479.441864,527.380,0.622012,0.058723,-5.360833,0.404661,0.617055,0.016772,0.019531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019531,0.000000
1653696,486.852642,536.820,0.857102,0.007801,-5.361515,0.484990,0.632601,0.016793,0.028320,0.000000,0.000000,0.002930,0.000000,0.000000,0.000000,0.027344,0.539062
1654720,486.852642,536.820,0.714614,0.012807,-5.363081,0.354831,0.633984,0.016731,0.015625,0.000000,0.000000,0.002930,0.000000,0.000000,0.000000,0.014648,1.000000
1655744,484.650119,533.530,0.739047,0.012551,-5.367904,0.217987,0.549805,0.016708,0.083008,0.002930,0.000000,0.000977,0.000000,0.000000,0.000977,0.080078,0.896484
1656768,484.650119,533.530,0.803285,0.038974,-5.372882,0.589292,0.543110,0.016655,0.190430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190430,1.000000
1657792,503.503124,554.000,0.314130,0.009929,-5.376996,1.411160,0.499178,0.016659,0.112305,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.111328,0.564453
1658816,503.503124,554.000,0.675201,0.015482,-5.375501,0.520682,0.610119,0.016679,0.018555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018555,0.000000
1659840,514.220890,566.790,0.859831,0.007433,-5.372654,0.446084,0.598958,0.016685,0.093750,0.002930,0.000000,0.000977,0.000000,0.000000,0.000977,0.090820,0.347656
1660864,514.220890,566.790,0.722368,0.054034,-5.370958,0.459505,0.493490,0.016718,0.166016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166016,1.000000
1661888,514.382542,567.780,0.597230,0.007835,-5.367674,0.578732,0.542188,0.016740,0.142578,0.001953,0.000000,0.008789,0.005859,0.000000,0.000977,0.138672,0.755859
1662912,514.382542,567.780,0.942202,0.025090,-5.362186,0.365835,0.590572,0.016800,0.177734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177734,1.000000
1663936,530.713965,585.550,0.507365,0.007847,-5.358505,0.387654,0.526495,0.016813,0.157227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157227,0.898438
1664960,531.711085,586.840,0.941289,0.022269,-5.357184,0.474683,0.538352,0.016822,0.032227,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.031250,0.974609
1665984,531.711085,586.840,0.844915,0.027423,-5.355277,0.298503,0.472222,0.016841,0.028320,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.027344,1.000000
1667008,540.101925,595.660,0.805758,0.004577,-5.352423,0.249259,0.583496,0.016820,0.151367,0.001953,0.000000,0.000977,0.000000,0.000000,0.001953,0.150391,1.000000
1668032,540.101925,595.660,0.747315,0.100837,-5.354391,0.458331,0.540527,0.016848,0.212891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212891,1.000000
1669056,530.650569,583.000,0.433868,0.009246,-5.351738,1.135755,0.420956,0.016863,0.125977,0.001953,0.000000,0.002930,0.000000,0.000000,0.000977,0.124023,1.000000
1670080,522.340930,574.550,0.700438,0.069354,-5.348902,0.382046,0.517113,0.016888,0.060547,0.002930,0.010742,0.010742,0.019531,0.000000,0.002930,0.044922,0.448242
1671104,522.340930,574.550,0.784624,0.197617,-5.346520,0.297468,0.434524,0.016910,0.017578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017578,0.000000
1672128,522.317632,574.550,0.851260,0.013113,-5.340664,0.211998,0.550000,0.016956,0.016602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016602,0.000000
1673152,522.317632,574.550,0.818965,0.008922,-5.343466,0.228999,0.555664,0.016849,0.016602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016602,0.000000
1674176,521.286874,574.550,0.882005,0.004152,-5.354115,0.193053,0.546289,0.016753,0.088867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088867,0.470703
1675200,521.286874,574.550,0.716837,0.006519,-5.364541,0.510146,0.614993,0.016720,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,1.000000
1676224,520.114623,573.400,0.553843,0.010291,-5.367825,0.354137,0.545363,0.016722,0.083008,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.082031,0.854492
1677248,520.114623,573.400,0.950269,0.021203,-5.365711,0.320160,0.480903,0.016752,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,1.000000
1678272,513.889597,566.940,0.602300,0.007705,-5.362571,0.465526,0.492411,0.016773,0.146484,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.145508,0.674805
1679296,513.889597,566.940,0.842029,0.016799,-5.361157,0.357885,0.503289,0.016782,0.003906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003906,0.000000
1680320,532.331721,587.410,0.755771,0.009380,-5.354780,0.212718,0.578516,0.016835,0.004883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004883,0.324219
1681344,532.331721,587.410,0.919026,0.004796,-5.353045,0.189455,0.551270,0.016821,0.054688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054688,1.000000
1682368,529.979533,584.330,0.773610,0.003695,-5.358761,0.394733,0.623437,0.016660,0.060547,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.059570,0.979492
1683392,531.081593,585.510,0.876942,0.025555,-5.377292,0.373117,0.557436,0.016587,0.017578,0.000977,0.000000,0.002930,0.000000,0.000000,0.000977,0.015625,0.000000
1684416,531.081593,585.510,0.799373,0.033332,-5.387617,0.196378,0.527637,0.016481,0.008789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008789,0.000000
1685440,532.994395,587.210,0.848275,0.005448,-5.397501,0.255780,0.557520,0.016459,0.037109,0.007812,0.000000,0.002930,0.006836,0.000000,0.003906,0.027344,0.537109
1686464,532.994395,587.210,0.865064,0.093607,-5.399236,0.531507,0.479640,0.016452,0.016602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016602,0.000000
1687488,549.713202,605.630,0.761785,0.019628,-5.399568,0.339990,0.640820,0.016409,0.022461,0.000977,0.000000,0.001953,0.000000,0.000000,0.000000,0.020508,0.079102
1688512,548.700196,604.760,0.802392,0.012449,-5.407806,0.389106,0.651660,0.016308,0.033203,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.031250,0.144531
1689536,548.700196,604.760,0.867583,0.033168,-5.417318,0.330331,0.459473,0.016320,0.033203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033203,0.000000
1690560,564.507757,622.740,0.728580,0.007355,-5.413376,0.575899,0.547321,0.016360,0.029297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029297,0.855469
1691584,571.885929,631.210,0.833771,0.003854,-5.411984,0.366488,0.638770,0.016245,0.056641,0.005859,0.000000,0.004883,0.000977,0.000000,0.003906,0.049805,1.000000
1692608,577.630650,637.780,0.871976,0.117120,-5.425481,0.281920,0.402344,0.016248,0.031250,0.002930,0.007812,0.008789,0.000977,0.000000,0.001953,0.016602,0.639648
1693632,569.359734,629.150,0.903950,0.041515,-5.425365,0.312730,0.560254,0.016165,0.037109,0.003906,0.000000,0.001953,0.000000,0.000000,0.001953,0.033203,0.270508
1694656,558.142809,617.170,0.848755,0.059628,-5.434953,0.418975,0.502997,0.016158,0.083984,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.083008,0.832031
1695680,558.142809,617.170,0.628973,0.108415,-5.434276,0.495189,0.551226,0.016176,0.126953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126953,1.000000
1696704,574.827274,636.390,0.679992,0.009783,-5.433313,0.521847,0.374132,0.016173,0.040039,0.001953,0.000000,0.002930,0.004883,0.000000,0.001953,0.037109,0.411133
1697728,569.499583,630.320,0.833021,0.064005,-5.433851,0.304905,0.595605,0.016098,0.039062,0.001953,0.000000,0.000000,0.000000,0.000000,0.000977,0.037109,0.019531
1698752,563.640174,624.880,0.857746,0.040300,-5.443435,0.930341,0.305147,0.016094,0.077148,0.001953,0.000000,0.006836,0.002930,0.000000,0.001953,0.074219,0.438477
1699776,567.580829,629.220,0.813753,0.080444,-5.443167,0.452133,0.514898,0.016094,0.018555,0.003906,0.000000,0.000977,0.000000,0.000000,0.001953,0.014648,0.079102
1700800,567.580829,629.220,0.763718,0.073232,-5.441981,0.488808,0.556818,0.016113,0.023438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023438,0.000000
1701824,546.388773,606.640,0.635120,0.013949,-5.440284,0.476388,0.597739,0.016130,0.026367,0.004883,0.000000,0.003906,0.000000,0.000000,0.003906,0.021484,0.272461
1702848,527.058533,585.780,0.853192,0.128296,-5.437742,0.171871,0.383854,0.016148,0.022461,0.003906,0.000000,0.010742,0.000000,0.000000,0.002930,0.017578,0.114258
1703872,512.032483,569.290,0.760737,0.110029,-5.436493,0.208883,0.513281,0.016100,0.063477,0.007812,0.010742,0.009766,0.016602,0.000000,0.004883,0.042969,0.998047
1704896,511.317259,568.540,0.845083,0.127337,-5.441661,0.367200,0.370888,0.016118,0.029297,0.002930,0.000000,0.003906,0.000977,0.000000,0.002930,0.025391,0.040039
1705920,512.892967,570.330,0.776327,0.112532,-5.438711,0.461417,0.506250,0.016146,0.032227,0.001953,0.000000,0.000977,0.000000,0.000000,0.000977,0.030273,0.000977
1706944,512.892967,570.330,0.163379,0.094379,-5.435788,0.538179,0.557745,0.016163,0.027344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027344,0.000000
1707968,514.673460,572.460,0.713434,0.007560,-5.433165,0.452487,0.575391,0.016194,0.068359,0.001953,0.000000,0.008789,0.020508,0.000000,0.001953,0.065430,0.412109
1708992,497.419487,552.200,0.886981,0.071314,-5.428927,0.395528,0.428865,0.016228,0.032227,0.001953,0.000000,0.000977,0.005859,0.000000,0.001953,0.028320,0.000000
1710016,497.419487,552.200,0.766092,0.093972,-5.429908,0.234681,0.523828,0.016109,0.024414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024414,0.000000
1711040,497.041192,552.200,0.807059,0.004749,-5.441107,0.489254,0.649137,0.016077,0.023438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023438,0.000000
1712064,473.177597,525.070,0.702658,0.006730,-5.445030,0.344538,0.514093,0.016085,0.034180,0.004883,0.000000,0.004883,0.000000,0.000000,0.002930,0.028320,0.307617
1713088,421.802836,468.830,0.559159,0.196009,-5.453562,0.305569,0.564746,0.015852,0.053711,0.008789,0.000000,0.012695,0.013672,0.000000,0.006836,0.043945,0.256836
1714112,422.335093,469.330,0.824019,0.178199,-5.472431,0.412330,0.516797,0.015867,0.007812,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.006836,0.000000
1715136,418.441636,465.340,0.445366,0.070472,-5.469097,0.131198,0.519727,0.015845,0.036133,0.002930,0.001953,0.002930,0.001953,0.000000,0.001953,0.030273,0.260742
1716160,414.655591,461.230,0.824177,0.087786,-5.475593,0.260913,0.568457,0.015752,0.076172,0.002930,0.000000,0.018555,0.019531,0.000000,0.002930,0.071289,0.490234
1717184,414.655591,461.230,0.904782,0.066310,-5.486504,0.453410,0.456358,0.015741,0.013672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013672,0.000000
1718208,381.175040,424.540,0.752761,0.007479,-5.485532,0.384717,0.535156,0.015757,0.071289,0.002930,0.000000,0.017578,0.019531,0.000000,0.001953,0.058594,0.459961
1719232,381.175040,424.540,0.875644,0.087278,-5.483467,0.404103,0.554940,0.015754,0.012695,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.011719,0.000000
1720256,394.775211,439.370,0.816490,0.004481,-5.488392,0.227954,0.578125,0.015657,0.078125,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.077148,0.417969
1721280,394.775211,439.370,0.268282,0.084773,-5.496830,0.554837,0.320312,0.015656,0.206055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206055,1.000000
1722304,394.416917,439.370,0.634449,0.013550,-5.495294,0.501113,0.594113,0.015685,0.145508,0.000977,0.000000,0.001953,0.000000,0.000000,0.000000,0.143555,0.583008
1723328,364.581455,406.560,0.749817,0.012651,-5.490425,0.584155,0.564525,0.015721,0.013672,0.002930,0.000000,0.007812,0.000000,0.000000,0.002930,0.009766,0.000977
1724352,350.969699,392.240,0.261062,0.156113,-5.485461,0.175367,0.517676,0.015684,0.044922,0.004883,0.000000,0.018555,0.011719,0.000000,0.004883,0.039062,0.323242
1725376,354.420341,395.970,0.764403,0.185834,-5.495950,0.260684,0.522425,0.015599,0.030273,0.000977,0.000000,0.001953,0.001953,0.000000,0.000977,0.029297,0.111328
1726400,354.420341,395.970,0.866422,0.029672,-5.506364,0.743291,0.502841,0.015562,0.023438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023438,0.000000
1727424,368.564155,412.060,0.853671,0.007902,-5.507752,0.399183,0.484747,0.015573,0.018555,0.002930,0.000000,0.004883,0.000000,0.000000,0.000977,0.011719,0.000000
1728448,368.564155,412.060,0.722925,0.081337,-5.508474,0.130974,0.473145,0.015528,0.002930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002930,0.000000
1729472,371.119678,414.590,0.817924,0.023740,-5.514191,0.104549,0.468750,0.015476,0.011719,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.010742,0.000000
1730496,371.119678,414.590,0.703924,0.045534,-5.517972,0.183993,0.541016,0.015448,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001953,0.000000
1731520,364.692481,407.060,0.866803,0.005150,-5.522348,0.222418,0.563086,0.015419,0.023438,0.001953,0.000000,0.000977,0.000000,0.000000,0.001953,0.021484,0.296875
1732544,362.517563,404.780,0.836133,0.052052,-5.527614,0.348399,0.540465,0.015400,0.041016,0.001953,0.000000,0.002930,0.001953,0.000000,0.000977,0.038086,0.036133
1733568,362.517563,404.780,0.869866,0.030410,-5.530649,0.529961,0.574389,0.015405,0.034180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034180,0.000000
1734592,379.939282,424.430,0.715831,0.012370,-5.528755,0.605640,0.553931,0.015427,0.053711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053711,0.000000
1735616,379.939282,424.430,0.794184,0.007713,-5.525722,0.426884,0.463995,0.015445,0.047852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047852,0.000000
1736640,402.082019,449.030,0.809552,0.007284,-5.524143,0.655217,0.544118,0.015453,0.015625,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.014648,0.000000
1737664,397.908444,444.300,0.658659,0.073386,-5.521030,0.215654,0.539551,0.015399,0.041992,0.001953,0.000000,0.005859,0.006836,0.000000,0.000977,0.040039,0.000000
1738688,397.908444,444.300,0.954095,0.014090,-5.531058,0.292862,0.507267,0.015410,0.028320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028320,0.000000
1739712,407.666967,455.700,0.817008,0.007719,-5.528854,0.266766,0.443750,0.015418,0.153320,0.001953,0.000000,0.001953,0.006836,0.000000,0.001953,0.148438,0.892578
1740736,407.666967,455.700,0.565828,0.147211,-5.528051,0.490928,0.456845,0.015430,0.133789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133789,1.000000
1741760,399.270185,445.760,0.662755,0.017978,-5.524621,0.551491,0.619318,0.015464,0.050781,0.004883,0.000000,0.001953,0.000000,0.000000,0.002930,0.045898,0.400391
1742784,396.138436,441.800,0.639157,0.129110,-5.523531,0.216493,0.536523,0.015383,0.016602,0.002930,0.000000,0.003906,0.000977,0.000000,0.002930,0.012695,0.293945
1743808,396.138436,441.800,0.736949,0.098454,-5.534656,0.295788,0.513105,0.015336,0.012695,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.012695,0.000000
1744832,410.638445,457.790,0.814779,0.011001,-5.537385,0.298915,0.601855,0.015358,0.010742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010742,0.000000
1745856,410.638445,457.790,0.718765,0.030330,-5.533684,0.197687,0.581543,0.015375,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001953,0.000000
1746880,424.711540,473.120,0.788108,0.011244,-5.534063,0.151088,0.545996,0.015376,0.026367,0.002930,0.000000,0.000977,0.000000,0.000000,0.001953,0.023438,0.000000
1747904,424.711540,473.120,0.495650,0.115703,-5.537825,0.326905,0.572115,0.015274,0.032227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032227,0.000000
1748928,421.566704,469.810,0.707065,0.010544,-5.548166,0.524915,0.610863,0.015292,0.092773,0.001953,0.000000,0.000000,0.000000,0.000000,0.000977,0.090820,0.393555
1749952,421.566704,469.810,0.889290,0.023752,-5.545383,0.434046,0.499375,0.015306,0.130859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130859,1.000000
1750976,440.044591,490.280,0.766266,0.017052,-5.543155,0.482453,0.557478,0.015322,0.158203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158203,0.607422
1752000,440.044591,490.280,0.699091,0.007963,-5.541432,0.405391,0.470703,0.015337,0.036133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036133,0.000000
1753024,456.437080,508.670,0.746913,0.008121,-5.537533,0.437162,0.588542,0.015374,0.045898,0.002930,0.000000,0.003906,0.002930,0.000000,0.001953,0.042969,0.391602
1754048,448.861881,500.730,0.936612,0.036938,-5.534812,0.302382,0.403533,0.015386,0.051758,0.003906,0.000000,0.001953,0.000000,0.000000,0.001953,0.047852,0.066406
1755072,448.861881,500.730,0.841984,0.048107,-5.532856,0.442134,0.469460,0.015399,0.060547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060547,0.000000
1756096,466.828476,521.200,0.636461,0.014690,-5.531600,0.850449,0.499219,0.015408,0.003906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003906,0.000000
1757120,466.828476,521.200,0.821150,0.009096,-5.528634,0.181816,0.539453,0.015407,0.008789,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.007812,0.000000
1758144,480.101476,536.060,0.822024,0.007873,-5.531385,0.194193,0.547656,0.015373,0.042969,0.005859,0.002930,0.005859,0.001953,0.000000,0.002930,0.034180,0.133789
1759168,480.101476,536.060,0.862565,0.100507,-5.535635,0.260348,0.475694,0.015387,0.041016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041016,0.000000
1760192,498.302106,556.720,0.786467,0.007221,-5.533193,0.502196,0.545673,0.015405,0.018555,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.017578,0.000000
1761216,499.387585,557.800,0.648425,0.050429,-5.531576,0.326734,0.556641,0.015343,0.016602,0.001953,0.000000,0.001953,0.001953,0.000000,0.001953,0.013672,0.139648
1762240,482.166440,538.700,0.746628,0.121062,-5.539941,0.194810,0.536230,0.015298,0.019531,0.002930,0.002930,0.002930,0.003906,0.000000,0.002930,0.014648,0.407227
1763264,482.166440,538.700,0.920512,0.054245,-5.547800,0.228030,0.533301,0.015259,0.008789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008789,0.000000
1764288,497.721995,556.130,0.840006,0.007953,-5.554836,0.228890,0.574414,0.015144,0.097656,0.000977,0.000000,0.002930,0.000000,0.000000,0.000977,0.096680,0.592773
1765312,472.763306,529.250,0.508188,0.086489,-5.565834,0.981573,0.400174,0.015138,0.028320,0.003906,0.000977,0.001953,0.000000,0.000000,0.002930,0.025391,0.353516
