iso,uptime_s,load1,mem_used_mb,mem_avail_mb,swap_used_mb,train_rss_mb,gz_rss_mb,n_gz,gpu_mem_mb,gpu_util,gpu_temp,disk_avail_gb,timestep
2026-08-21T17:45:38+02:00,195680,1.94,9658,21534,0,2102,1915,1,1235,2,55,353,891840
2026-08-21T17:46:38+02:00,195740,1.31,9665,21527,0,2116,1915,1,1235,2,55,353,891840
2026-08-21T17:47:38+02:00,195800,0.56,9612,21580,0,2068,1915,1,1235,3,55,353,892864
2026-08-21T17:48:38+02:00,195860,0.28,9635,21557,0,2068,1915,1,1235,3,55,353,892864
2026-08-21T17:49:38+02:00,195920,0.70,9622,21570,0,2073,1915,1,1235,2,55,353,893888
2026-08-21T17:50:38+02:00,195980,0.40,9641,21551,0,2087,1915,1,1235,3,55,353,893888
2026-08-21T17:51:38+02:00,196040,1.38,9654,21538,0,2090,1915,1,1235,3,55,353,894912
2026-08-21T17:52:38+02:00,196100,3.57,9630,21563,0,2090,1915,1,1235,3,55,353,894912
2026-08-21T17:53:38+02:00,196160,1.96,9656,21536,0,2090,1915,1,1231,3,55,353,895936
2026-08-21T17:54:38+02:00,196220,0.86,9636,21557,0,2090,1915,1,1231,3,55,353,895936
2026-08-21T17:55:38+02:00,196280,0.99,9627,21565,0,2090,1915,1,1231,3,55,353,896960
2026-08-21T17:56:38+02:00,196340,1.16,9657,21536,0,2090,1915,1,1231,3,55,353,896960
2026-08-21T17:57:38+02:00,196400,1.76,9661,21531,0,2090,1915,1,1231,3,55,353,897984
2026-08-21T17:58:38+02:00,196460,0.99,9632,21561,0,2090,1915,1,1230,3,55,353,897984
2026-08-21T17:59:38+02:00,196520,0.93,9646,21546,0,2090,1915,1,1230,3,55,353,899008
2026-08-21T18:00:38+02:00,196580,1.07,9664,21528,0,2090,1915,1,1235,3,55,353,899008
2026-08-21T18:01:38+02:00,196640,0.60,9647,21545,0,2090,1915,1,1235,3,54,353,900032
2026-08-21T18:02:38+02:00,196700,0.53,9646,21546,0,2090,1915,1,1235,3,54,353,900032
2026-08-21T18:03:38+02:00,196760,0.91,9686,21506,0,2090,1915,1,1235,3,54,353,901056
2026-08-21T18:04:38+02:00,196820,0.98,9636,21556,0,2090,1915,1,1235,3,54,353,901056
2026-08-21T18:05:38+02:00,196880,2.01,9641,21551,0,2090,1915,1,1235,3,55,353,902080
2026-08-21T18:06:38+02:00,196940,0.87,9645,21547,0,2090,1915,1,1235,3,54,353,902080
2026-08-21T18:07:38+02:00,197000,1.24,9620,21572,0,2090,1915,1,1235,3,55,353,903104
2026-08-21T18:08:38+02:00,197060,0.45,9646,21546,0,2090,1915,1,1235,3,55,353,903104
2026-08-21T18:09:38+02:00,197120,1.28,9650,21542,0,2090,1915,1,1235,3,55,353,904128
2026-08-21T18:10:38+02:00,197180,4.56,9621,21572,0,2090,1915,1,1230,3,55,353,904128
2026-08-21T18:11:38+02:00,197240,2.38,9658,21534,0,2099,1915,1,1230,3,55,353,905152
2026-08-21T18:12:39+02:00,197301,1.69,9646,21546,0,2113,1915,1,1230,3,55,353,905152
2026-08-21T18:13:39+02:00,197361,1.19,9628,21564,0,2068,1915,1,1230,3,55,353,906176
2026-08-21T18:14:39+02:00,197421,0.72,9633,21559,0,2076,1915,1,1230,2,55,353,906176
2026-08-21T18:15:39+02:00,197481,0.47,9608,21584,0,2076,1915,1,1230,3,55,353,907200
2026-08-21T18:16:39+02:00,197541,0.77,9642,21550,0,2086,1915,1,1230,3,55,353,907200
2026-08-21T18:17:39+02:00,197601,1.79,9652,21540,0,2090,1915,1,1230,3,55,353,908224
2026-08-21T18:18:39+02:00,197661,1.39,9617,21575,0,2090,1915,1,1230,3,55,353,908224
2026-08-21T18:19:39+02:00,197721,0.65,9647,21545,0,2090,1916,1,1230,3,55,353,909248
2026-08-21T18:20:39+02:00,197781,0.49,9651,21541,0,2090,1916,1,1230,3,55,353,909248
2026-08-21T18:21:39+02:00,197841,0.74,9630,21562,0,2090,1916,1,1230,3,55,353,910272
2026-08-21T18:22:39+02:00,197901,0.66,9634,21558,0,2090,1916,1,1230,2,55,353,910272
2026-08-21T18:23:39+02:00,197961,1.15,9642,21550,0,2090,1916,1,1230,3,55,353,911296
2026-08-21T18:24:39+02:00,198021,0.86,9635,21557,0,2090,1916,1,1230,3,55,353,911296
2026-08-21T18:25:39+02:00,198081,0.38,9649,21543,0,2093,1916,1,1230,3,55,353,912320
2026-08-21T18:26:39+02:00,198141,0.46,9650,21542,0,2093,1916,1,1230,3,55,353,912320
2026-08-21T18:27:39+02:00,198201,0.73,9639,21553,0,2093,1916,1,1230,3,55,353,913344
2026-08-21T18:28:39+02:00,198261,2.30,9654,21538,0,2093,1916,1,1230,3,55,353,913344
2026-08-21T18:29:39+02:00,198321,2.85,9653,21539,0,2093,1916,1,1230,3,55,353,914368
2026-08-21T18:30:39+02:00,198381,2.96,9641,21552,0,2093,1916,1,1230,3,55,353,914368
2026-08-21T18:31:39+02:00,198441,1.44,9671,21521,0,2093,1916,1,1230,3,55,353,915392
2026-08-21T18:32:39+02:00,198501,1.14,9661,21531,0,2093,1916,1,1230,3,55,353,915392
2026-08-21T18:33:39+02:00,198561,1.24,9642,21551,0,2101,1916,1,1230,2,55,353,916416
2026-08-21T18:34:39+02:00,198621,1.10,9671,21521,0,2115,1916,1,1230,3,55,353,916416
2026-08-21T18:35:39+02:00,198681,2.97,9688,21504,0,2117,1916,1,1230,3,55,353,917440
2026-08-21T18:36:39+02:00,198741,3.30,9671,21521,0,2117,1916,1,1230,2,55,353,917440
2026-08-21T18:37:39+02:00,198801,2.20,9626,21566,0,2068,1916,1,1230,3,55,353,918464
2026-08-21T18:38:39+02:00,198861,1.56,9627,21565,0,2068,1916,1,1230,3,55,353,918464
2026-08-21T18:39:39+02:00,198921,1.04,9624,21568,0,2074,1916,1,1230,2,55,353,919488
2026-08-21T18:40:39+02:00,198981,1.25,9640,21553,0,2088,1916,1,1230,3,55,353,919488
2026-08-21T18:41:39+02:00,199041,1.62,9644,21548,0,2098,1916,1,1230,2,55,353,920512
2026-08-21T18:42:39+02:00,199101,1.92,9670,21522,0,2112,1916,1,1230,2,55,353,920512
2026-08-21T18:43:39+02:00,199161,1.34,9639,21553,0,2068,1916,1,1230,2,55,353,921536
2026-08-21T18:44:39+02:00,199222,0.89,9620,21572,0,2068,1916,1,1230,3,55,353,921536
2026-08-21T18:45:40+02:00,199282,0.96,9615,21577,0,2073,1916,1,1230,3,55,353,922560
2026-08-21T18:46:40+02:00,199342,0.35,9646,21546,0,2087,1916,1,1230,3,55,353,922560
2026-08-21T18:47:40+02:00,199402,0.47,9635,21557,0,2091,1916,1,1230,3,55,353,923584
2026-08-21T18:48:40+02:00,199462,2.33,9650,21542,0,2091,1916,1,1230,3,55,353,923584
2026-08-21T18:49:40+02:00,199522,1.12,9641,21552,0,2091,1916,1,1230,3,55,353,924608
2026-08-21T18:50:40+02:00,199582,3.24,9640,21552,0,2091,1916,1,1230,3,54,352,924608
2026-08-21T18:51:40+02:00,199642,3.30,9641,21551,0,2091,1916,1,1230,3,54,352,925632
2026-08-21T18:52:40+02:00,199702,1.91,9661,21531,0,2091,1916,1,1230,3,54,352,925632
2026-08-21T18:53:40+02:00,199762,1.51,9642,21551,0,2091,1916,1,1230,3,54,352,926656
2026-08-21T18:54:40+02:00,199822,1.09,9642,21551,0,2091,1916,1,1230,3,54,352,926656
2026-08-21T18:55:40+02:00,199882,1.67,9664,21528,0,2091,1916,1,1230,3,54,352,927680
2026-08-21T18:56:40+02:00,199942,1.16,9632,21560,0,2091,1916,1,1230,3,55,352,927680
2026-08-21T18:57:40+02:00,200002,1.06,9651,21541,0,2091,1916,1,1230,4,55,352,928704
2026-08-21T18:58:40+02:00,200062,1.05,9651,21542,0,2091,1916,1,1230,3,54,352,928704
2026-08-21T18:59:40+02:00,200122,0.77,9640,21552,0,2091,1916,1,1230,3,55,352,929728
2026-08-21T19:00:40+02:00,200182,0.99,9655,21537,0,2091,1916,1,1230,3,55,352,929728
2026-08-21T19:01:40+02:00,200242,2.10,9651,21541,0,2091,1916,1,1230,3,55,352,930752
2026-08-21T19:02:40+02:00,200302,1.45,9651,21541,0,2091,1916,1,1230,3,54,352,930752
2026-08-21T19:03:40+02:00,200362,1.37,9648,21545,0,2091,1916,1,1230,3,54,352,931776
2026-08-21T19:04:40+02:00,200422,0.64,9653,21539,0,2091,1916,1,1230,2,55,352,931776
2026-08-21T19:05:40+02:00,200482,0.84,9642,21551,0,2091,1916,1,1230,3,55,352,932800
2026-08-21T19:06:40+02:00,200542,1.32,9661,21532,0,2091,1916,1,1230,3,55,352,932800
2026-08-21T19:07:40+02:00,200602,0.94,9666,21526,0,2091,1916,1,1230,3,54,352,933824
2026-08-21T19:08:40+02:00,200662,1.41,9659,21533,0,2091,1916,1,1230,3,55,352,933824
2026-08-21T19:09:40+02:00,200722,1.00,9669,21523,0,2091,1916,1,1230,2,55,352,934848
2026-08-21T19:10:40+02:00,200782,0.81,9673,21520,0,2091,1916,1,1230,2,55,352,934848
2026-08-21T19:11:40+02:00,200842,1.36,9661,21531,0,2091,1916,1,1230,3,55,352,935872
2026-08-21T19:12:40+02:00,200902,0.81,9656,21536,0,2091,1916,1,1230,2,55,352,935872
2026-08-21T19:13:40+02:00,200962,2.83,9672,21521,0,2091,1916,1,1230,3,55,352,936896
2026-08-21T19:14:40+02:00,201022,3.31,9649,21543,0,2091,1916,1,1230,2,55,352,936896
2026-08-21T19:15:40+02:00,201082,1.47,9642,21550,0,2091,1916,1,1230,3,55,352,937920
2026-08-21T19:16:41+02:00,201143,0.76,9660,21533,0,2091,1916,1,1230,3,55,352,937920
2026-08-21T19:17:41+02:00,201203,0.89,9656,21536,0,2091,1916,1,1230,2,55,352,938944
2026-08-21T19:18:41+02:00,201263,1.49,9654,21538,0,2091,1916,1,1230,2,55,352,938944
2026-08-21T19:19:41+02:00,201323,3.47,9656,21536,0,2091,1916,1,1230,3,55,352,939968
2026-08-21T19:20:41+02:00,201383,2.47,9638,21554,0,2091,1916,1,1230,4,55,352,939968
2026-08-21T19:21:41+02:00,201443,1.47,9649,21543,0,2091,1916,1,1230,3,55,352,940992
2026-08-21T19:22:41+02:00,201503,0.79,9640,21553,0,2091,1916,1,1230,3,55,352,940992
2026-08-21T19:23:41+02:00,201563,0.90,9643,21549,0,2093,1916,1,1230,3,55,352,942016
2026-08-21T19:24:41+02:00,201623,0.95,9676,21517,0,2107,1916,1,1230,3,55,352,942016
2026-08-21T19:25:41+02:00,201683,4.20,9654,21538,0,2117,1916,1,1230,3,55,352,943040
2026-08-21T19:26:41+02:00,201743,2.51,9678,21515,0,2117,1916,1,1230,3,55,352,943040
2026-08-21T19:27:41+02:00,201803,1.46,9640,21552,0,2076,1916,1,1230,2,55,352,944064
2026-08-21T19:28:41+02:00,201863,0.73,9630,21563,0,2076,1916,1,1230,3,55,352,944064
2026-08-21T19:29:41+02:00,201923,0.33,9628,21565,0,2076,1916,1,1230,3,55,352,945088
2026-08-21T19:30:41+02:00,201983,0.61,9632,21560,0,2079,1916,1,1230,2,55,352,945088
2026-08-21T19:31:41+02:00,202043,2.14,9640,21553,0,2093,1916,1,1230,3,55,352,946112
2026-08-21T19:32:41+02:00,202103,1.00,9665,21528,0,2106,1916,1,1230,3,55,352,946112
2026-08-21T19:33:41+02:00,202163,0.62,9656,21536,0,2068,1916,1,1230,3,55,352,947136
2026-08-21T19:34:41+02:00,202223,0.58,9603,21589,0,2068,1916,1,1230,3,55,352,947136
2026-08-21T19:35:41+02:00,202283,0.66,9644,21548,0,2068,1916,1,1230,2,55,352,948160
2026-08-21T19:36:41+02:00,202343,2.06,9651,21541,0,2082,1916,1,1230,3,55,352,948160
2026-08-21T19:37:41+02:00,202403,1.62,9640,21552,0,2093,1916,1,1230,3,55,352,949184
2026-08-21T19:38:41+02:00,202463,1.27,9650,21542,0,2093,1916,1,1230,3,55,352,949184
2026-08-21T19:39:41+02:00,202523,0.99,9661,21531,0,2093,1916,1,1230,3,55,352,950208
2026-08-21T19:40:41+02:00,202583,1.02,9636,21556,0,2093,1916,1,1230,3,55,352,950208
2026-08-21T19:41:41+02:00,202643,1.10,9660,21532,0,2093,1916,1,1230,3,55,352,951232
2026-08-21T19:42:41+02:00,202703,1.28,9660,21532,0,2093,1916,1,1230,2,55,352,951232
2026-08-21T19:43:41+02:00,202763,2.56,9651,21541,0,2093,1916,1,1230,3,55,352,952256
2026-08-21T19:44:41+02:00,202823,1.46,9659,21533,0,2093,1916,1,1230,3,55,352,952256
2026-08-21T19:45:41+02:00,202883,1.16,9666,21526,0,2094,1916,1,1230,3,55,352,953280
