timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
252928,26.155732,32.930,0.735496,0.070537,0.182243,0.426433,0.525454,0.264462,0.912109,0.025391,0.011719,0.027344,0.047852,0.011719,0.024414,0.904297
253952,27.778931,32.260,0.762120,0.068210,0.172151,0.371171,0.550684,0.262806,0.899414,0.038086,0.014648,0.030273,0.059570,0.007812,0.030273,0.879883
254976,33.562249,36.240,0.660434,0.138423,0.156414,0.258776,0.556055,0.259989,0.928711,0.014648,0.000977,0.001953,0.013672,0.006836,0.012695,0.923828
256000,38.574033,38.840,0.587964,0.110796,0.135842,0.250590,0.568066,0.257046,0.921875,0.012695,0.005859,0.017578,0.024414,0.005859,0.008789,0.913086
257024,33.467523,37.340,0.846577,0.063298,0.104604,0.316782,0.550879,0.252475,0.836914,0.030273,0.018555,0.054688,0.048828,0.013672,0.027344,0.816406
258048,43.538577,43.970,0.879275,0.121911,0.076453,0.440488,0.497306,0.251376,0.920898,0.028320,0.000977,0.018555,0.019531,0.010742,0.024414,0.910156
259072,33.770675,36.570,0.786934,0.099996,0.062740,0.273170,0.530957,0.247682,0.939453,0.028320,0.000000,0.030273,0.021484,0.010742,0.023438,0.925781
260096,31.823244,31.850,0.541308,0.352583,0.034126,0.317131,0.595801,0.244752,0.924805,0.032227,0.003906,0.031250,0.034180,0.008789,0.027344,0.913086
261120,22.527262,23.980,0.683698,0.203600,0.016583,0.379606,0.463839,0.243907,0.924805,0.046875,0.004883,0.045898,0.027344,0.015625,0.041016,0.909180
262144,27.843845,28.680,0.648278,0.316619,0.010916,0.412471,0.344494,0.243860,0.929688,0.020508,0.001953,0.004883,0.011719,0.006836,0.018555,0.925781
263168,31.998602,31.880,0.775479,0.105659,0.015219,0.324500,0.518426,0.244287,0.925781,0.022461,0.005859,0.023438,0.043945,0.009766,0.021484,0.917969
264192,36.041636,35.620,0.737868,0.145934,0.007739,0.258954,0.560156,0.241161,0.907227,0.023438,0.000977,0.019531,0.020508,0.006836,0.019531,0.898438
265216,40.548993,40.670,0.858413,0.082189,-0.012079,0.275046,0.386161,0.240950,0.918945,0.029297,0.010742,0.022461,0.055664,0.009766,0.024414,0.906250
266240,36.800388,38.400,0.703241,0.156735,-0.014942,0.276245,0.541113,0.238833,0.939453,0.020508,0.061523,0.012695,0.030273,0.004883,0.016602,0.917969
267264,31.928938,35.220,0.791182,0.157418,-0.030467,0.311882,0.462129,0.238905,0.886719,0.032227,0.008789,0.033203,0.034180,0.008789,0.029297,0.872070
268288,26.994085,29.830,0.708501,0.154527,-0.032693,0.525111,0.518207,0.237281,0.910156,0.041016,0.007812,0.044922,0.060547,0.013672,0.036133,0.893555
269312,18.168014,20.400,0.529302,0.269904,-0.050077,0.260656,0.541016,0.234460,0.860352,0.030273,0.242188,0.023438,0.018555,0.006836,0.026367,0.748047
270336,17.122422,27.600,0.766893,0.137436,-0.067181,0.654622,0.418658,0.234581,0.854492,0.037109,0.008789,0.036133,0.068359,0.008789,0.037109,0.844727
271360,19.969445,29.300,0.887395,0.078095,-0.062485,0.487069,0.508840,0.235057,0.905273,0.030273,0.012695,0.034180,0.046875,0.009766,0.026367,0.895508
272384,28.057015,26.800,0.863263,0.053941,-0.068611,0.363333,0.539453,0.232533,0.894531,0.036133,0.000977,0.051758,0.028320,0.007812,0.031250,0.875977
273408,22.033819,23.690,0.651276,0.163905,-0.086658,0.423498,0.409446,0.232094,0.906250,0.042969,0.016602,0.035156,0.080078,0.006836,0.033203,0.880859
274432,22.751837,24.010,0.454403,0.371144,-0.087947,0.408031,0.448618,0.231956,0.680664,0.007812,0.004883,0.038086,0.033203,0.000977,0.007812,0.674805
275456,22.009077,37.650,0.913599,0.030126,-0.089874,0.158135,0.407258,0.231869,0.829102,0.015625,0.002930,0.021484,0.000977,0.002930,0.009766,0.818359
276480,21.606814,37.490,0.924829,0.048733,-0.097240,0.163789,0.511328,0.229496,0.904297,0.037109,0.007812,0.046875,0.071289,0.008789,0.030273,0.890625
277504,23.484459,43.040,0.640581,0.146376,-0.110721,0.498637,0.525893,0.229435,0.784180,0.027344,0.034180,0.028320,0.064453,0.003906,0.024414,0.772461
278528,22.586273,28.150,0.728669,0.084492,-0.109653,0.431543,0.538072,0.229787,0.923828,0.041992,0.006836,0.050781,0.039062,0.008789,0.033203,0.904297
279552,24.897356,28.860,0.688210,0.138016,-0.114371,0.284987,0.549023,0.227209,0.902344,0.034180,0.010742,0.025391,0.035156,0.009766,0.029297,0.887695
280576,26.891237,29.930,0.715322,0.119305,-0.134057,0.771890,0.515625,0.225974,0.840820,0.014648,0.000977,0.009766,0.004883,0.005859,0.013672,0.834961
281600,34.694400,36.290,0.810607,0.080734,-0.145437,0.456923,0.543566,0.224995,0.917969,0.029297,0.028320,0.031250,0.057617,0.005859,0.024414,0.899414
282624,31.812215,37.100,0.764775,0.130564,-0.150089,0.516132,0.415527,0.225133,0.915039,0.019531,0.031250,0.019531,0.066406,0.005859,0.018555,0.900391
283648,37.885602,42.870,0.798325,0.152577,-0.148979,0.415071,0.527292,0.224752,0.921875,0.013672,0.014648,0.016602,0.015625,0.005859,0.010742,0.909180
284672,33.863692,39.760,0.771178,0.105848,-0.166064,0.225487,0.568164,0.220286,0.923828,0.030273,0.026367,0.049805,0.098633,0.008789,0.028320,0.915039
285696,31.160894,42.890,0.610785,0.250795,-0.201551,0.334085,0.550293,0.217199,0.750000,0.016602,0.011719,0.018555,0.029297,0.001953,0.012695,0.743164
286720,31.521954,42.630,0.936269,0.037536,-0.226593,0.185057,0.477539,0.215428,0.934570,0.025391,0.021484,0.018555,0.051758,0.003906,0.021484,0.926758
287744,27.545504,37.750,0.903753,0.045876,-0.249965,0.310144,0.553418,0.211345,0.915039,0.033203,0.010742,0.063477,0.042969,0.009766,0.030273,0.899414
288768,29.407182,37.750,0.661246,0.220633,-0.275866,0.993815,0.487245,0.211334,0.894531,0.030273,0.005859,0.021484,0.031250,0.007812,0.021484,0.882812
289792,24.261039,25.990,0.726168,0.138856,-0.277483,0.238477,0.563574,0.209478,0.907227,0.035156,0.010742,0.023438,0.058594,0.006836,0.029297,0.888672
290816,30.038243,29.600,0.845309,0.064195,-0.297714,0.353343,0.551172,0.207317,0.905273,0.035156,0.011719,0.041992,0.059570,0.005859,0.029297,0.892578
291840,31.615536,30.650,0.694313,0.190931,-0.319313,0.392219,0.521552,0.205725,0.914062,0.025391,0.004883,0.019531,0.026367,0.008789,0.020508,0.906250
