timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03,ey,epsi,speed,kappa_ahead
1786995639.842851,monitoring,0.6.1,0.14915010333061218,0.7170964181423187,0.14915010333061218,0.7170964181423187,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995639.941461,monitoring,0.6.1,0.15121184289455414,0.7164189517498016,0.15121184289455414,0.7164189517498016,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.048898,monitoring,0.6.1,0.15281562507152557,0.7141512185335159,0.15281562507152557,0.7141512185335159,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.157713,monitoring,0.6.1,0.1472637951374054,0.7145691365003586,0.1472637951374054,0.7145691365003586,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.289190,monitoring,0.6.1,0.13811424374580383,0.7144445180892944,0.13811424374580383,0.7144445180892944,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.359601,monitoring,0.6.1,0.13849541544914246,0.7125369757413864,0.13849541544914246,0.7125369757413864,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.475942,monitoring,0.6.1,0.13666531443595886,0.7090476304292679,0.13666531443595886,0.7090476304292679,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.577569,monitoring,0.6.1,0.13173989951610565,0.7082072347402573,0.13173989951610565,0.7082072347402573,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.671470,monitoring,0.6.1,0.13009095191955566,0.7078273743391037,0.13009095191955566,0.7078273743391037,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.769803,monitoring,0.6.1,0.12639111280441284,0.7047193199396133,0.12639111280441284,0.7047193199396133,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.848249,monitoring,0.6.1,0.12783277034759521,0.7043033242225647,0.12783277034759521,0.7043033242225647,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995640.988542,monitoring,0.6.1,0.12582236528396606,0.7114321887493134,0.12582236528396606,0.7114321887493134,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995641.063515,monitoring,0.6.1,0.1291123628616333,0.7082004398107529,0.1291123628616333,0.7082004398107529,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995641.168204,monitoring,0.6.1,0.14335140585899353,0.7062738239765167,0.14335140585899353,0.7062738239765167,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995641.272220,monitoring,0.6.1,0.14311854541301727,0.707155704498291,0.14311854541301727,0.707155704498291,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995641.356396,monitoring,0.6.1,0.14000146090984344,0.7104946970939636,0.14000146090984344,0.7104946970939636,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995641.460047,monitoring,0.6.1,0.14583145081996918,0.7144035995006561,0.14583145081996918,0.7144035995006561,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995641.548167,monitoring,0.6.1,0.1525919884443283,0.7153744995594025,0.1525919884443283,0.7153744995594025,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.010761977689982244,0.6864758367895862,0.0003159029520237702,0.0
