timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
90112,71.123131,136.900,0.922888,0.046920,0.959423,0.233748,0.525879,0.387728,0.853516,0.003906,0.000000,0.000000,0.000000,0.003906,0.003906,0.853516
91136,72.234744,140.080,0.931899,0.059338,0.941859,0.590306,0.466082,0.387309,0.930664,0.006836,0.000000,0.004883,0.000000,0.005859,0.006836,0.928711
92160,73.439549,145.560,0.936889,0.042161,0.927660,0.584933,0.568822,0.380503,0.883789,0.002930,0.000000,0.000000,0.000000,0.002930,0.002930,0.883789
93184,74.811113,154.250,0.829945,0.023367,0.898841,0.211858,0.530762,0.376709,0.859375,0.002930,0.000000,0.000000,0.000000,0.002930,0.002930,0.859375
94208,74.091537,154.150,0.886237,0.015285,0.882747,0.208158,0.567090,0.374659,0.917969,0.002930,0.000000,0.000000,0.012695,0.001953,0.002930,0.917969
95232,75.744202,161.060,0.824923,0.026513,0.871648,0.402545,0.453355,0.373019,0.919922,0.001953,0.000000,0.002930,0.000000,0.001953,0.001953,0.919922
96256,79.866856,170.020,0.944824,0.024295,0.858550,0.250786,0.539453,0.368395,0.928711,0.003906,0.000000,0.000000,0.012695,0.002930,0.003906,0.927734
97280,82.078741,176.550,0.937376,0.040953,0.841601,0.361735,0.498884,0.368897,0.911133,0.003906,0.000000,0.000000,0.000000,0.003906,0.003906,0.911133
98304,83.397614,181.400,0.840965,0.025337,0.840726,0.253711,0.565332,0.365532,0.892578,0.004883,0.000000,0.010742,0.012695,0.003906,0.004883,0.891602
99328,86.181141,183.700,0.886780,0.044153,0.814911,0.211424,0.570996,0.359674,0.922852,0.006836,0.000000,0.004883,0.000977,0.005859,0.006836,0.921875
100352,83.555518,181.500,0.929936,0.031569,0.783644,0.365173,0.595410,0.354646,0.893555,0.001953,0.003906,0.007812,0.007812,0.000000,0.001953,0.892578
101376,87.987872,192.330,0.822442,0.023875,0.755617,0.270319,0.548438,0.349711,0.914062,0.005859,0.000000,0.001953,0.000000,0.005859,0.005859,0.914062
102400,87.949770,195.870,0.836189,0.031417,0.735624,0.289236,0.586426,0.347882,0.896484,0.006836,0.000000,0.003906,0.000000,0.005859,0.006836,0.895508
103424,87.490763,195.410,0.848935,0.065151,0.721205,0.337438,0.510989,0.345714,0.895508,0.010742,0.000000,0.010742,0.007812,0.007812,0.010742,0.895508
104448,89.083115,194.580,0.917805,0.044600,0.702924,0.619295,0.613549,0.340599,0.900391,0.005859,0.000000,0.002930,0.000000,0.004883,0.005859,0.898438
105472,90.211520,200.780,0.854044,0.103505,0.680536,0.308360,0.569336,0.337399,0.873047,0.001953,0.000000,0.009766,0.007812,0.000977,0.001953,0.873047
106496,90.575995,205.700,0.873436,0.029814,0.659348,0.321089,0.510417,0.335452,0.896484,0.003906,0.000000,0.001953,0.001953,0.002930,0.003906,0.895508
107520,86.578267,203.270,0.521825,0.029361,0.652905,0.301076,0.499637,0.335231,0.894531,0.006836,0.000000,0.003906,0.000000,0.005859,0.006836,0.893555
108544,84.278471,196.760,0.824924,0.065942,0.638891,0.352974,0.597363,0.328186,0.918945,0.009766,0.006836,0.000977,0.017578,0.006836,0.009766,0.918945
109568,83.511288,185.610,0.865140,0.076920,0.599998,0.315499,0.594824,0.323831,0.898438,0.009766,0.000000,0.004883,0.011719,0.007812,0.009766,0.898438
110592,79.599774,168.900,0.407422,0.035711,0.581240,0.552454,0.432692,0.323642,0.909180,0.010742,0.000000,0.000000,0.021484,0.010742,0.010742,0.908203
111616,65.886366,131.710,0.744509,0.079532,0.582158,0.328290,0.608008,0.321642,0.911133,0.014648,0.007812,0.000000,0.025391,0.010742,0.014648,0.909180
112640,66.011100,131.340,0.862729,0.051854,0.549052,0.557724,0.633284,0.313270,0.903320,0.007812,0.000000,0.004883,0.002930,0.006836,0.007812,0.903320
113664,58.324212,112.180,0.902296,0.023680,0.502672,0.302357,0.596289,0.307759,0.882812,0.014648,0.000000,0.000977,0.007812,0.013672,0.014648,0.880859
114688,60.213676,117.050,0.932046,0.029800,0.468431,0.235762,0.556348,0.302483,0.906250,0.005859,0.000000,0.003906,0.000000,0.004883,0.005859,0.905273
115712,53.265058,100.420,0.918052,0.034739,0.428881,0.276907,0.565039,0.296409,0.889648,0.012695,0.000000,0.004883,0.000977,0.011719,0.012695,0.888672
116736,51.895540,90.740,0.878880,0.058157,0.396607,0.308877,0.582910,0.291817,0.883789,0.009766,0.000000,0.006836,0.000000,0.008789,0.009766,0.883789
117760,54.138977,97.410,0.875696,0.030993,0.360988,0.363596,0.554624,0.286928,0.862305,0.004883,0.000000,0.005859,0.007812,0.002930,0.004883,0.861328
118784,51.595308,94.130,0.912051,0.047779,0.331630,0.892625,0.575771,0.283808,0.892578,0.014648,0.000000,0.016602,0.035156,0.009766,0.014648,0.888672
119808,52.735151,96.490,0.825851,0.024319,0.305853,0.250779,0.572559,0.277859,0.864258,0.007812,0.004883,0.002930,0.006836,0.005859,0.007812,0.863281
120832,52.199039,95.740,0.896595,0.038099,0.274674,0.803991,0.514678,0.277971,0.877930,0.009766,0.000000,0.034180,0.016602,0.005859,0.009766,0.875000
121856,56.426529,103.590,0.936962,0.023871,0.266202,0.301125,0.577148,0.273233,0.878906,0.006836,0.000000,0.000000,0.009766,0.005859,0.006836,0.878906
122880,55.427639,103.500,0.864576,0.042149,0.228365,0.341634,0.590527,0.267603,0.887695,0.007812,0.002930,0.012695,0.015625,0.005859,0.007812,0.883789
123904,56.573930,103.430,0.737029,0.141422,0.199402,0.265138,0.479911,0.267493,0.876953,0.007812,0.000000,0.002930,0.006836,0.006836,0.007812,0.876953
124928,62.667680,111.400,0.830563,0.041902,0.188688,0.428810,0.578125,0.262912,0.892578,0.005859,0.000000,0.002930,0.000000,0.004883,0.005859,0.892578
125952,63.018349,110.860,0.891423,0.058136,0.150879,0.327724,0.580566,0.257425,0.865234,0.008789,0.000000,0.000977,0.035156,0.003906,0.008789,0.863281
126976,68.550298,118.010,0.927614,0.047391,0.118546,0.379922,0.555619,0.255864,0.875977,0.001953,0.000000,0.000000,0.000000,0.001953,0.001953,0.875977
128000,74.467665,129.510,0.955814,0.032937,0.102294,0.317064,0.598730,0.252127,0.844727,0.001953,0.000000,0.000000,0.009766,0.000977,0.001953,0.844727
129024,78.902243,136.440,0.950272,0.021709,0.071205,0.247893,0.541895,0.248284,0.881836,0.003906,0.000000,0.025391,0.014648,0.001953,0.003906,0.880859
130048,77.933913,136.620,0.925030,0.052921,0.038644,0.320875,0.550098,0.243514,0.868164,0.012695,0.000977,0.006836,0.004883,0.010742,0.012695,0.864258
131072,76.697713,128.760,0.928074,0.048165,0.006105,0.417280,0.582230,0.241440,0.869141,0.007812,0.000000,0.004883,0.000977,0.006836,0.007812,0.867188
132096,80.323182,132.900,0.914379,0.033774,-0.016168,0.382668,0.598633,0.237241,0.866211,0.008789,0.000000,0.001953,0.014648,0.007812,0.008789,0.865234
133120,83.611158,138.850,0.923545,0.073566,-0.043061,0.308619,0.311012,0.236748,0.861328,0.005859,0.000000,0.003906,0.015625,0.002930,0.005859,0.858398
134144,87.036925,143.490,0.928662,0.041692,-0.056464,0.264028,0.572168,0.232614,0.847656,0.003906,0.000000,0.003906,0.000977,0.002930,0.003906,0.846680
135168,91.899131,145.890,0.948802,0.027262,-0.090321,0.266390,0.570410,0.229343,0.882812,0.010742,0.000000,0.014648,0.000977,0.008789,0.010742,0.881836
136192,94.112685,152.550,0.887292,0.083232,-0.110732,0.257831,0.490010,0.228663,0.844727,0.001953,0.000000,0.006836,0.000000,0.000977,0.001953,0.844727
137216,96.520366,152.400,0.956317,0.016927,-0.128050,0.365328,0.574121,0.223480,0.835938,0.008789,0.000000,0.000000,0.000000,0.008789,0.008789,0.835938
138240,96.690425,153.810,0.930192,0.061537,-0.162541,0.270911,0.476562,0.222941,0.832031,0.006836,0.000000,0.001953,0.005859,0.004883,0.006836,0.831055
139264,98.948814,158.380,0.441158,0.072317,-0.164958,0.266532,0.370192,0.222918,0.848633,0.004883,0.000000,0.001953,0.008789,0.002930,0.004883,0.848633
140288,92.282306,147.910,0.944808,0.027877,-0.175810,0.373584,0.587661,0.219138,0.839844,0.009766,0.002930,0.006836,0.014648,0.005859,0.009766,0.833984
141312,97.504428,156.620,0.812034,0.067437,-0.205449,0.418047,0.535543,0.217516,0.832031,0.002930,0.000000,0.001953,0.000000,0.001953,0.002930,0.832031
142336,102.695290,164.980,0.957045,0.021654,-0.218320,0.326022,0.535781,0.216401,0.840820,0.002930,0.000000,0.003906,0.000000,0.000977,0.002930,0.840820
143360,95.257879,151.130,0.945079,0.014105,-0.226974,0.313438,0.614258,0.214457,0.840820,0.006836,0.000000,0.005859,0.000000,0.003906,0.006836,0.838867
144384,93.180672,147.810,0.932420,0.055300,-0.243223,0.279087,0.470486,0.214175,0.831055,0.009766,0.000000,0.009766,0.005859,0.006836,0.009766,0.829102
145408,96.652982,153.630,0.924654,0.020236,-0.263261,0.298841,0.591895,0.208753,0.821289,0.004883,0.000000,0.003906,0.006836,0.003906,0.004883,0.819336
146432,96.397357,156.370,0.956672,0.028569,-0.307021,0.356098,0.612305,0.205474,0.858398,0.008789,0.000000,0.019531,0.000000,0.004883,0.008789,0.858398
147456,97.192165,158.540,0.910530,0.051020,-0.330889,0.892941,0.497768,0.205183,0.832031,0.001953,0.000000,0.000977,0.000000,0.001953,0.001953,0.832031
148480,97.693962,161.100,0.812937,0.020058,-0.333147,0.262097,0.597266,0.203601,0.839844,0.004883,0.000000,0.012695,0.008789,0.000977,0.004883,0.835938
149504,100.498656,168.510,0.867690,0.133168,-0.347474,0.417830,0.423958,0.203495,0.852539,0.001953,0.000000,0.000000,0.008789,0.000977,0.001953,0.852539
150528,103.400617,172.660,0.814344,0.037346,-0.346973,0.318090,0.486702,0.203484,0.814453,0.002930,0.000000,0.001953,0.000000,0.001953,0.002930,0.814453
151552,107.604727,176.930,0.945212,0.034000,-0.350476,0.426427,0.584821,0.201712,0.867188,0.001953,0.000000,0.000000,0.000977,0.000977,0.001953,0.867188
