timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
693248,151.471735,176.470,0.613630,19.457442,1.625798,0.047635,0.289453,1.232273,0.936523,0.013672,0.000000,0.040039,0.123047,0.000000,0.010742,0.930664
694272,155.194765,180.240,0.883967,42.827234,1.630279,0.103038,0.333105,1.240863,0.952148,0.001953,0.000000,0.011719,0.000000,0.000000,0.001953,0.949219
695296,164.196151,190.110,0.799976,7.112764,1.638080,0.060344,0.358789,1.246801,0.947266,0.000977,0.000000,0.000000,0.015625,0.000000,0.000977,0.947266
696320,159.759001,185.000,0.890054,4.406747,1.633124,0.038778,0.240820,1.230577,0.936523,0.005859,0.000000,0.016602,0.022461,0.000000,0.003906,0.933594
697344,164.744163,190.100,0.913320,43.113812,1.624701,0.066720,0.322363,1.224420,0.943359,0.003906,0.000000,0.009766,0.000000,0.000000,0.001953,0.941406
698368,161.648339,186.540,0.627928,27.877922,1.621368,0.079157,0.322559,1.226490,0.954102,0.002930,0.000000,0.012695,0.000000,0.000000,0.000977,0.952148
699392,164.162063,189.010,0.944927,4.809451,1.622051,0.052206,0.285352,1.218152,0.951172,0.007812,0.000000,0.013672,0.045898,0.000000,0.003906,0.946289
700416,157.870395,182.210,0.861964,28.340947,1.613486,0.089816,0.405957,1.213759,0.933594,0.004883,0.000000,0.009766,0.014648,0.000000,0.002930,0.931641
701440,164.061983,189.100,0.929964,6.477552,1.613186,0.043296,0.295410,1.213526,0.942383,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.941406
702464,164.682713,189.920,0.127339,2.212782,1.611974,0.104888,0.428809,1.212299,0.935547,0.002930,0.013672,0.011719,0.019531,0.000000,0.002930,0.933594
703488,168.048475,193.630,0.981488,3.518266,1.609067,0.027890,0.247852,1.206569,0.942383,0.000977,0.000000,0.003906,0.016602,0.000000,0.000977,0.942383
704512,169.102663,195.240,0.952709,1.926555,1.599798,0.054546,0.228906,1.188061,0.924805,0.003906,0.000000,0.029297,0.035156,0.000000,0.003906,0.918945
705536,170.156241,196.400,0.973951,7.925677,1.591386,0.031128,0.246094,1.184586,0.937500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.937500
706560,169.881969,195.870,0.159274,1.125546,1.580750,0.018785,0.281348,1.166353,0.936523,0.000977,0.000000,0.000977,0.000977,0.000000,0.000977,0.936523
707584,174.681480,201.180,0.425679,8.972926,1.573543,0.068958,0.305762,1.169794,0.927734,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.927734
708608,160.050553,184.980,0.017970,53.881621,1.574579,0.035391,0.245898,1.167584,0.946289,0.004883,0.000000,0.004883,0.000000,0.000000,0.002930,0.944336
709632,168.667439,194.510,0.059651,116.007058,1.571822,0.103950,0.409961,1.164726,0.939453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.939453
710656,172.840494,199.350,-0.574745,6.040446,1.566829,0.147174,0.378906,1.152120,0.951172,0.002930,0.000000,0.007812,0.047852,0.000000,0.002930,0.947266
711680,174.597019,201.320,0.859241,13.201371,1.562109,0.038600,0.318750,1.153738,0.936523,0.002930,0.000000,0.006836,0.000000,0.000000,0.001953,0.935547
