timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
324608,700.526222,664.710,0.707452,0.007665,-2.036370,0.337245,0.349306,0.031622,0.420898,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.418945
325632,711.501925,674.940,0.801632,0.007537,-2.036448,0.338705,0.429540,0.031408,0.393555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.393555
326656,706.573171,670.200,0.903600,0.008362,-2.048854,0.397059,0.509375,0.030759,0.334961,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.333984
327680,697.098752,660.710,0.796367,0.057837,-2.073220,0.266056,0.417553,0.029863,0.341797,0.001953,0.000000,0.000000,0.010742,0.000000,0.001953,0.338867
328704,693.317293,657.020,0.993075,0.008265,-2.095942,0.307047,0.453125,0.029552,0.378906,0.001953,0.000000,0.000000,0.003906,0.000000,0.001953,0.376953
329728,703.705601,666.500,0.886483,0.089560,-2.102843,0.404996,0.429245,0.029552,0.351562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351562
330752,714.765938,676.730,0.538898,0.005986,-2.102959,1.232291,0.298713,0.029538,0.350586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350586
331776,725.091290,686.220,0.519944,0.003250,-2.104475,0.387806,0.384795,0.029451,0.395508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395508
332800,725.421450,686.220,0.463569,0.005384,-2.106578,0.345209,0.351237,0.029432,0.413086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.413086
333824,725.737047,686.220,0.540483,0.013240,-2.106631,0.471551,0.466283,0.029447,0.381836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381836
334848,715.928039,676.620,-0.447022,0.003822,-2.107062,0.432528,0.451236,0.029322,0.450195,0.000977,0.000000,0.000000,0.011719,0.000000,0.000977,0.449219
335872,716.830845,677.270,0.937519,0.027087,-2.110961,0.311211,0.288021,0.029309,0.428711,0.000977,0.000000,0.002930,0.006836,0.000000,0.000977,0.426758
336896,717.093471,677.270,0.991210,0.007756,-2.110811,0.126754,0.189732,0.029317,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000
337920,706.574564,667.040,-0.215503,0.005281,-2.110298,0.352902,0.407597,0.029321,0.379883,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.378906
338944,706.866504,667.040,0.754015,0.008744,-2.111871,0.261928,0.381466,0.029229,0.414062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414062
339968,707.085538,667.040,-0.511568,0.004927,-2.113914,0.530492,0.268914,0.029220,0.434570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434570
340992,707.300383,667.040,-1.031136,0.004351,-2.113821,0.179196,0.190341,0.029229,0.413086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.413086
342016,707.472655,667.040,-2.051693,0.002944,-2.113462,0.303551,0.375601,0.029240,0.487305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487305
343040,707.661106,667.040,-1.080077,0.002281,-2.113148,0.474718,0.282609,0.029255,0.417969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.417969
344064,707.890136,667.040,-1.177043,0.002750,-2.112982,0.296530,0.343229,0.029232,0.432617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.432617
345088,718.211901,676.600,-0.793555,0.002582,-2.113793,1.067281,0.331597,0.029223,0.439453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.439453
346112,718.448580,676.600,-0.861209,0.002159,-2.113654,0.914409,0.262868,0.029235,0.446289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.446289
347136,708.678729,667.090,-0.816253,0.002676,-2.113219,0.894961,0.348485,0.029247,0.436523,0.000977,0.000000,0.000000,0.007812,0.000000,0.000977,0.435547
348160,708.848137,667.090,0.962675,0.016973,-2.112578,0.430494,0.392530,0.029266,0.472656,0.000000,0.000000,0.017578,0.000000,0.000000,0.000000,0.464844
349184,709.041382,667.090,-0.562526,0.003600,-2.112524,0.309181,0.267045,0.029256,0.463867,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.462891
350208,709.206631,667.090,0.771701,0.004905,-2.113396,0.430258,0.437153,0.029217,0.451172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.451172
351232,700.908062,659.060,-0.962699,0.005029,-2.113414,0.385062,0.374660,0.029245,0.364258,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.363281
352256,711.860196,669.290,0.964529,0.027095,-2.118543,0.329395,0.495605,0.028687,0.457031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457031
353280,712.098518,669.290,-0.696965,0.002918,-2.133744,0.367431,0.300426,0.028629,0.456055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456055
354304,711.664579,668.620,-1.202105,0.002308,-2.134145,0.326889,0.291466,0.028648,0.467773,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.466797
355328,711.824888,668.620,0.764688,0.005633,-2.133894,0.654804,0.350893,0.028630,0.453125,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.452148
356352,712.063603,668.620,0.830127,0.004162,-2.134385,0.543095,0.414505,0.028632,0.501953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501953
357376,712.125382,668.620,-1.786939,0.003628,-2.134326,0.788996,0.314236,0.028630,0.455078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.455078
358400,701.209214,658.390,-2.525737,0.004937,-2.134462,0.312491,0.328683,0.028629,0.360352,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375
359424,685.578245,644.010,0.926862,0.014827,-2.134555,0.394848,0.381552,0.028615,0.445312,0.001953,0.000000,0.013672,0.018555,0.000000,0.001953,0.440430
360448,664.421134,624.600,0.958743,0.037797,-2.134676,0.451818,0.265625,0.028634,0.465820,0.001953,0.000000,0.000977,0.009766,0.000000,0.001953,0.463867
361472,674.551640,634.020,0.986453,0.013088,-2.133637,0.339113,0.378472,0.028638,0.486328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486328
362496,684.623775,643.520,-0.307647,0.003389,-2.134551,0.438134,0.469769,0.028627,0.536133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536133
363520,694.872869,653.050,-1.007413,0.003011,-2.134609,0.777901,0.378676,0.028626,0.436523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.436523
364544,694.802186,653.050,-0.150890,0.002010,-2.134466,0.268053,0.325076,0.028627,0.421875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421875
365568,694.789401,653.050,-0.047014,0.001816,-2.133673,0.252722,0.307812,0.028670,0.469727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.469727
366592,705.582498,663.280,-0.098807,0.002718,-2.132548,0.424271,0.410417,0.028682,0.507812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.507812
367616,705.548444,663.280,-0.225684,0.002825,-2.132711,0.317329,0.325284,0.028675,0.459961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.459961
368640,705.448850,663.280,0.046060,0.002690,-2.132551,0.533949,0.366776,0.028694,0.442383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442383
369664,715.688776,672.790,-0.769859,0.002755,-2.131866,1.242455,0.314338,0.028712,0.492188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492188
370688,715.014254,672.180,0.008384,0.003880,-2.130605,0.543877,0.441176,0.028759,0.508789,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.507812
371712,704.543042,662.580,0.726013,0.005168,-2.129364,0.266345,0.415625,0.028790,0.443359,0.000977,0.000000,0.000000,0.007812,0.000000,0.000977,0.441406
372736,714.763953,672.030,0.989429,0.009622,-2.128509,0.292606,0.278646,0.028807,0.448242,0.000977,0.000000,0.002930,0.000977,0.000000,0.000977,0.447266
373760,703.833819,661.770,0.994236,0.004019,-2.127869,0.373465,0.301505,0.028824,0.457031,0.001953,0.000000,0.000000,0.008789,0.000000,0.000977,0.455078
374784,703.677174,661.660,0.975098,0.010404,-2.128063,0.451204,0.414483,0.028662,0.498047,0.000977,0.000000,0.000000,0.008789,0.000000,0.000977,0.497070
375808,702.605126,660.480,0.984830,0.010981,-2.133917,0.364173,0.362500,0.028643,0.488281,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.486328
376832,686.823307,645.750,0.874532,0.009376,-2.134039,0.694699,0.286184,0.028638,0.409180,0.001953,0.000000,0.001953,0.019531,0.000000,0.001953,0.405273
377856,686.828066,645.750,0.982014,0.025407,-2.133910,0.358437,0.420982,0.028645,0.416992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.416992
378880,697.723933,655.980,-0.425579,0.003546,-2.133869,0.358710,0.335938,0.028649,0.461914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.461914
379904,703.106844,660.730,-0.671018,0.002628,-2.133462,0.262956,0.320871,0.028667,0.482422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482422
380928,702.913735,660.730,-0.539849,0.002869,-2.132779,0.826000,0.275735,0.028687,0.520508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520508
381952,713.816843,670.960,-0.225826,0.004314,-2.131676,0.620687,0.312500,0.028722,0.422852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.422852
382976,708.673054,666.340,0.929615,0.025390,-2.130443,0.371172,0.422540,0.028755,0.506836,0.000977,0.000000,0.002930,0.002930,0.000000,0.000977,0.505859
384000,718.906401,675.990,0.954549,0.031951,-2.130553,0.422866,0.345238,0.028737,0.606445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.606445
385024,696.546828,655.430,-0.574209,0.004008,-2.129973,1.276108,0.336719,0.028778,0.581055,0.002930,0.000000,0.000000,0.012695,0.000000,0.000977,0.578125
