scenario,mode,arm,controller,seed,rep,verdict,emergency,error
SC-EDGE-01,enforcement,,rl,2024,0,False,False,
SC-EDGE-01,enforcement,,rl,2024,1,False,False,
SC-EDGE-01,enforcement,,rl,2024,2,False,False,
SC-EDGE-01,enforcement,,rl,2024,3,False,False,
SC-EDGE-01,enforcement,,rl,2024,4,True,False,
SC-EDGE-01,enforcement,,rl,2024,5,False,False,
SC-EDGE-01,enforcement,,rl,2024,6,False,False,
SC-EDGE-01,enforcement,,rl,2024,7,False,False,
SC-EDGE-01,enforcement,,rl,2024,8,True,False,
SC-EDGE-01,enforcement,,rl,2024,9,False,False,
SC-EDGE-01,enforcement,,rl,2024,10,False,False,
SC-EDGE-01,enforcement,,rl,2024,11,True,False,
SC-EDGE-01,enforcement,,rl,2024,12,True,False,
SC-EDGE-01,enforcement,,rl,2024,13,False,False,
SC-EDGE-01,enforcement,,rl,2024,14,True,False,
SC-EDGE-01,enforcement,,rl,2024,15,False,False,
SC-EDGE-01,enforcement,,rl,2024,16,False,False,
SC-EDGE-01,enforcement,,rl,2024,17,False,False,
SC-EDGE-01,enforcement,,rl,2024,18,False,False,
SC-EDGE-01,enforcement,,rl,2024,19,False,False,
SC-EDGE-01,enforcement,,rl,2024,20,False,False,
SC-EDGE-01,enforcement,,rl,2024,21,False,False,
SC-EDGE-01,enforcement,,rl,2024,22,False,False,
SC-EDGE-01,enforcement,,rl,2024,23,True,False,
SC-EDGE-01,enforcement,,rl,2024,24,True,False,
SC-EDGE-01,enforcement,,rl,2024,25,False,False,
SC-EDGE-01,enforcement,,rl,2024,26,False,False,
SC-EDGE-01,enforcement,,rl,2024,27,False,False,
SC-EDGE-01,enforcement,,rl,2024,28,True,False,
SC-EDGE-01,enforcement,,rl,2024,29,False,False,
SC-EDGE-01,monitoring,,rl,2024,0,False,False,
SC-EDGE-01,monitoring,,rl,2024,1,False,False,
SC-EDGE-01,monitoring,,rl,2024,2,False,False,
SC-EDGE-01,monitoring,,rl,2024,3,False,False,
SC-EDGE-01,monitoring,,rl,2024,4,False,False,
SC-EDGE-01,monitoring,,rl,2024,5,False,False,
SC-EDGE-01,monitoring,,rl,2024,6,False,False,
SC-EDGE-01,monitoring,,rl,2024,7,False,False,
SC-EDGE-01,monitoring,,rl,2024,8,False,False,
SC-EDGE-01,monitoring,,rl,2024,9,False,False,
SC-EDGE-01,monitoring,,rl,2024,10,False,False,
SC-EDGE-01,monitoring,,rl,2024,11,False,False,
SC-EDGE-01,monitoring,,rl,2024,12,True,False,
SC-EDGE-01,monitoring,,rl,2024,13,False,False,
SC-EDGE-01,monitoring,,rl,2024,14,False,False,
SC-EDGE-01,monitoring,,rl,2024,15,True,False,
SC-EDGE-01,monitoring,,rl,2024,16,False,False,
SC-EDGE-01,monitoring,,rl,2024,17,False,False,
SC-EDGE-01,monitoring,,rl,2024,18,False,False,
SC-EDGE-01,monitoring,,rl,2024,19,False,False,
SC-EDGE-01,monitoring,,rl,2024,20,False,False,
SC-EDGE-01,monitoring,,rl,2024,21,False,False,
SC-EDGE-01,monitoring,,rl,2024,22,False,False,
SC-EDGE-01,monitoring,,rl,2024,23,False,False,
SC-EDGE-01,monitoring,,rl,2024,24,True,False,
SC-EDGE-01,monitoring,,rl,2024,25,False,False,
SC-EDGE-01,monitoring,,rl,2024,26,False,False,
SC-EDGE-01,monitoring,,rl,2024,27,True,False,
SC-EDGE-01,monitoring,,rl,2024,28,False,False,
SC-EDGE-01,monitoring,,rl,2024,29,False,False,
SC-EDGE-02,enforcement,,rl,2024,0,True,False,
SC-EDGE-02,enforcement,,rl,2024,1,True,False,
SC-EDGE-02,enforcement,,rl,2024,2,True,False,
SC-EDGE-02,enforcement,,rl,2024,3,True,False,
SC-EDGE-02,enforcement,,rl,2024,4,True,False,
SC-EDGE-02,enforcement,,rl,2024,5,True,True,
SC-EDGE-02,enforcement,,rl,2024,6,True,False,
SC-EDGE-02,enforcement,,rl,2024,7,True,False,
SC-EDGE-02,enforcement,,rl,2024,8,True,True,
SC-EDGE-02,enforcement,,rl,2024,9,True,False,
SC-EDGE-02,enforcement,,rl,2024,10,True,True,
SC-EDGE-02,enforcement,,rl,2024,11,True,False,
SC-EDGE-02,enforcement,,rl,2024,12,True,False,
SC-EDGE-02,enforcement,,rl,2024,13,True,False,
SC-EDGE-02,enforcement,,rl,2024,14,True,False,
SC-EDGE-02,enforcement,,rl,2024,15,True,False,
SC-EDGE-02,enforcement,,rl,2024,16,True,False,
SC-EDGE-02,enforcement,,rl,2024,17,True,False,
SC-EDGE-02,enforcement,,rl,2024,18,True,False,
SC-EDGE-02,enforcement,,rl,2024,19,True,False,
SC-EDGE-02,enforcement,,rl,2024,20,True,True,
SC-EDGE-02,enforcement,,rl,2024,21,False,False,
SC-EDGE-02,enforcement,,rl,2024,22,True,False,
SC-EDGE-02,enforcement,,rl,2024,23,True,False,
SC-EDGE-02,enforcement,,rl,2024,24,True,True,
SC-EDGE-02,enforcement,,rl,2024,25,True,True,
SC-EDGE-02,enforcement,,rl,2024,26,True,True,
SC-EDGE-02,enforcement,,rl,2024,27,True,False,
SC-EDGE-02,enforcement,,rl,2024,28,True,False,
SC-EDGE-02,enforcement,,rl,2024,29,True,False,
SC-EDGE-02,monitoring,,rl,2024,0,True,False,
SC-EDGE-02,monitoring,,rl,2024,1,True,False,
SC-EDGE-02,monitoring,,rl,2024,2,True,False,
SC-EDGE-02,monitoring,,rl,2024,3,True,False,
SC-EDGE-02,monitoring,,rl,2024,4,True,False,
SC-EDGE-02,monitoring,,rl,2024,5,False,True,
SC-EDGE-02,monitoring,,rl,2024,6,True,False,
SC-EDGE-02,monitoring,,rl,2024,7,True,False,
SC-EDGE-02,monitoring,,rl,2024,8,False,True,
SC-EDGE-02,monitoring,,rl,2024,9,True,True,
SC-EDGE-02,monitoring,,rl,2024,10,False,True,
SC-EDGE-02,monitoring,,rl,2024,11,True,False,
SC-EDGE-02,monitoring,,rl,2024,12,True,False,
SC-EDGE-02,monitoring,,rl,2024,13,True,True,
SC-EDGE-02,monitoring,,rl,2024,14,True,True,
SC-EDGE-02,monitoring,,rl,2024,15,True,True,
SC-EDGE-02,monitoring,,rl,2024,16,True,True,
SC-EDGE-02,monitoring,,rl,2024,17,True,True,
SC-EDGE-02,monitoring,,rl,2024,18,True,False,
SC-EDGE-02,monitoring,,rl,2024,19,True,False,
SC-EDGE-02,monitoring,,rl,2024,20,False,True,
SC-EDGE-02,monitoring,,rl,2024,21,False,True,
SC-EDGE-02,monitoring,,rl,2024,22,True,False,
SC-EDGE-02,monitoring,,rl,2024,23,True,False,
SC-EDGE-02,monitoring,,rl,2024,24,False,True,
SC-EDGE-02,monitoring,,rl,2024,25,False,True,
SC-EDGE-02,monitoring,,rl,2024,26,False,True,
SC-EDGE-02,monitoring,,rl,2024,27,True,True,
SC-EDGE-02,monitoring,,rl,2024,28,True,False,
SC-EDGE-02,monitoring,,rl,2024,29,True,False,
SC-EDGE-03,enforcement,,rl,2024,0,True,False,
SC-EDGE-03,enforcement,,rl,2024,1,True,False,
SC-EDGE-03,enforcement,,rl,2024,2,True,False,
SC-EDGE-03,enforcement,,rl,2024,3,True,False,
SC-EDGE-03,enforcement,,rl,2024,4,True,False,
SC-EDGE-03,enforcement,,rl,2024,5,True,False,
SC-EDGE-03,enforcement,,rl,2024,6,True,False,
SC-EDGE-03,enforcement,,rl,2024,7,True,False,
SC-EDGE-03,enforcement,,rl,2024,8,True,False,
SC-EDGE-03,enforcement,,rl,2024,9,True,False,
SC-EDGE-03,enforcement,,rl,2024,10,True,False,
SC-EDGE-03,enforcement,,rl,2024,11,True,False,
SC-EDGE-03,enforcement,,rl,2024,12,True,False,
SC-EDGE-03,enforcement,,rl,2024,13,True,False,
SC-EDGE-03,enforcement,,rl,2024,14,True,False,
SC-EDGE-03,enforcement,,rl,2024,15,True,False,
SC-EDGE-03,enforcement,,rl,2024,16,True,False,
SC-EDGE-03,enforcement,,rl,2024,17,True,False,
SC-EDGE-03,enforcement,,rl,2024,18,True,False,
SC-EDGE-03,enforcement,,rl,2024,19,True,False,
SC-EDGE-03,enforcement,,rl,2024,20,True,False,
SC-EDGE-03,enforcement,,rl,2024,21,True,False,
SC-EDGE-03,enforcement,,rl,2024,22,True,False,
SC-EDGE-03,enforcement,,rl,2024,23,True,False,
SC-EDGE-03,enforcement,,rl,2024,24,True,False,
SC-EDGE-03,monitoring,,rl,2024,0,True,False,
SC-EDGE-03,monitoring,,rl,2024,1,True,False,
SC-EDGE-03,monitoring,,rl,2024,2,True,False,
SC-EDGE-03,monitoring,,rl,2024,3,True,False,
SC-EDGE-03,monitoring,,rl,2024,4,True,False,
SC-EDGE-03,monitoring,,rl,2024,5,True,False,
SC-EDGE-03,monitoring,,rl,2024,6,True,False,
SC-EDGE-03,monitoring,,rl,2024,7,True,False,
SC-EDGE-03,monitoring,,rl,2024,8,True,False,
SC-EDGE-03,monitoring,,rl,2024,9,True,False,
SC-EDGE-03,monitoring,,rl,2024,10,True,False,
SC-EDGE-03,monitoring,,rl,2024,11,True,False,
SC-EDGE-03,monitoring,,rl,2024,12,True,False,
SC-EDGE-03,monitoring,,rl,2024,13,True,False,
SC-EDGE-03,monitoring,,rl,2024,14,True,False,
SC-EDGE-03,monitoring,,rl,2024,15,True,False,
SC-EDGE-03,monitoring,,rl,2024,16,True,False,
SC-EDGE-03,monitoring,,rl,2024,17,True,False,
SC-EDGE-03,monitoring,,rl,2024,18,True,False,
SC-EDGE-03,monitoring,,rl,2024,19,True,False,
SC-EDGE-03,monitoring,,rl,2024,20,True,False,
SC-EDGE-03,monitoring,,rl,2024,21,True,False,
SC-EDGE-03,monitoring,,rl,2024,22,True,False,
SC-EDGE-03,monitoring,,rl,2024,23,True,False,
SC-EDGE-03,monitoring,,rl,2024,24,True,False,
SC-EDGE-04,enforcement,,rl,2024,0,True,True,
SC-EDGE-04,enforcement,,rl,2024,1,True,True,
SC-EDGE-04,enforcement,,rl,2024,2,True,False,
SC-EDGE-04,enforcement,,rl,2024,3,True,True,
SC-EDGE-04,enforcement,,rl,2024,4,True,True,
SC-EDGE-04,enforcement,,rl,2024,5,True,True,
SC-EDGE-04,enforcement,,rl,2024,6,True,True,
SC-EDGE-04,enforcement,,rl,2024,7,True,True,
SC-EDGE-04,enforcement,,rl,2024,8,True,False,
SC-EDGE-04,enforcement,,rl,2024,9,True,True,
SC-EDGE-04,enforcement,,rl,2024,10,True,True,
SC-EDGE-04,enforcement,,rl,2024,11,True,True,
SC-EDGE-04,enforcement,,rl,2024,12,True,True,
SC-EDGE-04,enforcement,,rl,2024,13,True,True,
SC-EDGE-04,enforcement,,rl,2024,14,True,True,
SC-EDGE-04,enforcement,,rl,2024,15,True,True,
SC-EDGE-04,enforcement,,rl,2024,16,True,True,
SC-EDGE-04,enforcement,,rl,2024,17,True,True,
SC-EDGE-04,enforcement,,rl,2024,18,True,True,
SC-EDGE-04,enforcement,,rl,2024,19,True,True,
SC-EDGE-04,enforcement,,rl,2024,20,True,True,
SC-EDGE-04,enforcement,,rl,2024,21,True,True,
SC-EDGE-04,enforcement,,rl,2024,22,True,True,
SC-EDGE-04,enforcement,,rl,2024,23,True,True,
SC-EDGE-04,enforcement,,rl,2024,24,True,True,
SC-EDGE-04,enforcement,,rl,2024,25,True,True,
SC-EDGE-04,enforcement,,rl,2024,26,True,True,
SC-EDGE-04,enforcement,,rl,2024,27,True,True,
SC-EDGE-04,enforcement,,rl,2024,28,True,True,
SC-EDGE-04,enforcement,,rl,2024,29,True,True,
SC-EDGE-04,monitoring,,rl,2024,0,False,True,
SC-EDGE-04,monitoring,,rl,2024,1,False,True,
SC-EDGE-04,monitoring,,rl,2024,2,False,True,
SC-EDGE-04,monitoring,,rl,2024,3,False,True,
SC-EDGE-04,monitoring,,rl,2024,4,False,True,
SC-EDGE-04,monitoring,,rl,2024,5,False,True,
SC-EDGE-04,monitoring,,rl,2024,6,False,True,
SC-EDGE-04,monitoring,,rl,2024,7,False,True,
SC-EDGE-04,monitoring,,rl,2024,8,False,True,
SC-EDGE-04,monitoring,,rl,2024,9,False,True,
SC-EDGE-04,monitoring,,rl,2024,10,False,True,
SC-EDGE-04,monitoring,,rl,2024,11,False,True,
SC-EDGE-04,monitoring,,rl,2024,12,False,True,
SC-EDGE-04,monitoring,,rl,2024,13,False,True,
SC-EDGE-04,monitoring,,rl,2024,14,False,True,
SC-EDGE-04,monitoring,,rl,2024,15,False,True,
SC-EDGE-04,monitoring,,rl,2024,16,False,True,
SC-EDGE-04,monitoring,,rl,2024,17,False,True,
SC-EDGE-04,monitoring,,rl,2024,18,False,True,
SC-EDGE-04,monitoring,,rl,2024,19,False,True,
SC-EDGE-04,monitoring,,rl,2024,20,False,True,
SC-EDGE-04,monitoring,,rl,2024,21,False,True,
SC-EDGE-04,monitoring,,rl,2024,22,False,True,
SC-EDGE-04,monitoring,,rl,2024,23,False,True,
SC-EDGE-04,monitoring,,rl,2024,24,False,True,
SC-EDGE-04,monitoring,,rl,2024,25,False,True,
SC-EDGE-04,monitoring,,rl,2024,26,False,True,
SC-EDGE-04,monitoring,,rl,2024,27,False,True,
SC-EDGE-04,monitoring,,rl,2024,28,False,True,
SC-EDGE-04,monitoring,,rl,2024,29,False,True,
SC-EDGE-05,enforcement,,rl,2024,0,True,True,
SC-EDGE-05,enforcement,,rl,2024,1,False,True,
SC-EDGE-05,enforcement,,rl,2024,2,False,False,
SC-EDGE-05,enforcement,,rl,2024,3,False,False,
SC-EDGE-05,enforcement,,rl,2024,4,False,True,
SC-EDGE-05,enforcement,,rl,2024,5,False,True,
SC-EDGE-05,enforcement,,rl,2024,6,True,True,
SC-EDGE-05,enforcement,,rl,2024,7,False,True,
SC-EDGE-05,enforcement,,rl,2024,8,True,False,
SC-EDGE-05,enforcement,,rl,2024,9,True,False,
SC-EDGE-05,enforcement,,rl,2024,10,True,False,
SC-EDGE-05,enforcement,,rl,2024,11,True,False,
SC-EDGE-05,enforcement,,rl,2024,12,False,True,
SC-EDGE-05,enforcement,,rl,2024,13,False,True,
SC-EDGE-05,enforcement,,rl,2024,14,True,False,
SC-EDGE-05,enforcement,,rl,2024,15,False,True,
SC-EDGE-05,enforcement,,rl,2024,16,True,True,
SC-EDGE-05,enforcement,,rl,2024,17,False,False,
SC-EDGE-05,enforcement,,rl,2024,18,False,True,
SC-EDGE-05,enforcement,,rl,2024,19,False,False,
SC-EDGE-05,enforcement,,rl,2024,20,True,True,
SC-EDGE-05,enforcement,,rl,2024,21,False,True,
SC-EDGE-05,enforcement,,rl,2024,22,False,True,
SC-EDGE-05,enforcement,,rl,2024,23,False,False,
SC-EDGE-05,enforcement,,rl,2024,24,False,True,
SC-EDGE-05,enforcement,,rl,2024,25,False,True,
SC-EDGE-05,enforcement,,rl,2024,26,True,True,
SC-EDGE-05,enforcement,,rl,2024,27,False,True,
SC-EDGE-05,enforcement,,rl,2024,28,True,False,
SC-EDGE-05,enforcement,,rl,2024,29,True,False,
SC-EDGE-05,enforcement,,rl,2024,30,True,False,
SC-EDGE-05,enforcement,,rl,2024,31,True,False,
SC-EDGE-05,enforcement,,rl,2024,32,True,False,
SC-EDGE-05,enforcement,,rl,2024,33,False,True,
SC-EDGE-05,enforcement,,rl,2024,34,False,True,
SC-EDGE-05,enforcement,,rl,2024,35,False,True,
SC-EDGE-05,enforcement,,rl,2024,36,True,True,
SC-EDGE-05,enforcement,,rl,2024,37,False,False,
SC-EDGE-05,enforcement,,rl,2024,38,False,False,
SC-EDGE-05,enforcement,,rl,2024,39,False,False,
SC-EDGE-05,enforcement,,rl,2024,40,True,True,
SC-EDGE-05,enforcement,,rl,2024,41,False,False,
SC-EDGE-05,enforcement,,rl,2024,42,False,True,
SC-EDGE-05,enforcement,,rl,2024,43,False,True,
SC-EDGE-05,enforcement,,rl,2024,44,False,True,
SC-EDGE-05,enforcement,,rl,2024,45,False,True,
SC-EDGE-05,enforcement,,rl,2024,46,True,True,
SC-EDGE-05,enforcement,,rl,2024,47,False,False,
SC-EDGE-05,enforcement,,rl,2024,48,True,False,
SC-EDGE-05,enforcement,,rl,2024,49,True,False,
SC-EDGE-05,enforcement,,rl,2024,50,True,False,
SC-EDGE-05,enforcement,,rl,2024,51,True,False,
SC-EDGE-05,enforcement,,rl,2024,52,True,False,
SC-EDGE-05,enforcement,,rl,2024,53,True,False,
SC-EDGE-05,enforcement,,rl,2024,54,False,True,
SC-EDGE-05,enforcement,,rl,2024,55,False,True,
SC-EDGE-05,enforcement,,rl,2024,56,True,True,
SC-EDGE-05,enforcement,,rl,2024,57,False,True,
SC-EDGE-05,enforcement,,rl,2024,58,False,False,
SC-EDGE-05,enforcement,,rl,2024,59,False,False,
SC-EDGE-05,enforcement,,rl,2024,60,True,True,
SC-EDGE-05,enforcement,,rl,2024,61,False,False,
SC-EDGE-05,enforcement,,rl,2024,62,False,True,
SC-EDGE-05,enforcement,,rl,2024,63,False,False,
SC-EDGE-05,enforcement,,rl,2024,64,False,True,
SC-EDGE-05,enforcement,,rl,2024,65,False,True,
SC-EDGE-05,enforcement,,rl,2024,66,True,True,
SC-EDGE-05,enforcement,,rl,2024,67,False,False,
SC-EDGE-05,enforcement,,rl,2024,68,True,False,
SC-EDGE-05,enforcement,,rl,2024,69,True,False,
SC-EDGE-05,enforcement,,rl,2024,70,True,False,
SC-EDGE-05,enforcement,,rl,2024,71,True,False,
SC-EDGE-05,enforcement,,rl,2024,72,False,True,
SC-EDGE-05,enforcement,,rl,2024,73,False,True,
SC-EDGE-05,enforcement,,rl,2024,74,False,True,
SC-EDGE-05,enforcement,,rl,2024,75,True,True,
SC-EDGE-05,enforcement,,rl,2024,76,True,True,
SC-EDGE-05,enforcement,,rl,2024,77,True,True,
SC-EDGE-05,enforcement,,rl,2024,78,False,True,
SC-EDGE-05,enforcement,,rl,2024,79,False,False,
SC-EDGE-05,enforcement,,rl,2024,80,True,True,
SC-EDGE-05,enforcement,,rl,2024,81,False,False,
SC-EDGE-05,enforcement,,rl,2024,82,False,True,
SC-EDGE-05,enforcement,,rl,2024,83,False,True,
SC-EDGE-05,enforcement,,rl,2024,84,False,True,
SC-EDGE-05,enforcement,,rl,2024,85,False,True,
SC-EDGE-05,enforcement,,rl,2024,86,True,True,
SC-EDGE-05,enforcement,,rl,2024,87,False,True,
SC-EDGE-05,enforcement,,rl,2024,88,True,False,
SC-EDGE-05,enforcement,,rl,2024,89,True,False,
SC-EDGE-05,enforcement,,rl,2024,90,True,False,
SC-EDGE-05,enforcement,,rl,2024,91,True,False,
SC-EDGE-05,enforcement,,rl,2024,92,True,False,
SC-EDGE-05,enforcement,,rl,2024,93,True,False,
SC-EDGE-05,enforcement,,rl,2024,94,False,True,
SC-EDGE-05,enforcement,,rl,2024,95,True,True,
SC-EDGE-05,enforcement,,rl,2024,96,True,True,
SC-EDGE-05,enforcement,,rl,2024,97,False,True,
SC-EDGE-05,enforcement,,rl,2024,98,False,True,
SC-EDGE-05,enforcement,,rl,2024,99,False,False,
SC-EDGE-05,monitoring,,rl,2024,0,False,True,
SC-EDGE-05,monitoring,,rl,2024,1,False,True,
SC-EDGE-05,monitoring,,rl,2024,2,False,True,
SC-EDGE-05,monitoring,,rl,2024,3,False,True,
SC-EDGE-05,monitoring,,rl,2024,4,False,True,
SC-EDGE-05,monitoring,,rl,2024,5,False,True,
SC-EDGE-05,monitoring,,rl,2024,6,False,True,
SC-EDGE-05,monitoring,,rl,2024,7,False,True,
SC-EDGE-05,monitoring,,rl,2024,8,True,False,
SC-EDGE-05,monitoring,,rl,2024,9,True,False,
SC-EDGE-05,monitoring,,rl,2024,10,True,False,
SC-EDGE-05,monitoring,,rl,2024,11,True,False,
SC-EDGE-05,monitoring,,rl,2024,12,False,True,
SC-EDGE-05,monitoring,,rl,2024,13,True,False,
SC-EDGE-05,monitoring,,rl,2024,14,False,True,
SC-EDGE-05,monitoring,,rl,2024,15,False,True,
SC-EDGE-05,monitoring,,rl,2024,16,False,True,
SC-EDGE-05,monitoring,,rl,2024,17,False,True,
SC-EDGE-05,monitoring,,rl,2024,18,False,True,
SC-EDGE-05,monitoring,,rl,2024,19,False,True,
SC-EDGE-05,monitoring,,rl,2024,20,False,True,
SC-EDGE-05,monitoring,,rl,2024,21,False,True,
SC-EDGE-05,monitoring,,rl,2024,22,False,True,
SC-EDGE-05,monitoring,,rl,2024,23,False,True,
SC-EDGE-05,monitoring,,rl,2024,24,False,True,
SC-EDGE-05,monitoring,,rl,2024,25,False,True,
SC-EDGE-05,monitoring,,rl,2024,26,False,True,
SC-EDGE-05,monitoring,,rl,2024,27,False,True,
SC-EDGE-05,monitoring,,rl,2024,28,True,False,
SC-EDGE-05,monitoring,,rl,2024,29,True,False,
SC-EDGE-05,monitoring,,rl,2024,30,True,False,
SC-EDGE-05,monitoring,,rl,2024,31,True,False,
SC-EDGE-05,monitoring,,rl,2024,32,False,True,
SC-EDGE-05,monitoring,,rl,2024,33,False,True,
SC-EDGE-05,monitoring,,rl,2024,34,False,True,
SC-EDGE-05,monitoring,,rl,2024,35,False,True,
SC-EDGE-05,monitoring,,rl,2024,36,False,True,
SC-EDGE-05,monitoring,,rl,2024,37,False,True,
SC-EDGE-05,monitoring,,rl,2024,38,False,True,
SC-EDGE-05,monitoring,,rl,2024,39,False,True,
SC-EDGE-05,monitoring,,rl,2024,40,False,True,
SC-EDGE-05,monitoring,,rl,2024,41,False,True,
SC-EDGE-05,monitoring,,rl,2024,42,False,True,
SC-EDGE-05,monitoring,,rl,2024,43,False,True,
SC-EDGE-05,monitoring,,rl,2024,44,False,True,
SC-EDGE-05,monitoring,,rl,2024,45,False,True,
SC-EDGE-05,monitoring,,rl,2024,46,False,True,
SC-EDGE-05,monitoring,,rl,2024,47,False,True,
SC-EDGE-05,monitoring,,rl,2024,48,True,False,
SC-EDGE-05,monitoring,,rl,2024,49,True,False,
SC-EDGE-05,monitoring,,rl,2024,50,True,False,
SC-EDGE-05,monitoring,,rl,2024,51,True,False,
SC-EDGE-05,monitoring,,rl,2024,52,True,False,
SC-EDGE-05,monitoring,,rl,2024,53,True,False,
SC-EDGE-05,monitoring,,rl,2024,54,False,True,
SC-EDGE-05,monitoring,,rl,2024,55,False,True,
SC-EDGE-05,monitoring,,rl,2024,56,False,True,
SC-EDGE-05,monitoring,,rl,2024,57,False,True,
SC-EDGE-05,monitoring,,rl,2024,58,False,True,
SC-EDGE-05,monitoring,,rl,2024,59,False,True,
SC-EDGE-05,monitoring,,rl,2024,60,False,True,
SC-EDGE-05,monitoring,,rl,2024,61,False,True,
SC-EDGE-05,monitoring,,rl,2024,62,False,True,
SC-EDGE-05,monitoring,,rl,2024,63,False,True,
SC-EDGE-05,monitoring,,rl,2024,64,False,True,
SC-EDGE-05,monitoring,,rl,2024,65,False,True,
SC-EDGE-05,monitoring,,rl,2024,66,False,True,
SC-EDGE-05,monitoring,,rl,2024,67,False,True,
SC-EDGE-05,monitoring,,rl,2024,68,True,False,
SC-EDGE-05,monitoring,,rl,2024,69,True,False,
SC-EDGE-05,monitoring,,rl,2024,70,True,False,
SC-EDGE-05,monitoring,,rl,2024,71,True,False,
SC-EDGE-05,monitoring,,rl,2024,72,True,False,
SC-EDGE-05,monitoring,,rl,2024,73,True,False,
SC-EDGE-05,monitoring,,rl,2024,74,False,True,
SC-EDGE-05,monitoring,,rl,2024,75,False,True,
SC-EDGE-05,monitoring,,rl,2024,76,False,True,
SC-EDGE-05,monitoring,,rl,2024,77,False,True,
SC-EDGE-05,monitoring,,rl,2024,78,False,True,
SC-EDGE-05,monitoring,,rl,2024,79,False,True,
SC-EDGE-05,monitoring,,rl,2024,80,False,True,
SC-EDGE-05,monitoring,,rl,2024,81,False,True,
SC-EDGE-05,monitoring,,rl,2024,82,False,True,
SC-EDGE-05,monitoring,,rl,2024,83,False,True,
SC-EDGE-05,monitoring,,rl,2024,84,False,True,
SC-EDGE-05,monitoring,,rl,2024,85,False,True,
SC-EDGE-05,monitoring,,rl,2024,86,False,True,
SC-EDGE-05,monitoring,,rl,2024,87,False,True,
SC-EDGE-05,monitoring,,rl,2024,88,True,False,
SC-EDGE-05,monitoring,,rl,2024,89,True,False,
SC-EDGE-05,monitoring,,rl,2024,90,True,False,
SC-EDGE-05,monitoring,,rl,2024,91,True,False,
SC-EDGE-05,monitoring,,rl,2024,92,False,True,
SC-EDGE-05,monitoring,,rl,2024,93,False,True,
SC-EDGE-05,monitoring,,rl,2024,94,False,True,
SC-EDGE-05,monitoring,,rl,2024,95,False,True,
SC-EDGE-05,monitoring,,rl,2024,96,False,True,
SC-EDGE-05,monitoring,,rl,2024,97,False,True,
SC-EDGE-05,monitoring,,rl,2024,98,False,True,
SC-EDGE-05,monitoring,,rl,2024,99,False,True,
SC-FRONT-01,enforcement,,rl,2024,0,False,False,
SC-FRONT-01,enforcement,,rl,2024,1,False,False,
SC-FRONT-01,enforcement,,rl,2024,2,False,False,
SC-FRONT-01,enforcement,,rl,2024,3,False,False,
SC-FRONT-01,enforcement,,rl,2024,4,False,False,
SC-FRONT-01,enforcement,,rl,2024,5,False,False,
SC-FRONT-01,enforcement,,rl,2024,6,False,False,
SC-FRONT-01,enforcement,,rl,2024,7,False,False,
SC-FRONT-01,enforcement,,rl,2024,8,False,False,
SC-FRONT-01,enforcement,,rl,2024,9,False,False,
SC-FRONT-01,enforcement,,rl,2024,10,False,False,
SC-FRONT-01,enforcement,,rl,2024,11,False,False,
SC-FRONT-01,enforcement,,rl,2024,12,False,False,
SC-FRONT-01,enforcement,,rl,2024,13,False,False,
SC-FRONT-01,enforcement,,rl,2024,14,False,False,
SC-FRONT-01,enforcement,,rl,2024,15,False,False,
SC-FRONT-01,enforcement,,rl,2024,16,False,False,
SC-FRONT-01,enforcement,,rl,2024,17,False,False,
SC-FRONT-01,enforcement,,rl,2024,18,False,False,
SC-FRONT-01,enforcement,,rl,2024,19,False,False,
SC-FRONT-01,enforcement,,rl,2024,20,False,False,
SC-FRONT-01,enforcement,,rl,2024,21,False,False,
SC-FRONT-01,enforcement,,rl,2024,22,False,False,
SC-FRONT-01,enforcement,,rl,2024,23,False,False,
SC-FRONT-01,enforcement,,rl,2024,24,False,False,
SC-FRONT-01,monitoring,,rl,2024,0,False,False,
SC-FRONT-01,monitoring,,rl,2024,1,False,False,
SC-FRONT-01,monitoring,,rl,2024,2,False,False,
SC-FRONT-01,monitoring,,rl,2024,3,False,False,
SC-FRONT-01,monitoring,,rl,2024,4,False,False,
SC-FRONT-01,monitoring,,rl,2024,5,False,False,
SC-FRONT-01,monitoring,,rl,2024,6,False,False,
SC-FRONT-01,monitoring,,rl,2024,7,False,False,
SC-FRONT-01,monitoring,,rl,2024,8,False,False,
SC-FRONT-01,monitoring,,rl,2024,9,False,False,
SC-FRONT-01,monitoring,,rl,2024,10,False,False,
SC-FRONT-01,monitoring,,rl,2024,11,False,False,
SC-FRONT-01,monitoring,,rl,2024,12,False,False,
SC-FRONT-01,monitoring,,rl,2024,13,False,False,
SC-FRONT-01,monitoring,,rl,2024,14,False,False,
SC-FRONT-01,monitoring,,rl,2024,15,False,False,
SC-FRONT-01,monitoring,,rl,2024,16,False,False,
SC-FRONT-01,monitoring,,rl,2024,17,False,True,
SC-FRONT-01,monitoring,,rl,2024,18,False,False,
SC-FRONT-01,monitoring,,rl,2024,19,False,False,
SC-FRONT-01,monitoring,,rl,2024,20,False,False,
SC-FRONT-01,monitoring,,rl,2024,21,False,False,
SC-FRONT-01,monitoring,,rl,2024,22,False,False,
SC-FRONT-01,monitoring,,rl,2024,23,False,False,
SC-FRONT-01,monitoring,,rl,2024,24,False,False,
SC-FRONT-02,enforcement,,rl,2024,0,True,True,
