step,sim_t,x,y,yaw,s,ey,epsi,raw_steer,safe_steer,rules_fired
551,27.5500,0.1841,1.6024,3.1228,13.3348,-0.0024,-0.0188,0.0593,0.0593,
552,27.6000,0.1741,1.6026,3.1240,13.3348,-0.0026,-0.0176,0.0591,0.0591,
553,27.6500,0.1641,1.6028,3.1251,13.3348,-0.0028,-0.0165,0.0587,0.0587,
554,27.7000,0.1541,1.6029,3.1263,13.3348,-0.0029,-0.0153,0.0583,0.0583,
555,27.7500,0.1441,1.6031,3.1274,13.3348,-0.0031,-0.0142,0.0578,0.0578,
556,27.8000,0.1341,1.6032,3.1285,13.3348,-0.0032,-0.0131,0.0571,0.0571,
557,27.8500,0.1241,1.6033,3.1296,13.3348,-0.0033,-0.0120,0.0564,0.0564,
558,27.9000,0.1141,1.6034,3.1307,13.3348,-0.0034,-0.0109,0.0556,0.0556,
559,27.9500,0.1041,1.6035,3.1318,13.3348,-0.0035,-0.0098,0.0546,0.0546,
560,28.0000,0.0941,1.6036,3.1329,13.4348,-0.0036,-0.0087,0.0537,0.0537,
561,28.0500,0.0841,1.6037,3.1339,13.4348,-0.0037,-0.0077,0.0526,0.0526,
562,28.1000,0.0741,1.6038,3.1349,13.4348,-0.0038,-0.0067,0.0515,0.0515,
563,28.1500,0.0641,1.6038,3.1359,13.4348,-0.0038,-0.0056,0.0503,0.0503,
564,28.2000,0.0541,1.6039,3.1369,13.4348,-0.0039,-0.0047,0.0490,0.0490,
565,28.2500,0.0441,1.6039,3.1379,13.4348,-0.0039,-0.0037,0.0477,0.0477,
566,28.3000,0.0341,1.6040,3.1388,13.4348,-0.0040,-0.0028,0.0463,0.0463,
567,28.3500,0.0241,1.6040,3.1397,13.4348,-0.0040,-0.0019,0.0449,0.0449,
568,28.4000,0.0141,1.6040,3.1406,13.4348,-0.0040,-0.0010,0.0435,0.0435,
569,28.4500,0.0041,1.6040,3.1414,13.4348,-0.0040,-0.0002,0.0420,0.0420,
570,28.5000,-0.0059,1.6040,-3.1409,13.5348,-0.0044,-0.0621,0.6622,0.1920,C-06
571,28.5500,-0.0159,1.6040,-3.1372,13.5348,-0.0050,-0.0583,0.1534,0.1534,
572,28.6000,-0.0259,1.6039,-3.1342,13.5348,-0.0055,-0.0554,0.1597,0.1597,
573,28.6500,-0.0359,1.6038,-3.1311,13.5348,-0.0061,-0.0522,0.1587,0.1587,
574,28.7000,-0.0458,1.6037,-3.1280,13.5348,-0.0066,-0.0492,0.1585,0.1585,
575,28.7500,-0.0558,1.6036,-3.1249,13.5348,-0.0071,-0.0461,0.1577,0.1577,
576,28.8000,-0.0658,1.6034,-3.1219,13.5348,-0.0075,-0.0430,0.1567,0.1567,
577,28.8500,-0.0758,1.6032,-3.1188,13.5348,-0.0079,-0.0400,0.1555,0.1555,
578,28.9000,-0.0858,1.6029,-3.1158,13.5348,-0.0083,-0.0369,0.1539,0.1539,
579,28.9500,-0.0958,1.6027,-3.1128,13.5348,-0.0087,-0.0339,0.1521,0.1521,
580,29.0000,-0.1058,1.6024,-3.1098,13.6353,-0.0095,-0.1565,1.0000,0.3021,C-06
581,29.0500,-0.1158,1.6020,-3.1039,13.6353,-0.0111,-0.1506,0.4032,0.4032,
582,29.1000,-0.1258,1.6016,-3.0960,13.6353,-0.0125,-0.1427,0.3888,0.3888,
583,29.1500,-0.1358,1.6011,-3.0884,13.6353,-0.0139,-0.1351,0.3917,0.3917,
584,29.2000,-0.1458,1.6005,-3.0808,13.6353,-0.0152,-0.1274,0.3909,0.3909,
585,29.2500,-0.1558,1.5999,-3.0731,13.6353,-0.0165,-0.1198,0.3898,0.3898,
586,29.3000,-0.1657,1.5992,-3.0655,13.6353,-0.0176,-0.1121,0.3879,0.3879,
587,29.3500,-0.1757,1.5984,-3.0579,13.6353,-0.0187,-0.1045,0.3852,0.3852,
588,29.4000,-0.1857,1.5975,-3.0504,13.6353,-0.0197,-0.0970,0.3819,0.3819,
589,29.4500,-0.1956,1.5965,-3.0429,13.6353,-0.0206,-0.0895,0.3779,0.3779,
590,29.5000,-0.2056,1.5955,-3.0355,13.6353,-0.0215,-0.0821,0.3733,0.3733,
591,29.5500,-0.2155,1.5944,-3.0282,13.7358,-0.0237,-0.2014,1.0000,0.5233,C-06
592,29.6000,-0.2254,1.5932,-3.0179,13.7358,-0.0256,-0.1912,0.6290,0.6290,
593,29.6500,-0.2354,1.5919,-3.0055,13.7358,-0.0275,-0.1787,0.6086,0.6086,
594,29.7000,-0.2453,1.5905,-2.9935,13.7358,-0.0292,-0.1667,0.6073,0.6073,
595,29.7500,-0.2551,1.5890,-2.9815,13.7358,-0.0308,-0.1547,0.6016,0.6016,
596,29.8000,-0.2650,1.5873,-2.9696,13.7358,-0.0323,-0.1428,0.5954,0.5954,
597,29.8500,-0.2748,1.5856,-2.9579,13.7358,-0.0336,-0.1311,0.5882,0.5882,
598,29.9000,-0.2847,1.5837,-2.9463,13.7358,-0.0349,-0.1195,0.5800,0.5800,
599,29.9500,-0.2945,1.5817,-2.9348,13.7358,-0.0360,-0.1081,0.5709,0.5709,
600,30.0000,-0.3042,1.5796,-2.9236,13.7358,-0.0370,-0.0968,0.5610,0.5610,
601,30.0500,-0.3140,1.5774,-2.9125,13.8362,-0.0387,-0.2110,1.0000,0.7110,C-06
602,30.1000,-0.3237,1.5750,-2.8984,13.8362,-0.0407,-0.1969,0.7922,0.7922,
603,30.1500,-0.3334,1.5725,-2.8826,13.8362,-0.0426,-0.1811,0.7687,0.7687,
604,30.2000,-0.3430,1.5699,-2.8673,13.8362,-0.0443,-0.1657,0.7612,0.7612,
605,30.2500,-0.3527,1.5671,-2.8521,13.8362,-0.0459,-0.1506,0.7496,0.7496,
606,30.3000,-0.3622,1.5642,-2.8372,13.8362,-0.0473,-0.1357,0.7373,0.7373,
607,30.3500,-0.3717,1.5611,-2.8225,13.8362,-0.0486,-0.1210,0.7239,0.7239,
608,30.4000,-0.3812,1.5579,-2.8081,13.8362,-0.0497,-0.1066,0.7096,0.7096,
609,30.4500,-0.3906,1.5546,-2.7941,13.8362,-0.0507,-0.0925,0.6942,0.6942,
610,30.5000,-0.4000,1.5511,-2.7803,13.8362,-0.0516,-0.0787,0.6781,0.6781,
611,30.5500,-0.4093,1.5475,-2.7668,13.8362,-0.0523,-0.0653,0.6611,0.6611,
612,30.6000,-0.4186,1.5438,-2.7538,13.9367,-0.0539,-0.1775,1.0000,0.8111,C-06
613,30.6500,-0.4278,1.5399,-2.7376,13.9367,-0.0556,-0.1613,0.8809,0.8809,
614,30.7000,-0.4370,1.5359,-2.7199,13.9367,-0.0571,-0.1436,0.8507,0.8507,
615,30.7500,-0.4461,1.5318,-2.7028,13.9367,-0.0585,-0.1266,0.8361,0.8361,
616,30.8000,-0.4551,1.5274,-2.6861,13.9367,-0.0597,-0.1098,0.8176,0.8176,
617,30.8500,-0.4641,1.5230,-2.6697,13.9367,-0.0607,-0.0935,0.7985,0.7985,
618,30.9000,-0.4729,1.5183,-2.6538,13.9367,-0.0615,-0.0775,0.7784,0.7784,
619,30.9500,-0.4817,1.5136,-2.6383,13.9367,-0.0622,-0.0620,0.7575,0.7575,
620,31.0000,-0.4904,1.5087,-2.6232,13.9367,-0.0628,-0.0469,0.7357,0.7357,
621,31.0500,-0.4991,1.5037,-2.6085,13.9367,-0.0632,-0.0323,0.7133,0.7133,
622,31.1000,-0.5077,1.4985,-2.5944,13.9367,-0.0634,-0.0181,0.6901,0.6901,
623,31.1500,-0.5162,1.4933,-2.5807,14.0371,-0.0648,-0.1300,1.0000,0.8401,C-06
624,31.2000,-0.5246,1.4879,-2.5639,14.0371,-0.0660,-0.1132,0.9002,0.9002,
625,31.2500,-0.5329,1.4824,-2.5458,14.0371,-0.0671,-0.0951,0.8649,0.8649,
626,31.3000,-0.5412,1.4767,-2.5284,14.0371,-0.0679,-0.0777,0.8447,0.8447,
627,31.3500,-0.5493,1.4708,-2.5115,14.0371,-0.0686,-0.0608,0.8208,0.8208,
628,31.4000,-0.5573,1.4649,-2.4951,14.0371,-0.0691,-0.0444,0.7965,0.7965,
629,31.4500,-0.5653,1.4588,-2.4792,14.0371,-0.0695,-0.0285,0.7715,0.7715,
630,31.5000,-0.5731,1.4526,-2.4638,14.0371,-0.0697,-0.0131,0.7457,0.7457,
631,31.5500,-0.5808,1.4463,-2.4490,14.0371,-0.0698,0.0017,0.7194,0.7194,
632,31.6000,-0.5885,1.4398,-2.4347,14.0371,-0.0697,0.0160,0.6925,0.6925,
633,31.6500,-0.5960,1.4333,-2.4209,14.0371,-0.0695,0.0297,0.6652,0.6652,
634,31.7000,-0.6035,1.4266,-2.4078,14.1375,-0.0705,-0.0832,1.0000,0.8152,C-06
635,31.7500,-0.6109,1.4199,-2.3915,14.1375,-0.0712,-0.0669,0.8698,0.8698,
636,31.8000,-0.6181,1.4130,-2.3740,14.1375,-0.0718,-0.0495,0.8312,0.8312,
637,31.8500,-0.6253,1.4060,-2.3574,14.1375,-0.0722,-0.0328,0.8076,0.8076,
638,31.9000,-0.6323,1.3989,-2.3412,14.1375,-0.0725,-0.0167,0.7805,0.7805,
639,31.9500,-0.6392,1.3916,-2.3257,14.1375,-0.0726,-0.0011,0.7533,0.7533,
640,32.0000,-0.6460,1.3843,-2.3107,14.1375,-0.0725,0.0139,0.7254,0.7254,
641,32.0500,-0.6527,1.3769,-2.2963,14.1375,-0.0723,0.0283,0.6971,0.6971,
642,32.1000,-0.6593,1.3693,-2.2824,14.1375,-0.0719,0.0421,0.6683,0.6683,
643,32.1500,-0.6658,1.3617,-2.2692,14.1375,-0.0714,0.0553,0.6392,0.6392,
644,32.2000,-0.6721,1.3540,-2.2565,14.1375,-0.0708,0.0680,0.6099,0.6099,
645,32.2500,-0.6784,1.3462,-2.2445,14.2381,-0.0715,-0.0445,1.0000,0.7599,C-06
646,32.3000,-0.6846,1.3384,-2.2294,14.2381,-0.0719,-0.0294,0.8080,0.8080,
647,32.3500,-0.6907,1.3304,-2.2132,14.2381,-0.0721,-0.0133,0.7689,0.7689,
648,32.4000,-0.6966,1.3224,-2.1979,14.2381,-0.0722,0.0021,0.7437,0.7437,
649,32.4500,-0.7024,1.3142,-2.1831,14.2381,-0.0721,0.0169,0.7156,0.7156,
650,32.5000,-0.7081,1.3060,-2.1689,14.2381,-0.0718,0.0311,0.6874,0.6874,
651,32.5500,-0.7137,1.2977,-2.1553,14.2381,-0.0715,0.0447,0.6587,0.6587,
652,32.6000,-0.7191,1.2893,-2.1422,14.2381,-0.0709,0.0577,0.6297,0.6297,
653,32.6500,-0.7245,1.2809,-2.1298,14.2381,-0.0703,0.0702,0.6005,0.6005,
654,32.7000,-0.7297,1.2724,-2.1179,14.2381,-0.0695,0.0820,0.5711,0.5711,
655,32.7500,-0.7349,1.2638,-2.1067,14.2381,-0.0687,0.0933,0.5416,0.5416,
656,32.8000,-0.7399,1.2552,-2.0960,14.3385,-0.0692,-0.0229,1.0000,0.6916,C-06
657,32.8500,-0.7449,1.2465,-2.0823,14.3385,-0.0694,-0.0091,0.7463,0.7463,
658,32.9000,-0.7497,1.2377,-2.0674,14.3385,-0.0694,0.0057,0.7066,0.7066,
659,32.9500,-0.7544,1.2289,-2.0534,14.3385,-0.0693,0.0197,0.6819,0.6819,
660,33.0000,-0.7590,1.2200,-2.0399,14.3385,-0.0690,0.0333,0.6543,0.6543,
661,33.0500,-0.7635,1.2111,-2.0270,14.3385,-0.0686,0.0462,0.6267,0.6267,
662,33.1000,-0.7678,1.2021,-2.0146,14.3385,-0.0681,0.0586,0.5988,0.5988,
663,33.1500,-0.7721,1.1930,-2.0028,14.3385,-0.0675,0.0704,0.5706,0.5706,
664,33.2000,-0.7762,1.1839,-1.9915,14.3385,-0.0667,0.0817,0.5423,0.5423,
665,33.2500,-0.7802,1.1748,-1.9808,14.3385,-0.0658,0.0923,0.5139,0.5139,
666,33.3000,-0.7842,1.1656,-1.9707,14.3385,-0.0649,0.1024,0.4854,0.4854,
667,33.3500,-0.7880,1.1563,-1.9612,14.4390,-0.0654,-0.0142,1.0000,0.6354,C-06
668,33.4000,-0.7918,1.1471,-1.9486,14.4390,-0.0655,-0.0016,0.6926,0.6926,
669,33.4500,-0.7954,1.1377,-1.9349,14.4390,-0.0654,0.0121,0.6541,0.6541,
670,33.5000,-0.7989,1.1284,-1.9220,14.4390,-0.0653,0.0251,0.6308,0.6308,
671,33.5500,-0.8023,1.1190,-1.9095,14.4390,-0.0649,0.0376,0.6045,0.6045,
672,33.6000,-0.8055,1.1095,-1.8976,14.4390,-0.0645,0.0495,0.5784,0.5784,
673,33.6500,-0.8087,1.1000,-1.8862,14.4390,-0.0640,0.0609,0.5519,0.5519,
674,33.7000,-0.8118,1.0905,-1.8753,14.4390,-0.0633,0.0718,0.5253,0.5253,
675,33.7500,-0.8147,1.0809,-1.8650,14.4390,-0.0625,0.0821,0.4985,0.4985,
676,33.8000,-0.8176,1.0714,-1.8552,14.4390,-0.0617,0.0919,0.4717,0.4717,
677,33.8500,-0.8203,1.0618,-1.8459,14.5394,-0.0613,-0.0236,1.0000,0.6217,C-06
678,33.9000,-0.8230,1.0521,-1.8336,14.5394,-0.0614,-0.0113,0.6665,0.6665,
679,33.9500,-0.8255,1.0424,-1.8204,14.5394,-0.0615,0.0019,0.6323,0.6323,
680,34.0000,-0.8279,1.0327,-1.8079,14.5394,-0.0614,0.0144,0.6105,0.6105,
681,34.0500,-0.8302,1.0230,-1.7959,14.5394,-0.0612,0.0264,0.5861,0.5861,
682,34.1000,-0.8324,1.0132,-1.7843,14.5394,-0.0609,0.0380,0.5618,0.5618,
683,34.1500,-0.8344,1.0035,-1.7732,14.5394,-0.0604,0.0490,0.5371,0.5371,
684,34.2000,-0.8364,0.9936,-1.7627,14.5394,-0.0599,0.0596,0.5123,0.5123,
685,34.2500,-0.8383,0.9838,-1.7526,14.5394,-0.0593,0.0697,0.4872,0.4872,
686,34.3000,-0.8400,0.9740,-1.7430,14.5394,-0.0585,0.0792,0.4621,0.4621,
687,34.3500,-0.8417,0.9641,-1.7340,14.5394,-0.0577,0.0883,0.4369,0.4369,
688,34.4000,-0.8433,0.9542,-1.7254,14.6399,-0.0576,-0.0289,1.0000,0.5869,C-06
689,34.4500,-0.8448,0.9444,-1.7138,14.6399,-0.0578,-0.0173,0.6409,0.6409,
690,34.5000,-0.8461,0.9344,-1.7012,14.6399,-0.0579,-0.0047,0.6071,0.6071,
691,34.5500,-0.8474,0.9245,-1.6892,14.6399,-0.0579,0.0073,0.5871,0.5871,
692,34.6000,-0.8485,0.9146,-1.6776,14.6399,-0.0578,0.0189,0.5643,0.5643,
693,34.6500,-0.8495,0.9046,-1.6665,14.6399,-0.0575,0.0300,0.5416,0.5416,
694,34.7000,-0.8504,0.8947,-1.6558,14.6399,-0.0572,0.0407,0.5185,0.5185,
695,34.7500,-0.8512,0.8847,-1.6456,14.6399,-0.0567,0.0509,0.4952,0.4952,
696,34.8000,-0.8519,0.8747,-1.6359,14.6399,-0.0562,0.0606,0.4717,0.4717,
697,34.8500,-0.8525,0.8648,-1.6267,14.6399,-0.0555,0.0699,0.4481,0.4481,
698,34.9000,-0.8530,0.8548,-1.6179,14.6399,-0.0548,0.0786,0.4244,0.4244,
699,34.9500,-0.8534,0.8448,-1.6096,14.7404,-0.0550,-0.0388,1.0000,0.5744,C-06
700,35.0000,-0.8538,0.8348,-1.5982,14.7404,-0.0554,-0.0274,0.6350,0.6350,
701,35.0500,-0.8540,0.8248,-1.5857,14.7404,-0.0556,-0.0149,0.6016,0.6016,
702,35.1000,-0.8541,0.8148,-1.5738,14.7404,-0.0557,-0.0030,0.5830,0.5830,
703,35.1500,-0.8540,0.8048,-1.5623,14.7404,-0.0556,0.0085,0.5615,0.5615,
704,35.2000,-0.8539,0.7948,-1.5512,14.7404,-0.0555,0.0195,0.5399,0.5399,
705,35.2500,-0.8537,0.7848,-1.5406,14.7404,-0.0553,0.0302,0.5180,0.5180,
706,35.3000,-0.8533,0.7748,-1.5304,14.7404,-0.0549,0.0404,0.4957,0.4957,
707,35.3500,-0.8529,0.7648,-1.5207,14.7404,-0.0545,0.0501,0.4733,0.4733,
708,35.4000,-0.8523,0.7548,-1.5114,14.7404,-0.0539,0.0594,0.4507,0.4507,
709,35.4500,-0.8517,0.7448,-1.5026,14.7404,-0.0533,0.0682,0.4280,0.4280,
710,35.5000,-0.8509,0.7349,-1.4942,14.8408,-0.0540,-0.0491,1.0000,0.5780,C-06
711,35.5500,-0.8501,0.7249,-1.4828,14.8408,-0.0544,-0.0377,0.6447,0.6447,
712,35.6000,-0.8492,0.7149,-1.4700,14.8408,-0.0548,-0.0250,0.6112,0.6112,
713,35.6500,-0.8481,0.7050,-1.4580,14.8408,-0.0549,-0.0129,0.5934,0.5934,
714,35.7000,-0.8469,0.6951,-1.4463,14.8408,-0.0550,-0.0012,0.5725,0.5725,
715,35.7500,-0.8456,0.6852,-1.4350,14.8408,-0.0550,0.0101,0.5515,0.5515,
716,35.8000,-0.8442,0.6753,-1.4241,14.8408,-0.0548,0.0210,0.5301,0.5301,
717,35.8500,-0.8427,0.6654,-1.4137,14.8408,-0.0546,0.0314,0.5084,0.5084,
718,35.9000,-0.8411,0.6555,-1.4037,14.8408,-0.0542,0.0414,0.4864,0.4864,
719,35.9500,-0.8394,0.6457,-1.3942,14.8408,-0.0537,0.0509,0.4642,0.4642,
720,36.0000,-0.8376,0.6358,-1.3850,14.9413,-0.0537,-0.0657,1.0000,0.6142,C-06
721,36.0500,-0.8357,0.6260,-1.3729,14.9413,-0.0543,-0.0536,0.6709,0.6709,
722,36.1000,-0.8337,0.6162,-1.3596,14.9413,-0.0548,-0.0403,0.6397,0.6397,
723,36.1500,-0.8315,0.6064,-1.3470,14.9413,-0.0551,-0.0277,0.6222,0.6222,
724,36.2000,-0.8292,0.5967,-1.3347,14.9413,-0.0553,-0.0154,0.6017,0.6017,
725,36.2500,-0.8268,0.5870,-1.3228,14.9413,-0.0554,-0.0035,0.5811,0.5811,
726,36.3000,-0.8243,0.5773,-1.3113,14.9413,-0.0554,0.0079,0.5600,0.5600,
727,36.3500,-0.8217,0.5677,-1.3003,14.9413,-0.0553,0.0190,0.5385,0.5385,
728,36.4000,-0.8190,0.5580,-1.2897,14.9413,-0.0550,0.0296,0.5167,0.5167,
729,36.4500,-0.8161,0.5485,-1.2796,14.9413,-0.0547,0.0397,0.4946,0.4946,
730,36.5000,-0.8132,0.5389,-1.2699,14.9413,-0.0542,0.0494,0.4722,0.4722,
731,36.5500,-0.8102,0.5293,-1.2606,15.0417,-0.0546,-0.0660,1.0000,0.6222,C-06
732,36.6000,-0.8071,0.5198,-1.2483,15.0417,-0.0552,-0.0537,0.6803,0.6803,
733,36.6500,-0.8039,0.5104,-1.2348,15.0417,-0.0556,-0.0403,0.6485,0.6485,
734,36.7000,-0.8005,0.5010,-1.2220,15.0417,-0.0560,-0.0274,0.6306,0.6306,
735,36.7500,-0.7970,0.4916,-1.2095,15.0417,-0.0562,-0.0150,0.6098,0.6098,
736,36.8000,-0.7934,0.4823,-1.1975,15.0417,-0.0563,-0.0029,0.5889,0.5889,
737,36.8500,-0.7897,0.4730,-1.1859,15.0417,-0.0563,0.0087,0.5674,0.5674,
738,36.9000,-0.7859,0.4637,-1.1747,15.0417,-0.0561,0.0199,0.5456,0.5456,
739,36.9500,-0.7820,0.4545,-1.1639,15.0417,-0.0559,0.0306,0.5234,0.5234,
740,37.0000,-0.7780,0.4453,-1.1536,15.0417,-0.0555,0.0409,0.5009,0.5009,
741,37.0500,-0.7739,0.4362,-1.1438,15.0417,-0.0550,0.0507,0.4782,0.4782,
742,37.1000,-0.7697,0.4271,-1.1344,15.1422,-0.0557,-0.0660,1.0000,0.6282,C-06
743,37.1500,-0.7655,0.4181,-1.1220,15.1422,-0.0563,-0.0536,0.6926,0.6926,
744,37.2000,-0.7611,0.4091,-1.1083,15.1422,-0.0568,-0.0398,0.6592,0.6592,
745,37.2500,-0.7565,0.4002,-1.0952,15.1422,-0.0571,-0.0268,0.6411,0.6411,
746,37.3000,-0.7519,0.3913,-1.0825,15.1422,-0.0573,-0.0141,0.6198,0.6198,
747,37.3500,-0.7472,0.3825,-1.0703,15.1422,-0.0574,-0.0019,0.5984,0.5984,
748,37.4000,-0.7423,0.3738,-1.0585,15.1422,-0.0574,0.0099,0.5764,0.5764,
749,37.4500,-0.7374,0.3651,-1.0471,15.1422,-0.0572,0.0213,0.5541,0.5541,
750,37.5000,-0.7323,0.3565,-1.0362,15.1422,-0.0569,0.0322,0.5315,0.5315,
751,37.5500,-0.7272,0.3479,-1.0258,15.1422,-0.0566,0.0427,0.5085,0.5085,
752,37.6000,-0.7219,0.3394,-1.0158,15.1422,-0.0561,0.0527,0.4854,0.4854,
753,37.6500,-0.7166,0.3309,-1.0062,15.2427,-0.0570,-0.0646,1.0000,0.6354,C-06
754,37.7000,-0.7112,0.3225,-0.9937,15.2427,-0.0576,-0.0520,0.7039,0.7039,
755,37.7500,-0.7057,0.3141,-0.9797,15.2427,-0.0581,-0.0381,0.6691,0.6691,
756,37.8000,-0.7001,0.3059,-0.9664,15.2427,-0.0584,-0.0248,0.6506,0.6506,
757,37.8500,-0.6944,0.2977,-0.9536,15.2427,-0.0586,-0.0119,0.6287,0.6287,
758,37.9000,-0.6885,0.2896,-0.9411,15.2427,-0.0586,0.0005,0.6067,0.6067,
759,37.9500,-0.6826,0.2815,-0.9292,15.2427,-0.0586,0.0125,0.5843,0.5843,
760,38.0000,-0.6765,0.2735,-0.9176,15.2427,-0.0584,0.0240,0.5614,0.5614,
761,38.0500,-0.6704,0.2656,-0.9066,15.2427,-0.0581,0.0351,0.5382,0.5382,
762,38.1000,-0.6642,0.2578,-0.8960,15.2427,-0.0577,0.0456,0.5147,0.5147,
763,38.1500,-0.6579,0.2500,-0.8859,15.3431,-0.0577,-0.0688,1.0000,0.6647,C-06
764,38.2000,-0.6516,0.2423,-0.8727,15.3431,-0.0583,-0.0557,0.7155,0.7155,
765,38.2500,-0.6451,0.2347,-0.8585,15.3431,-0.0588,-0.0414,0.6835,0.6835,
766,38.3000,-0.6385,0.2272,-0.8450,15.3431,-0.0592,-0.0279,0.6643,0.6643,
767,38.3500,-0.6318,0.2197,-0.8318,15.3431,-0.0594,-0.0147,0.6423,0.6423,
768,38.4000,-0.6250,0.2124,-0.8191,15.3431,-0.0595,-0.0020,0.6201,0.6201,
769,38.4500,-0.6181,0.2051,-0.8068,15.3431,-0.0594,0.0102,0.5973,0.5973,
770,38.5000,-0.6112,0.1979,-0.7951,15.3431,-0.0593,0.0220,0.5742,0.5742,
771,38.5500,-0.6041,0.1909,-0.7837,15.3431,-0.0590,0.0333,0.5507,0.5507,
772,38.6000,-0.5970,0.1838,-0.7729,15.3431,-0.0586,0.0442,0.5270,0.5270,
773,38.6500,-0.5898,0.1769,-0.7625,15.3431,-0.0581,0.0545,0.5030,0.5030,
774,38.7000,-0.5826,0.1700,-0.7526,15.4437,-0.0583,-0.0617,1.0000,0.6530,C-06
775,38.7500,-0.5752,0.1632,-0.7397,15.4437,-0.0589,-0.0488,0.7097,0.7097,
776,38.8000,-0.5678,0.1565,-0.7256,15.4437,-0.0593,-0.0347,0.6761,0.6761,
777,38.8500,-0.5603,0.1500,-0.7122,15.4437,-0.0596,-0.0213,0.6567,0.6567,
778,38.9000,-0.5527,0.1435,-0.6992,15.4437,-0.0597,-0.0083,0.6342,0.6342,
779,38.9500,-0.5450,0.1371,-0.6867,15.4437,-0.0598,0.0042,0.6117,0.6117,
780,39.0000,-0.5372,0.1308,-0.6746,15.4437,-0.0597,0.0163,0.5886,0.5886,
781,39.0500,-0.5293,0.1246,-0.6630,15.4437,-0.0594,0.0279,0.5652,0.5652,
782,39.1000,-0.5214,0.1185,-0.6519,15.4437,-0.0591,0.0390,0.5415,0.5415,
783,39.1500,-0.5134,0.1124,-0.6412,15.4437,-0.0587,0.0497,0.5175,0.5175,
784,39.2000,-0.5054,0.1065,-0.6310,15.4437,-0.0581,0.0599,0.4932,0.4932,
785,39.2500,-0.4973,0.1006,-0.6214,15.5441,-0.0586,-0.0560,1.0000,0.6432,C-06
786,39.3000,-0.4891,0.0949,-0.6086,15.5441,-0.0591,-0.0433,0.7015,0.7015,
787,39.3500,-0.4809,0.0892,-0.5947,15.5441,-0.0594,-0.0294,0.6674,0.6674,
788,39.4000,-0.4726,0.0837,-0.5815,15.5441,-0.0596,-0.0161,0.6478,0.6478,
789,39.4500,-0.4642,0.0782,-0.5687,15.5441,-0.0597,-0.0033,0.6252,0.6252,
790,39.5000,-0.4557,0.0729,-0.5563,15.5441,-0.0597,0.0090,0.6024,0.6024,
791,39.5500,-0.4472,0.0677,-0.5444,15.5441,-0.0596,0.0209,0.5792,0.5792,
792,39.6000,-0.4386,0.0625,-0.5330,15.5441,-0.0593,0.0323,0.5557,0.5557,
793,39.6500,-0.4300,0.0575,-0.5221,15.5441,-0.0589,0.0433,0.5318,0.5318,
794,39.7000,-0.4213,0.0526,-0.5116,15.5441,-0.0584,0.0537,0.5078,0.5078,
795,39.7500,-0.4125,0.0477,-0.5016,15.5441,-0.0578,0.0637,0.4835,0.4835,
796,39.8000,-0.4037,0.0429,-0.4921,15.6445,-0.0585,-0.0521,1.0000,0.6335,C-06
797,39.8500,-0.3949,0.0383,-0.4796,15.6445,-0.0590,-0.0396,0.6945,0.6945,
798,39.9000,-0.3860,0.0337,-0.4658,15.6445,-0.0593,-0.0258,0.6598,0.6598,
799,39.9500,-0.3770,0.0293,-0.4528,15.6445,-0.0595,-0.0127,0.6402,0.6402,
800,40.0000,-0.3680,0.0250,-0.4401,15.6445,-0.0596,-0.0001,0.6175,0.6175,
801,40.0500,-0.3589,0.0208,-0.4279,15.6445,-0.0595,0.0121,0.5947,0.5947,
802,40.1000,-0.3498,0.0167,-0.4162,15.6445,-0.0593,0.0239,0.5715,0.5715,
803,40.1500,-0.3406,0.0127,-0.4049,15.6445,-0.0590,0.0351,0.5479,0.5479,
804,40.2000,-0.3314,0.0088,-0.3941,15.6445,-0.0586,0.0459,0.5241,0.5241,
805,40.2500,-0.3222,0.0050,-0.3838,15.6445,-0.0581,0.0562,0.5000,0.5000,
806,40.3000,-0.3129,0.0013,-0.3740,15.6445,-0.0575,0.0661,0.4758,0.4758,
807,40.3500,-0.3036,-0.0023,-0.3647,15.7450,-0.0584,-0.0498,1.0000,0.6258,C-06
808,40.4000,-0.2942,-0.0058,-0.3523,15.7450,-0.0589,-0.0375,0.6901,0.6901,
809,40.4500,-0.2848,-0.0092,-0.3386,15.7450,-0.0592,-0.0238,0.6549,0.6549,
810,40.5000,-0.2753,-0.0125,-0.3257,15.7450,-0.0594,-0.0108,0.6353,0.6353,
811,40.5500,-0.2658,-0.0156,-0.3131,15.7450,-0.0594,0.0017,0.6125,0.6125,
812,40.6000,-0.2563,-0.0186,-0.3010,15.7450,-0.0593,0.0138,0.5898,0.5898,
813,40.6500,-0.2467,-0.0215,-0.2894,15.7450,-0.0591,0.0255,0.5666,0.5666,
814,40.7000,-0.2371,-0.0243,-0.2782,15.7450,-0.0588,0.0366,0.5430,0.5430,
815,40.7500,-0.2275,-0.0270,-0.2675,15.7450,-0.0584,0.0473,0.5192,0.5192,
816,40.8000,-0.2179,-0.0296,-0.2573,15.7450,-0.0579,0.0575,0.4952,0.4952,
817,40.8500,-0.2082,-0.0321,-0.2476,15.8454,-0.0579,-0.0594,1.0000,0.6452,C-06
818,40.9000,-0.1985,-0.0345,-0.2348,15.8454,-0.0585,-0.0466,0.7011,0.7011,
819,40.9500,-0.1887,-0.0368,-0.2209,15.8454,-0.0589,-0.0327,0.6678,0.6678,
